EntrezID	Length	MCL1-DG_BC2CTUACXX_ACTTGA_L002_R1
73334	817	0
68537	786	718
105837	4451	376
20649	2153	406
15117	4244	1981
594843	485	16
210463	2368	0
387609	4374	470
319829	4025	1
67819	3145	375
100504341	1571	10
210544	4206	169
239463	2089	122
75758	1309	685
22770	5212	816
70472	5683	1098
76773	1324	198
67731	6936	4837
268807	2212	24
69787	1162	13
210998	5621	3358
631797	5672	0
74868	3644	1871
546638	540	1
68260	4133	29
75841	4348	1129
69694	1366	179
100502741	896	1
66218	651	1589
211401	5140	5759
100416830	1098	0
20775	2748	1633
223593	4018	754
68501	3283	341
211770	4026	15063
100503021	1861	16
71088	1753	0
399603	5563	1152
320469	5130	108
117586	1823	0
432956	2513	0
17869	2399	13519
19296	3074	270
67552	1911	94
432958	632	0
73994	1125	0
83492	2382	2
78462	813	1
331063	2312	2
74236	1133	0
270328	2142	0
665769	1025	0
74548	2084	6
74460	1930	0
223601	3800	902
100861767	521	0
13196	4582	1243
71603	2805	0
11514	5039	1
76740	5210	2266
18256	1799	0
654498	2262	0
110862	2878	0
54562	2084	0
213068	2931	7
239510	6670	1504
21819	8437	17
20491	2886	1
22402	5022	149
17988	2890	7454
100040667	3197	6
20442	5784	1999
69334	1039	0
380993	4468	215
387226	96	0
387228	82	0
13992	1894	1430
100504454	570	0
100503580	4789	0
70363	4623	0
69700	6128	1
100503602	481	0
223604	1209	0
76510	7476	761
353342	4721	714
100041120	207	536
93696	851	410
239528	8031	2167
100861801	692	1
14083	4991	1717
387169	68	0
100040929	870	3263
105841	5299	310
106068	4775	1202
100503661	1549	1
239530	2141	18
19245	4619	417
268816	2242	0
100041273	454	20
100503729	708	0
107831	6227	68
69439	3549	4
11838	3057	47831
16469	5529	28
66769	1214	0
72373	856	0
223626	1488	55
57277	525	1
68311	492	1
69462	464	0
23936	3952	558
17068	691	82
78725	1594	25
76486	773	50
625599	895	0
15202	803	0
110115	2398	1
13072	1625	0
67038	1887	5
17069	2301	18078
57248	878	10
110454	828	555
17067	1647	513
100041546	801	10
546643	772	0
546644	405	0
223631	1470	0
17071	877	0
100041107	495	0
105892	857	1
23934	1368	84
68453	797	64
22701	3737	38
100503873	2847	3
72665	1766	10
72960	1895	284
14787	2286	177
378435	1080	366
223642	3338	296
100861886	367	0
69146	1776	274
223645	2169	26
223646	1890	337
66656	2847	3524
105734	4801	175
66194	1353	340
22122	1312	399
78834	2486	342
69020	1816	371
223648	2414	19
332110	1930	99
105732	4628	1464
432964	1123	42
105782	5547	3638
67959	1960	3689
223649	2496	4885
223650	11474	4198
271278	2640	2
100503893	240	17
18810	17515	8623
100316774	63	0
671535	3395	615
66168	1693	2080
100038659	971	0
74281	1605	1
100526548	90	1
100503915	1823	21
75475	3970	696
109075	1789	168
14731	2036	1002
66445	1194	2187
106025	1733	650
68877	1749	1260
59053	1967	231
73542	1514	0
223658	6983	916
12181	2476	1472
20289	1136	914
15499	2018	1488
13350	1755	876
170729	4010	0
666504	858	2
30840	1719	697
52710	2700	191
268822	2035	333
94230	4516	2197
72027	2226	189
66914	885	1148
72749	4207	230
54151	2425	816
16581	3143	239
100861904	462	0
14106	1208	1
73062	2623	708
76282	1750	289
69572	2169	94
79456	3922	176
223664	2277	247
378937	1904	34
223665	1821	119
223666	4587	1041
71591	3514	207
223669	2755	465
66398	998	67
26961	862	21196
239546	2298	36
117171	1092	291
17189	1252	35
71939	3359	16
93686	7358	4221
100042318	135	2
75761	2392	7
223672	1573	0
278679	2227	0
245282	3033	1
626615	1132	0
108956	2044	0
76409	553	0
328561	1986	245
666661	8431	4
328563	2057	6
666348	2227	2
71898	1595	4
239552	1838	332
17886	7371	28075
56551	1282	1475
239554	4891	354
55944	1910	1682
100504021	4343	55
12300	2887	0
100861922	355	0
67042	1014	177
19293	904	1
17972	1454	1
12984	4619	1065
12983	4765	1026
100504034	407	1
73376	1241	0
22117	1096	244
246221	1522	431
72844	1574	846
71753	3192	42
16185	2697	35
72709	2428	284
20607	3928	166
19354	3036	3
72318	2791	4
207393	4865	1
17305	1834	80
105844	4728	1882
104445	2542	1603
107753	592	9
106039	3034	1498
100504071	605	1
100038696	1506	5
20401	1900	685
57028	2001	113
16852	800	8419
97961	1993	583
110253	7736	949
100038602	712	1
654469	1377	0
14958	2293	1130
26912	2977	429
14429	1245	6
223690	1878	442
223691	1893	3197
27008	6693	3340
27660	1253	36
69833	520	634
20665	2713	3683
100041655	680	19
100038573	3753	1
18693	2185	530
57274	1791	36
207495	2072	37
53357	3725	373
17133	1800	22202
223693	3455	1122
100316695	73	1
27373	2760	1319
100503109	3778	10
16520	2152	35
105785	1414	388
67040	7071	11333
13404	2192	6
75729	5187	62
73739	1119	196
223696	1024	838
74158	3394	2081
14904	3398	2258
223697	3809	4584
100504191	5404	99
54152	1476	421
504193	4873	0
73340	4949	45
494448	5449	2377
100038357	2556	0
109361	3607	4
80287	2459	546
52609	2893	523
18591	2944	5000
27367	1361	603
100302601	77	26
100302600	48	7
20972	4465	46
66513	2932	377
17309	4665	151
239555	5086	453
11911	1725	12966
100861991	585	0
66538	830	288
239556	9794	2
383075	2110	0
17444	2919	2
213956	2993	234
106059	4502	9
213988	17528	1870
100628612	82	0
11564	2109	764
105835	2997	227
223701	4613	1797
67638	1094	5
207911	2189	19
78102	928	2
20524	1667	986
70356	1622	1822
321003	3236	148
57755	1186	0
56438	1655	579
383080	624	277
328572	8749	3870
214669	3430	249
214685	2547	3381
19387	3002	2420
20286	5958	4086
100504312	1116	0
21685	4458	717
57259	3994	6502
68479	1648	725
11429	2768	3037
78929	2514	529
105859	2490	758
29858	1239	316
66346	1024	1
28075	2911	1145
14375	2113	756
20826	1257	1728
328573	4673	0
74369	3991	0
76457	2046	175
20788	4570	6747
723897	69	0
435145	1804	177
72049	1906	9
66570	1342	106
76505	1904	1
24050	4731	167
74716	1318	2
17939	1913	910
338368	2745	54
69029	585	593
67130	560	268
100862061	465	1
56448	2772	722
545123	1590	1
13101	1647	0
13105	1651	0
545124	1266	196
380997	1624	0
223706	1622	0
68444	1646	1
627860	671	0
71754	1102	0
76279	1645	4
21411	7354	1595
21378	7979	1
100504637	1116	24
100526477	79	0
106026	2200	0
74039	2759	5
68607	1367	178
74778	1950	333
73826	3249	2664
104307	150	0
109754	2031	3713
100504676	694	11
239559	2175	23
66251	2618	504
69291	6003	144
23970	3880	1681
319953	2074	69
12124	943	35
223722	1893	97
12257	856	942
223723	3770	533
64706	7824	12
223726	3255	0
77627	5111	0
29859	2383	1
75772	1694	0
116939	4649	90
68653	1673	1387
170736	3705	124
64099	2812	5
72301	5917	0
223732	4426	33
109270	1835	102
328576	1237	5
73167	1549	136
271305	3727	17
18141	4749	1658
223739	5032	1565
100526461	98	7
22270	1106	4
73225	3739	1103
140557	4040	3
100502582	462	3
67747	1652	1
100502602	1165	0
14114	3359	1060
100861793	506	9
54138	2425	1271
328577	1161	1
223745	411	6
22422	4415	212
105975	2976	2
723966	95	1
387245	85	3
19013	7528	127
72355	1057	64
18766	7058	4
239570	3751	220
29870	2780	141
72026	1520	87
12614	11050	2244
223752	4447	554
223753	4546	176
223754	3229	742
106014	3041	87
328579	2778	0
70073	1241	0
223770	5137	4008
223773	5374	217
223774	2156	166
76737	1364	1028
223775	2419	5166
100502684	1457	1
239591	2976	0
170790	2329	0
667558	653	170
83456	4052	0
406218	3412	66
69120	654	7
67976	2386	578
223776	2360	196
328580	6957	469
170787	2705	270
29857	1890	52
19094	2444	43
140570	6556	5563
69440	4611	649
71474	4341	362
77980	6268	2554
223780	1046	11
56727	1047	0
105847	2906	1743
52683	3315	1546
100126824	1145	0
72962	2034	23
70113	1040	74
546648	1818	3
75459	553	0
100134861	4527	0
12895	2894	4
12651	1922	18
60597	3539	5
11883	3491	525
100532730	1906	8
58234	7131	505
11434	1504	6
68708	1646	259
100502796	930	194
54526	1845	0
380959	3727	622
100038621	977	0
66871	3715	6030
20738	809	0
16564	6454	1111
635871	1723	0
26874	5540	110
545126	2041	2
239606	6541	375
66725	8230	485
239611	9018	0
223809	2977	0
12805	6184	85
239618	4284	2
67740	1754	0
223827	6534	1009
67057	2318	824
67197	826	376
223828	4023	833
106042	4085	552
100502901	770	0
77248	1131	0
328594	1071	0
223838	8772	1026
78895	2848	164
266632	2825	171
19230	2973	1872
320709	2781	40
100043315	1006	0
54003	3367	5
223843	2271	1
791370	2618	25
105722	5711	4988
100502979	737	2
402773	6216	1
100043335	1610	0
70040	3631	0
319722	6712	22
77044	9029	2403
72193	7724	2662
105727	8391	273
67760	4628	31761
69354	3932	72
105827	3214	322
239647	2202	45
71919	2260	224
19011	2718	44
223864	3834	364
100503050	988	5
67739	2526	727
56233	4960	708
22337	4354	5054
380967	1635	239
12824	5133	183
223870	6400	820
18642	3051	873
78541	2278	110
239650	2329	3
545140	2083	0
634104	1776	0
629524	1451	0
70069	1326	1
239652	3673	18
257943	960	0
258278	918	3
259038	930	0
73302	824	0
258449	928	0
258277	936	0
16770	733	70
258502	933	0
69612	2110	262
100217417	118	11
100503377	1587	102
100217416	112	4
12455	2175	776
100048895	3428	150
73863	566	9
11512	6033	2388
12297	3120	1173
74351	2814	1786
223881	2203	1495
105833	1880	51
66120	736	351
11842	3481	3955
22410	2227	13
22408	2371	4
13199	3740	19
100049164	2467	10
19082	1639	386
381022	19827	4238
69159	1213	84
13363	2367	34
74775	2167	1174
100861967	1494	16
100503512	1197	0
22143	1564	2349
22142	1591	612
75951	907	0
22146	1977	3605
100503555	1138	1
19132	1865	9
78733	2266	72
239659	717	1
72778	1464	4
72572	2058	802
16512	3583	23
51812	1916	149
73600	388	3
545136	3187	6
54614	3159	1358
22379	4410	868
110213	2803	8951
380969	4854	5641
75284	1271	32
72393	4520	2
11827	1416	0
11830	1551	32
11831	2060	0
26934	3065	362
11419	3764	48
83797	3153	722
14555	2786	103
66379	723	359
71949	2010	1429
65970	4429	10134
100042918	393	403
72277	621	0
207214	6738	3415
70281	1121	12
239667	9063	1848
11908	2329	1098
75002	1349	0
100503618	338	3
70152	1883	311
668178	1446	0
393082	1779	1
554292	1449	0
380975	506	0
18174	5637	916
432982	2320	1
68614	2579	535
207785	4126	600
21422	3192	300
19009	4575	498
78445	878	31
23994	1822	4504
207818	1145	141
109901	1106	3
207839	5769	16
619313	961	0
59033	11793	27
20273	11324	15
668225	4206	218
208258	1448	0
11482	3625	596
11479	3277	1051
380977	1776	22
105968	583	0
56149	2014	1496
15370	2477	34631
68118	1230	830
77717	1967	5
74127	1774	559
100316694	83	0
110310	1586	544
406219	1826	14
66322	903	4
64818	1857	0
16679	1960	4
100126226	1757	17
574415	282	0
16680	2570	9
114566	2100	1
239673	2534	267
109052	3268	70
432985	402	2
432986	717	1
406223	1659	153
432987	2961	1242
16688	2237	938
16687	2258	661
110308	2190	58852
56735	2174	123
406222	1589	0
105866	1563	1
223915	2154	81
16681	2613	0
16678	2447	18
406220	1719	13
77055	2312	1
16682	2133	2
223917	2097	56
332131	3434	5
16691	1805	9453
16668	1400	3570
100862030	494	0
75705	3854	7539
209039	4707	1888
223918	2437	564
16012	1289	241
223920	2126	5
246277	2265	2058
68744	3740	1855
16421	2674	87
19411	3210	2515
106073	1742	455
105988	6630	187
56612	679	1406
60315	1480	475
223921	1816	440
170574	2284	2
20683	7818	3863
110542	1947	23
66151	1229	887
18521	2880	6351
26404	5528	744
21357	1790	209
54615	1002	48
223922	2855	466
100043600	1126	17
67942	647	1298
751542	75	0
67488	2824	2400
15422	2433	2
15421	843	0
100503872	2222	0
109663	915	0
209448	1914	2
723958	85	0
15427	1719	0
15426	2369	11
15425	1592	6
15424	2730	7
751557	92	0
15423	1983	2
432989	1324	0
71726	3611	109
12419	8986	1031
15382	1918	4269
18022	1669	0
56447	1665	554
724064	97	0
100862049	791	0
80910	1551	2
29813	2291	768
16402	4367	3278
74174	723	0
223927	723	0
105855	4717	9
100503932	3335	0
18574	2954	37
58200	1295	8
14663	625	89
20771	776	0
20770	639	0
258859	942	0
54483	3281	3
74120	3242	581
18312	939	0
385674	5942	27
71063	5630	506
74763	2425	594
73261	1097	32
76779	1595	347
268857	4080	12
52864	5706	462
13419	1305	94
68015	2297	2638
12914	7507	3057
76397	936	0
436332	1977	10
11515	4457	488
106393	4978	105
83383	2113	164
83396	3619	1304
66449	552	143
78885	3488	330
246154	3189	3856
83945	2648	540
67824	1162	159
15369	1366	391
66626	3898	1080
78809	4179	114
100169865	1896	98
207740	1386	775
17237	3293	1542
100503704	1531	22
66911	1269	358
72615	2483	589
74684	2832	14
71089	2576	0
432995	478	5
66049	1392	310
74022	3352	3237
170644	6455	4229
19041	6277	986
665119	2337	6
27426	2249	315
239691	1372	62
208211	1759	252
70511	2140	284
268859	5481	3
68238	675	0
74720	1406	17
239706	1313	127
268860	4636	1518
100861674	598	2
66690	2878	88
54128	1802	523
52502	2849	3687
436336	524	1
252870	5427	6403
69053	4074	6572
14811	4512	0
68172	805	3
75329	2639	37
13731	3440	5006
70426	1277	1
26425	2131	406
383103	3303	56
12265	5693	15
58239	1389	351
74374	6244	1060
100503866	2048	1
12703	1220	1858
21959	550	0
19120	407	0
19119	612	0
19118	400	1
100503881	456	6
223970	3739	21
56722	2237	10684
100503907	2184	46
100043147	1984	8
20621	2904	223
106200	2977	758
106205	3823	1852
66409	1839	3346
69918	2156	77
14852	6826	5166
100316833	78	3
21935	812	0
74478	2672	217
223978	2663	228
791359	540	0
72555	4844	3
622509	1419	0
75493	746	0
50505	6703	318
239719	8997	1129
100124432	79	0
723899	87	0
70100	2917	1
74108	2902	875
67118	3003	675
66598	1611	147
26565	1022	1
76684	331	0
432999	2645	27
106298	3598	1381
18203	1148	714
94184	4140	2472
93734	3036	50
74482	1823	1
67254	2355	6
223989	7765	1628
723916	67	1
67203	2287	600
17880	6632	75394
66086	1422	359
17250	5935	2126
545280	1622	0
20583	2014	1166
66793	1128	215
442816	3364	0
632352	871	213
70620	5892	278
17217	3589	1997
19090	12674	676
72083	1010	647
12609	2260	9538
224008	3261	536
67451	2891	52
433003	348	1
70120	1587	480
74006	4058	2666
224014	4024	279
18316	930	0
74066	1583	0
50525	2466	0
665562	378	137
16136	870	2
22362	768	1
21976	2959	1141
68606	4933	913
26413	5700	2892
106369	2659	39
66053	2471	802
70458	1266	1
723816	82	0
791069	97	0
64136	1108	496
76872	3934	80
69101	1320	132
22195	2609	2090
239731	5848	2
58180	6339	256
224019	1408	73
224020	6431	1812
15160	2188	3
67474	3432	724
12929	3863	1901
72168	2657	5
66863	3108	1147
69009	1164	186
74685	2231	2
18440	2346	26
224022	3231	77
77626	4664	1177
72315	1278	25
94112	3383	1583
665892	523	291
224023	2618	610
224024	3302	1362
433004	1119	3
80733	1105	60
13356	4080	1797
22114	1451	10
22115	1388	4
27886	2821	351
195333	725	1
13358	1678	846
22363	429	2
53960	1371	0
13353	1262	412
19125	2283	433
65079	1874	414
66779	1536	3
27801	4868	1590
19385	852	1351
15547	3684	669
94223	4226	285
100316814	79	0
27883	1514	109
387180	65	0
11877	4624	529
12846	2400	1838
26462	1905	152
13972	3650	195
21380	1777	5
619305	1963	1
14724	2085	50
18951	2127	621
12741	1416	244
12544	2143	306
22230	1996	1278
72307	1232	255
18100	1055	133
15260	4534	1509
100505355	336	1
100504250	423	1
110785	320	0
404737	38	0
110787	317	0
404740	38	0
16142	351	0
110786	317	0
404739	38	0
404743	369	0
110612	349	0
258443	948	0
258458	942	0
259071	939	0
258937	939	0
258354	939	0
258158	942	0
258959	942	0
258960	945	0
239739	3343	100
108105	4872	22
68162	1126	0
239743	2405	11
75785	6683	1085
208146	7344	1327
208158	3274	3
381038	1323	430
224044	2735	7
27416	6197	1581
224045	2556	1054
100504291	955	8
13544	2953	982
11773	2057	2741
100042948	3445	102
27406	3288	648
328643	4721	13
100316739	85	0
208624	1425	165
107522	4113	91
73047	1282	34
21762	3053	3384
208643	5417	13455
100217430	58	6
78408	2271	97
12724	3645	1035
245841	787	488
21832	2512	10
12667	3275	53
625060	995	0
625123	1169	0
66561	1286	0
13845	4145	3426
328646	2450	0
209018	5032	566
100504359	639	7
72190	5164	607
74147	3010	172
100043489	3960	118
71751	6709	61
66664	1359	78
239759	3802	12
75826	4566	2407
239760	432	285
319765	3899	26
20462	2135	5825
100043507	207	67
100862159	453	0
104156	3822	1839
110197	5506	24
671242	273	1
12970	708	0
70573	2702	255
67838	3236	1763
11625	1474	0
59083	1784	11
94175	1737	0
385643	2522	0
16644	2900	0
13682	3174	10356
100216532	68	63
100217420	164	79
106344	1216	226
11450	1232	3
100043541	5837	1
320099	2643	12
20440	4836	1489
100504504	1643	0
239766	3120	0
17174	2752	47
67775	1573	132
20604	599	0
224055	2428	3
100862208	921	3
12053	3285	677
68841	854	29
210126	15996	7391
624582	5159	4423
723830	86	0
319487	2793	5
71338	1084	27
22061	6056	8070
100043571	2152	446
210530	2248	865
12737	3242	137
114141	1173	0
100043057	1538	0
16180	8486	707
100504628	1588	1
239789	4084	0
239790	1268	0
224065	835	94
67501	6981	3345
100038623	815	0
14167	3287	0
100504645	1776	0
751543	109	0
239796	3080	922
27281	2915	14
268878	4535	1
224079	4480	1
74143	6002	1432
328657	982	0
100043102	2428	1
71528	1209	0
15205	1451	2449
75531	545	1
71756	4583	0
74488	5308	59
14729	2189	12
224088	7310	5540
224090	4241	127
224092	2302	695
224093	3075	1525
268880	3111	476
78618	6493	1655
66849	4074	2219
100862313	499	0
11815	1862	90
114672	2628	1
71911	3333	106
224098	827	0
13383	5565	2516
30060	4133	95
239827	2184	0
106264	1471	190
68092	2037	1121
320213	6334	1180
224105	4099	2657
72084	990	307
66994	1701	98
224109	3559	30
328660	983	0
268882	4046	771
68980	1420	123
100316697	134	0
69576	1267	0
70238	4468	627
224111	10318	1331
277203	1257	1
