EntrezID	Length	MCL1-DK_BC2CTUACXX_TTAGGC_L002_R1
16323	1529	15
192136	1727	10
66308	2672	357
69562	7081	1129
100316665	121	3
56044	2662	1080
67008	3436	183
73992	859	0
218030	2118	0
218035	3197	1370
218038	3195	3
21641	350	0
21638	419	2
21640	406	0
21639	341	0
100126431	60	0
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	471
105298	2387	282
20379	1760	7
73412	2088	0
319293	2773	0
353346	3433	0
432730	1786	227
140580	5874	876
665386	340	36
27052	2915	0
258528	951	0
18341	954	0
258527	945	0
19720	4204	219
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	27
72739	2602	424
319207	3580	220
432731	3990	539
100316752	81	0
66707	1455	1
544922	2458	24
100038371	934	1
93681	8900	149
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	4
319191	393	0
319152	488	0
319186	381	33
319159	312	3
319160	312	8
319169	393	0
319187	381	35
56702	672	1
319153	483	8
319170	393	0
319188	594	4
665596	2121	18
665433	514	1
100041230	405	0
319161	312	3
319171	393	0
665622	2121	58
100316716	132	0
193452	2703	51
195236	4975	1
54373	2152	162
193453	1159	0
319168	387	0
319184	381	0
319158	537	18
319167	473	0
319183	381	1
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	131
30946	4456	177
320842	617	11
100503351	492	8
12231	3449	487
238555	2983	2
100503366	456	0
69386	479	5
319173	393	0
97908	492	1
319182	381	1
260423	1003	0
319157	312	0
14957	2977	10
319151	411	2
319166	704	0
319181	615	36
319180	381	0
319165	393	0
319149	411	1
319156	312	3
319179	2510	35
50709	1931	13
319164	2493	6
68024	728	288
107970	912	0
319155	312	0
15216	1722	8
50708	1561	595
319148	480	0
100504109	380	0
319178	469	3
319172	506	0
319150	411	0
326620	312	0
326619	312	1
360198	534	3
80838	747	6
214158	1416	9
218103	2974	1
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	0
214189	1412	0
68732	5158	531
12763	9755	56
100503456	1683	0
76024	1116	50
193385	6968	2704
320489	3837	129
666145	873	13
57441	977	42
79555	2551	9266
66834	686	273
56196	1977	750
210108	4977	3
73326	690	0
214579	5647	101
14756	4659	479
380836	2035	341
195208	8042	16
22360	2137	0
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	1
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	698
72518	2716	706
20677	2967	2396
77920	1415	14
68916	2538	345
13557	5097	296
218121	2881	5
11607	2284	42
66694	1313	942
75090	1136	0
105352	2768	257
16364	4683	13
66482	4250	579
100862264	410	0
210554	1186	0
73924	841	0
15220	2807	5
71307	714	0
100503631	1525	0
14238	2366	3
17300	3990	283
218138	1510	147
100503660	2763	0
238564	5641	1
78903	2642	786
100862286	426	0
66222	1918	2
380839	1599	0
20708	1859	1232
20723	3397	2320
20706	1930	2
100862294	471	0
282663	1718	5
20707	1955	5
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	1
97848	1328	16
20719	1888	3246
68808	777	24
18105	4045	281
19766	4495	7990
68021	1209	436
22151	1607	10824
432745	1033	3
73710	1922	273
100862316	823	0
69666	541	111
73102	6251	590
66895	1872	12902
108161	1315	0
19134	4466	2494
71864	2395	0
66761	1045	2
69123	1346	36
23986	1610	1104
100503727	648	0
100503742	1171	0
12593	3929	537
208366	2736	88
76487	2308	0
380840	1515	106
100042773	682	814
69955	2126	396
68404	1596	6
74145	3927	2
17084	997	2
100042802	1500	4
68750	13633	762
107513	9306	2155
100862351	869	0
71213	2858	57
71340	2744	418
109620	9592	24093
67797	1789	442
12161	2410	29
105245	2617	1997
17828	1769	168
66143	1039	332
108652	2214	459
218165	2816	0
791406	3005	0
21418	3268	591
14538	7039	5647
100628630	72	0
100862098	887	22
68083	1753	929
66154	952	1128
17152	3565	7
107889	2879	0
637277	2037	0
54326	3837	36
108934	4483	577
18003	4712	3204
621976	7170	294
328231	1730	0
109254	2566	0
100038577	1696	0
110521	8753	2275
13614	2344	45
218194	5922	58
67046	1263	110
328232	6654	594
68346	1369	41
70078	1811	762
56705	3064	1302
76137	4356	236
328234	3456	9
622552	1270	2
12522	2145	5
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	1276
94245	1311	457
218203	2983	1147
66355	1554	146
20238	10608	3294
76000	722	73
791386	3153	0
380842	1363	16
666794	3224	705
67252	3658	285
97863	1381	298
218210	6021	2949
16553	6866	4824
105283	1428	11
105193	2294	121
22017	2715	83
218214	4281	590
110052	2602	2785
218215	4694	264
319467	2505	1
619327	3502	0
70971	2012	1
320614	3156	8
15904	1660	1102
320315	667	11
67911	4187	39
442803	789	0
387247	103	9
387252	89	3
387244	94	0
218232	4311	294
12022	1361	1
18676	5260	2074
218236	4919	5516
68128	1461	336
75607	6613	739
18081	1132	488
68480	804	232
66329	1436	2
30938	3110	12
76895	6351	2993
75678	2776	877
66336	1054	54
407800	3596	127
66695	2354	213
27047	1751	3
18295	2540	404
70930	4242	342
105148	4396	623
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	141
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	6
20729	4479	1797
100862200	1571	0
75124	1163	8
667728	3480	743
13610	4484	173
20418	1537	0
66197	694	58
75420	2913	182
20354	4377	97
100502610	2646	0
23882	1081	5166
74050	3272	1
68203	4348	275
100040572	733	0
20963	5272	14
105404	2308	31
11992	1345	244
18030	1992	3145
26564	3970	347
100862222	607	0
268656	2570	384
100040421	2339	0
17702	2162	1
13488	3529	0
14057	2811	188
15466	2793	0
12890	4928	114
73666	2326	224
100040543	499	1782
319719	4793	846
97820	2674	2229
100503805	347	138
56795	1048	73
28126	1734	278
67044	613	889
74325	1576	2944
76577	4322	1507
105239	4410	2528
268663	4127	0
26913	4141	1
104069	1196	0
218268	1897	0
74257	1556	91
107448	3974	1
212032	3269	3
20184	2931	796
100504437	961	0
26919	3597	265
14186	3146	106
18193	12784	2915
19336	1865	906
66494	1089	1259
17121	1299	7
66890	4315	2096
51791	2356	5
20505	3081	2
75477	545	0
58992	1961	5
26385	3243	1257
432763	1360	853
56320	3047	1138
67399	2987	8220
27261	1546	46
72935	2205	565
212483	4341	1683
100861617	496	0
67511	1454	1171
218271	1596	55
12328	1387	548
212880	5673	1788
78521	4652	3642
69672	1527	454
72562	546	131
76856	1352	0
18740	2448	0
26914	2053	1343
212937	3498	1
18014	1672	5
57266	1827	97158
100038494	1480	20
100040926	822	1
328258	1498	72
16198	536	0
213311	1965	36
16841	877	0
21810	2678	40
17129	7175	2213
26946	3339	1
20745	6673	2
100503085	2142	35
100124491	76	0
77134	2678	3923
75731	1511	174
56085	3686	1749
100503697	474	0
56278	1518	131
75050	4462	47
70153	2822	487
100503714	347	144
15387	1978	2554
723902	108	9
74386	3877	71
114304	4565	113
67585	1627	0
18212	9880	44
67269	4860	362
319469	3154	0
78689	2631	597
105348	3693	212
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	456
13996	3135	44
214290	5551	1681
100503743	346	0
328263	3732	39
14451	3131	15926
100503759	3604	2
69635	5935	2778
218275	1348	0
70202	1332	0
214639	1373	9
13025	1147	41
116913	710	0
13024	1394	146
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	0
623505	561	4
432812	1622	1
100861954	924	0
630579	3114	14
100503600	804	1
100041979	2919	15
100041986	816	1
71508	2472	91
77117	2439	12
665503	750	41
211378	2638	12
100861712	1596	13
435366	1316	7
751548	108	0
380850	3279	8
14120	1294	0
14121	1433	1
72061	3509	1759
100504114	2764	59
387217	74	8
100861722	1758	3528
387221	73	7
100526474	85	5
387142	68	0
14088	4292	125
19206	4305	290
76251	6045	631
15487	1286	0
70484	2276	26
238673	3490	318
56541	2567	516
218294	5993	225
66503	1802	11
66129	972	498
13039	1971	26728
105278	1827	209
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	0
66631	3472	897
100042311	207	0
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	0
170936	2869	236
665738	1905	0
544944	549	7
628648	549	2
628794	522	2
628746	917	360
628709	1890	0
100861707	1632	0
76803	515	0
100861733	1691	0
432768	579	256
67530	503	540
100038538	1652	14
66410	1486	474
19210	3424	807
71226	1061	0
78251	3970	6
432769	2634	8
432770	2981	10
268670	3482	13
380855	2046	13
218311	2712	14
238690	2289	43
100038627	3164	59
431706	2117	12
218314	3909	43
629016	4641	25
408065	4079	24
72807	2033	73
328274	3331	45
238692	2742	125
408067	1671	50
238693	2359	37
170763	2710	35
212276	4971	61
100416706	4835	96
212281	5179	86
100862130	1261	3
408068	4504	83
235907	3960	55
68271	2908	3
22746	2218	8
72958	3274	8
320163	2987	16
212569	2321	13
408058	598	144
666185	2884	1
102402	1576	0
666272	1575	0
210009	3692	193
69577	2362	216
69315	1808	7
210044	4211	1
210106	3997	894
210373	841	0
78925	2665	137
28114	4279	919
76980	2682	3
28077	862	275
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	1208
271127	4974	1
77166	869	1
16371	2062	1671
100503367	732	0
328287	5099	263
16372	2463	2471
78446	585	0
50916	2601	2456
407785	567	359
94066	902	1
100504662	867	0
432777	1306	45
210992	1605	107
13162	3456	16
218335	2378	1747
21752	3426	110
22598	4405	0
74338	2439	0
71390	1535	0
20499	5131	470
72293	3222	89
100862265	473	0
69716	2267	25
105246	2407	918
71164	1301	2
72948	5090	1524
74470	3632	60
105243	2490	0
211446	4596	694
11624	4732	0
18570	1524	897
66945	2859	2231
67433	8615	575
432779	2746	10
238722	1629	2
100042547	1796	94
235956	1383	35
80898	4014	1339
12380	2894	1832
18548	2516	5
751556	96	2315
192657	3652	1651
93692	1327	519
73296	4937	390
75571	1053	14
218341	2906	160
238725	2146	0
77041	3657	336
218343	5381	1015
238726	1434	2
78771	4289	7
105377	3742	285
72371	5633	216
382823	991	174
68675	4070	804
75507	1395	0
73093	4100	1
13865	2432	4
320174	2305	0
105171	4089	435
100043074	2220	0
319983	1407	1
110789	19328	13
80289	3128	909
67486	3060	24
72852	3881	166
100502757	4628	12
12626	1013	1095
100628621	59	0
17260	6565	2327
100502774	419	81
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	10
72745	2746	245
66671	1976	323
218397	5101	1916
12867	449	27
667230	483	5
13612	5358	18
12950	5055	0
13003	14689	2488
100042940	2690	71
108138	1547	240
66074	10809	283
435376	1176	5
66475	555	1466
66795	1609	237
100042959	1243	638
320297	2807	104
66970	6656	1858
373852	5617	14
74156	3049	30
69085	1532	292
76722	1486	0
19418	7235	34
17686	3945	282
13361	5290	110
218440	3940	1
73942	1383	66
218441	5451	489
79401	1602	0
218442	5319	804
21828	3202	6
382793	6275	252
76469	11850	61
100502942	907	0
408254	2990	0
100715	1873	190
26556	5716	3514
57748	8780	5607
619883	348	32
12116	2071	0
64918	2090	0
74129	2979	0
105364	950	1
11881	3989	947
218454	4348	267
107767	3588	2405
328309	2177	21
11774	4020	1475
21371	503	880
18420	1182	0
218460	3063	362
218461	4931	35
100504102	1498	0
72114	1894	270
100316813	104	0
100217450	126	0
66549	3198	797
12919	1681	0
268686	300	0
14063	2768	508
14062	3296	575
544963	5771	141
14064	2464	0
75209	4252	0
67463	3033	168
271144	3315	9
27015	4226	307
68018	5363	939
15357	4430	3728
218476	5095	55
66479	1140	0
320557	4590	47
59050	2686	744
320806	5367	294
15212	1905	813
13803	4743	2242
100039691	3161	10
328314	1297	0
403201	558	0
110596	6259	815
105372	4071	244
68558	1750	202
218490	1129	2703
100504225	1542	5
15229	2461	1
70090	1186	0
68344	2252	0
380863	1155	4
218503	5119	2104
238799	5519	1866
432798	447	1363
69382	476	0
69603	718	0
238803	2758	6
68927	1675	110
218506	1848	151
320893	1721	2
17755	11852	711
27220	874	1
78038	2124	364
544971	9921	1920
20365	589	232
20595	1404	132
17948	4823	5
17951	5293	2
17952	6705	14
17940	5361	0
100862307	951	32
23894	1707	204
18260	3192	6
218518	3382	8
19356	2847	385
108143	2126	959
76041	2705	64
12572	7598	447
66128	716	169
26886	1239	15
268697	2316	17
69048	3179	1072
544973	411	415
619937	648	12
328324	2439	2
71174	1285	28
78136	405	0
18708	7380	12718
17079	2326	0
328329	10671	2828
76624	677	1
621312	932	53
432800	1455	94
218543	4063	1240
59079	6592	10736
75805	3780	396
218544	2716	225
66975	4833	675
81003	4258	255
238831	2367	163
60411	1832	11
108154	4822	3
667518	407	1160
67285	1884	290
67288	1688	159
77803	1310	0
52882	5828	2
66763	2157	0
71816	3785	107
15550	4441	0
76582	4282	462
100504500	997	11
66254	2545	150
16563	4208	472
100040322	1898	31
621156	605	138
105120	5610	0
72257	622	0
67263	5458	1649
75616	1864	691
75597	680	142
71991	2107	93
74559	5439	37
218581	2530	3
238871	7049	576
100862401	2397	3
100124489	81	0
100316683	80	0
67295	8500	0
100504609	444	0
238875	2055	0
20620	2802	5331
73129	938	2
238880	2737	12
73274	3624	2121
100504654	415	1114
218613	5277	836
26401	6963	579
100504675	1799	3
77318	3577	2
16195	5452	25653
218624	3680	7
13206	2849	0
268706	8913	138
19012	1536	1160
72198	3309	1174
218629	4098	592
218630	1876	189
622408	2354	1
735309	109	0
100190765	80	0
723868	91	0
100038414	2943	1
69590	1016	515
238896	1704	0
14938	878	5
14945	792	0
71690	2103	1
408066	8162	765
70917	2567	5
100861641	604	0
170625	4447	2276
56534	781	0
218639	3361	467
319803	3687	1
17993	1534	766
14313	2337	3704
75161	1412	0
17434	1889	2110
16398	4218	1190
109700	5984	6420
105083	1572	285
670198	1269	26
100038421	958	0
623174	354	60
16392	2526	0
52552	3088	908
623312	1622	0
13723	2622	889
100861680	606	0
15165	7911	2
71100	922	0
59054	1590	329
75890	994	0
14165	4572	1
18115	3526	1422
218693	4709	1411
67392	2700	898
791300	2659	59
67304	1128	26
633640	2318	206
56838	3740	38
73480	547	0
208715	3283	6380
245269	4103	37
72465	2965	5167
100040377	1236	165
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	63
100861977	1664	59
100861753	1669	134
100861986	1596	581
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	0
236219	878	0
100040657	657	0
100040671	2174	118
100040682	865	35
544990	957	0
320333	1413	3
73549	1702	0
100040697	780	12
100862064	742	3
100038846	993	0
666890	1990	26
100041840	1573	0
100862069	742	3
100040859	706	0
100040870	967	0
100040880	858	3
100040923	657	0
100040852	5217	5
100040897	1206	6
100041012	865	38
100041019	759	0
545007	1815	11
100041054	615	0
623078	780	15
100041076	615	0
100041119	977	1
554327	1885	9
100041139	1022	2
100041177	615	0
100169868	1376	13
100040928	732	0
666549	1239	1
100041262	780	0
665981	615	0
100041283	766	0
673676	666	0
100041317	615	0
100041306	519	1
100041336	657	0
666800	1206	0
100041374	732	3
108978	2065	4
666772	660	0
666765	615	0
666329	519	2
666750	657	0
100041678	875	368
100036571	1146	204
100036572	1465	290
666706	615	1
100041184	708	0
100041825	657	0
100036568	2738	25
100041515	780	0
622931	1294	0
100041598	615	0
100041279	618	0
100041651	765	7
622640	615	0
100042054	800	8
100041702	1146	3
100862207	759	2
100861615	2277	209
100861646	980	1
100861657	1674	3
544998	657	10
100041958	1155	12
100041964	615	0
100042024	732	27
100041664	618	0
100504200	657	0
100041151	684	31
666918	918	12
100504413	522	0
100504218	618	1
100042100	1410	48
100038847	1955	26
100042129	849	1
100042149	2139	10
626456	732	2
100042182	732	0
100042217	615	0
100042235	795	13
545013	997	1
68308	1293	0
100041874	2149	83
100042304	695	0
218695	1124	0
286940	9067	5277
13421	3702	0
66082	2018	142
67053	2467	308
218699	2840	842
68263	1485	885
71393	1649	169
93732	2628	17
100861833	907	0
268709	3144	31
100504681	476	0
18300	1251	0
74430	2751	0
74859	1097	0
100041948	920	854
14198	987	64
100042415	2774	98
19270	9190	5406
218734	2477	502
54713	2304	1
27062	5529	0
328354	1921	0
72003	2946	0
218739	1240	0
238939	2135	0
66231	1148	827
246103	6853	2722
66413	1296	1272
258387	951	0
18330	954	0
16188	1394	35
218756	7389	683
674895	3348	0
218763	1662	3
71147	3752	67
59007	2901	930
21974	5633	6223
218772	2775	208
21834	6555	769
353187	4640	1185
66480	1841	5833
69721	4592	114
22194	1386	313
100861885	364	0
218793	1374	406
100039452	657	1
432825	1004	1
18074	4884	179
68045	1510	765
14702	3826	128
67509	2304	116
16529	3364	323
74571	879	0
67725	2523	165
70601	3125	343
105428	3149	646
100504266	669	0
108671	1631	207
66242	566	286
76670	3800	13
11750	2965	2331
74843	1829	32
