EntrezID	Length	MCL1-DL_BC2CTUACXX_ATCACG_L002_R1
654458	408	0
73670	1002	0
619548	614	0
72609	1746	0
13030	4743	11071
14137	2863	1321
382913	1914	0
14463	3393	0
12143	2475	0
219148	4235	880
58865	1881	1
210376	2408	440
219149	2538	2
100124452	79	0
72400	1351	109
20680	3266	185
67750	1033	0
271209	6759	0
71037	1015	0
100504162	959	0
78176	865	0
73382	1023	1
110265	1937	153
78271	3011	0
268755	4039	0
387233	85	0
100526520	87	0
16554	5603	496
219150	2931	467
210925	2709	258
54616	5978	1436
14365	12742	935
50759	1229	6
380912	4229	732
18155	2157	24
74195	3042	668
100503545	2567	29
71145	5596	32
52033	1646	16
71988	2899	11
67179	2227	444
68584	1173	6
219151	3405	409
100504279	652	3
12759	1808	2412
268756	2265	0
11495	2551	0
13850	2035	10
110902	3527	0
19229	4034	37
100043676	4552	0
69303	771	0
66854	3684	857
56471	1232	9
100504326	557	0
11549	4137	1
791407	1887	0
12934	4432	312
432870	2156	2
239157	4518	0
12177	3237	1265
71978	4037	1708
13592	4342	16
628416	2018	0
73977	776	0
100038671	1888	0
108912	3932	20
105440	3307	492
14714	522	3
68813	10335	177
18039	2009	0
18040	3230	3
100043072	1851	0
11500	3469	0
58860	2412	0
13522	3863	7
20855	3743	132
73554	569	0
18092	1156	0
18095	3137	33
67712	4162	718
239167	3001	0
100504477	521	0
67464	3084	99
100504489	1650	0
100862072	2421	604
100862085	633	0
100504453	4540	0
100862375	3734	0
94352	5180	940
791405	3827	0
71843	1725	392
105513	2706	898
21933	3179	463
246710	5231	336
73523	1252	0
13655	1416	5599
57784	1727	261
219158	3705	624
268759	1986	20
213019	1651	67
20410	2914	360
19057	1948	283
213053	5208	4877
57746	4913	455
67065	2156	797
723838	82	0
105653	2789	1331
12153	4454	5508
20389	804	35
213469	3181	57
72549	1670	220
15460	5482	2675
213484	3716	151
239170	4034	769
13829	4910	108
14171	1687	12
100861616	887	0
328440	997	11
65246	15118	1122
13449	1717	9
73648	1357	0
14586	3462	1048
100043132	677	0
74667	1548	0
675947	4074	0
319448	6136	1750
668489	1288	4
70086	1802	1
105670	3857	565
19645	4625	784
751541	89	0
67168	2468	757
16432	1773	11994
100504566	2920	9
67381	1304	217
214254	2592	5
20916	2108	1604
100503116	767	35
74425	1660	2
15558	2971	13
13885	1618	611
380916	4707	2119
100038618	1669	0
100043169	1456	0
271221	2651	0
70859	2519	0
18826	4337	43
100043176	932	0
56373	1477	0
67302	6151	1127
380918	905	0
67926	1836	0
75272	869	0
338337	4222	776
67554	1706	217
100043189	1363	50
22070	894	4386
100038852	313	1
100303751	112	82
68705	1467	737
668504	1001	38
67516	3015	1210
67467	5448	312
27275	3974	135
21807	5160	43620
100503222	1966	57
75789	1658	0
72661	1039	11
73272	868	0
210808	2419	165
108811	1721	82
239188	3555	400
100043755	514	2085
629678	1163	0
380920	1354	0
66148	648	272
108670	2322	4
100502638	2210	1
219170	2238	0
100316715	106	0
21943	2235	1
219181	9416	2168
380921	4161	357
219189	7195	862
105590	2751	2
100861718	340	0
66214	914	129
66897	3875	304
211253	1862	86
211255	4529	467
432879	2982	5
22380	3452	512
13709	4217	3841
67955	1951	898
16840	1436	148
73989	1080	3
791080	98	0
18530	4003	6
100038734	3389	0
380924	1640	2
219228	9509	36
319903	2056	0
75155	622	0
56419	3516	29
219249	6139	901
219257	5237	0
328451	3224	564
74967	1479	0
211712	5525	6
100502750	3774	0
66732	1156	0
93688	4048	0
13134	5225	350
76789	2256	559
77744	2293	143
72662	3722	562
52023	4230	231
12224	1728	2000
546623	297	0
16597	5742	140
76627	1862	0
210789	6641	523
100502869	2500	8
66200	875	287
50933	930	254
380928	6104	1537
239217	6057	1090
100628599	84	0
71264	1061	0
16365	2588	0
211286	2447	268
50789	4264	1764
105689	15233	4049
64929	3053	0
105439	2743	2
70898	3091	0
13618	4037	204
73877	3132	1
320671	4192	0
18996	3801	0
72486	3456	62
320249	2663	0
100502987	3691	428
74213	4105	1094
76273	2432	1153
71362	1016	0
74864	602	0
380930	4956	434
24064	2087	1817
621364	684	0
212085	3083	0
73631	742	0
100043809	684	0
668736	684	0
668738	684	0
668739	684	0
621487	684	0
668743	684	0
100043811	684	0
621499	684	0
100043814	684	0
668742	684	0
76965	4252	0
239250	4242	14
622052	684	0
75409	4807	0
192885	2729	0
75822	1895	0
723905	84	2
387135	96	0
723891	82	0
387139	107	0
751527	87	0
75957	2339	185
751549	80	0
103978	2885	0
75088	561	0
23888	6762	2445
100503703	2730	0
13190	2263	0
76355	2265	158
58245	2877	408
223227	3798	20
668814	622	0
73306	893	0
239273	5895	181
58187	1446	1
66573	4476	1139
100037258	5190	2037
66435	6514	838
50787	1784	4
75432	439	0
239283	3732	0
105559	4553	6061
100503814	770	1
76108	4174	1004
100862014	669	0
70572	4595	3066
223254	4857	1622
320268	5266	96
223255	2574	1720
56643	3123	4
105445	8881	1676
68889	2154	573
110168	1310	0
321019	2942	14
223262	915	2
319727	2711	54
68059	3062	2541
69634	1241	301
68245	468	0
328479	2541	0
65100	2383	0
69248	1149	0
22772	2967	0
100038380	1593	0
110821	2603	484
223267	1079	112
654799	3595	8
70551	3390	374
380934	2281	0
338370	7115	3
223272	2357	18
14169	3442	24
69393	423	0
20363	2216	2829
100039139	798	19
14600	4425	2096
106052	3446	300
106064	5084	1375
328489	3526	13
414066	4622	35
67041	3482	3707
100862317	649	1
239318	1896	1
12274	2841	0
223825	5232	0
109828	2709	5
239319	4531	86
67281	867	146
100302529	60	28
105787	4655	995
67515	1832	279
19219	2966	1249
71432	1166	0
13132	4631	1139
12279	1767	17
23880	2677	23
78757	9314	1008
18414	4835	12382
16880	10333	9325
268780	4778	51
14573	3509	17
545085	2151	320
665556	741	0
170762	6404	393
73692	10469	1338
71175	8965	3089
20512	4206	233
223332	3961	0
68646	3732	315
27401	6197	105
320506	3046	320
100505224	608	0
105887	2250	0
223337	2196	0
75568	946	148
16197	3210	0
320277	2995	0
19116	13415	19
268782	1825	0
78244	2053	545
67832	2654	545
19355	1500	29
100862295	541	0
75777	1931	0
75646	5009	2328
100038608	3468	3
75259	4350	51
100502601	870	0
81799	2569	38
17117	2575	123
22293	2983	0
239336	4252	0
239337	6234	223
110960	2636	1031
18162	6927	1045
381002	757	28
73339	840	0
20024	3321	2216
22763	4596	3032
100316684	83	4
100040052	321	230
268783	4518	1250
66629	2608	4306
68070	13413	929
100862396	1265	43
669751	207	0
77877	5474	365
14000	4571	1267
12563	2632	82
12565	2903	0
70886	2309	0
320873	3405	182
64833	1537	579
215654	5639	0
545091	1165	180
320865	2744	0
100040529	2057	0
223413	1941	0
100862086	485	0
70350	1855	10
432939	2882	1
17909	8098	2674
66270	3346	2248
52521	2803	696
211147	1547	0
448987	4616	93
622531	2490	2
100038662	1406	0
11732	3498	1613
223431	1897	0
791293	3127	11
432940	1491	248
223433	3068	29
223435	11497	3051
328516	3433	0
110082	15616	1
100628607	74	0
18163	5947	1272
73784	804	0
223453	1481	1513
67434	8600	18
252967	910	10
223455	6236	1634
69574	1041	47
12465	1769	3872
68073	1166	116
57254	1006	0
100616095	1483	266
66835	88	1
20356	10809	2478
15529	3313	1695
54381	2013	343
73486	731	9
75880	1006	0
239364	4009	5
67154	3680	2067
100503407	1497	4
114128	1897	891
17181	3520	12571
77358	572	1
19946	629	103
239368	2376	16
15473	994	332
67724	3393	49
223473	3825	2083
71637	1096	21
16539	4360	0
56274	2911	641
107587	1710	3
100126269	731	0
666173	13371	1506
100316736	88	0
100124469	78	0
12864	503	1246
626596	4008	0
78803	4035	8
17749	619	46
26942	3219	45
30945	4276	4327
68839	2480	729
66696	2695	0
18458	2820	13033
22631	3926	3606
100505062	1257	4
100038735	2047	1
100862212	488	0
68036	4417	943
100503499	1130	221
252973	4947	3551
52589	4051	13
100503538	1826	0
74892	587	0
382985	4513	384
100041478	522	548
70790	9790	5367
100503601	687	0
18285	1105	0
21847	3045	3302
54375	5028	10932
69679	621	0
66335	2098	727
118452	2315	6
14368	4140	377
68588	1164	7
69906	2945	153
223499	1542	294
116838	7940	0
75766	1993	3
64705	2884	1
100503072	2594	0
239393	4064	555
105976	1868	0
328531	2053	0
432945	1459	0
22762	4974	2
170719	5074	1325
100503540	2387	0
223513	1762	4
11600	4078	125
100503767	2214	0
239405	3340	0
16341	1541	1982
100038728	668	0
66736	1245	630
239408	1472	0
22045	3976	0
67429	3447	242
223527	2429	751
192190	12750	1
55960	1564	197
319613	3602	5
69659	862	0
239410	3350	0
432950	342	33
67498	4496	0
71120	855	0
74726	1298	0
75281	1185	0
239420	13022	0
83925	10204	3859
100316685	90	3
100502643	1874	0
68135	1228	2284
78581	2917	114
19357	3605	2387
239435	1348	54
239436	1906	0
100039748	726	1404
69790	871	200
14042	3464	4369
100503094	3793	1
320679	934	2
100628567	75	0
665097	1222	0
18383	2818	1556
383032	405	0
239447	4587	1
105853	2775	18
18133	2366	16
18606	3398	55
100862169	768	0
319944	5033	773
72107	1309	7
100503794	935	2
97998	3437	544
12818	6448	7534
73334	817	1
68537	786	463
105837	4451	189
20649	2153	544
15117	4244	1614
594843	485	32
210463	2368	1
387609	4374	541
319829	4025	10
67819	3145	246
100504341	1571	5
210544	4206	146
239463	2089	466
75758	1309	522
22770	5212	871
70472	5683	619
76773	1324	163
67731	6936	14761
268807	2212	184
69787	1162	19
210998	5621	2756
631797	5672	1
74868	3644	1760
546638	540	1
68260	4133	41
75841	4348	749
69694	1366	162
100502741	896	1
66218	651	1453
211401	5140	11345
100416830	1098	0
20775	2748	2963
223593	4018	797
68501	3283	272
211770	4026	16905
100503021	1861	26
71088	1753	0
399603	5563	903
320469	5130	151
117586	1823	3
432956	2513	0
17869	2399	11930
19296	3074	113
67552	1911	87
432958	632	0
73994	1125	0
83492	2382	7
78462	813	0
331063	2312	4
74236	1133	1
270328	2142	3
665769	1025	0
74548	2084	37
74460	1930	1
223601	3800	1731
100861767	521	0
13196	4582	1264
71603	2805	0
11514	5039	0
76740	5210	2514
18256	1799	1
654498	2262	0
110862	2878	0
54562	2084	0
213068	2931	3
239510	6670	1458
21819	8437	0
20491	2886	4
22402	5022	56
17988	2890	2490
100040667	3197	3
20442	5784	1221
69334	1039	0
380993	4468	159
387226	96	0
387228	82	2
13992	1894	1126
100504454	570	0
100503580	4789	0
70363	4623	0
69700	6128	0
100503602	481	0
223604	1209	0
76510	7476	545
353342	4721	1106
100041120	207	239
93696	851	253
239528	8031	1350
100861801	692	1
14083	4991	1919
387169	68	0
100040929	870	1981
105841	5299	118
106068	4775	1247
100503661	1549	0
239530	2141	71
19245	4619	295
268816	2242	0
100041273	454	20
100503729	708	0
107831	6227	56
69439	3549	1
11838	3057	32217
16469	5529	30
66769	1214	0
72373	856	0
223626	1488	59
57277	525	0
68311	492	0
69462	464	2
23936	3952	1160
17068	691	19
78725	1594	37
76486	773	61
625599	895	0
15202	803	0
110115	2398	0
13072	1625	0
67038	1887	4
17069	2301	13580
57248	878	2
110454	828	118
17067	1647	215
100041546	801	3
546643	772	0
546644	405	0
223631	1470	5
17071	877	0
100041107	495	0
105892	857	8
23934	1368	252
68453	797	245
22701	3737	62
100503873	2847	1
72665	1766	5
72960	1895	415
14787	2286	84
378435	1080	206
223642	3338	198
100861886	367	0
69146	1776	251
223645	2169	24
223646	1890	244
66656	2847	1786
105734	4801	144
66194	1353	157
22122	1312	290
78834	2486	144
69020	1816	639
223648	2414	35
332110	1930	24
105732	4628	1245
432964	1123	67
105782	5547	2192
67959	1960	2527
223649	2496	7786
223650	11474	1558
271278	2640	6
100503893	240	7
18810	17515	7235
100316774	63	0
671535	3395	499
66168	1693	844
100038659	971	0
74281	1605	8
100526548	90	1
100503915	1823	10
75475	3970	882
109075	1789	277
14731	2036	576
66445	1194	1364
106025	1733	534
68877	1749	1201
59053	1967	76
73542	1514	0
223658	6983	986
12181	2476	732
20289	1136	748
15499	2018	1047
13350	1755	505
170729	4010	0
666504	858	0
30840	1719	310
52710	2700	154
268822	2035	271
94230	4516	1031
72027	2226	21
66914	885	1006
72749	4207	73
54151	2425	965
16581	3143	367
100861904	462	0
14106	1208	3
73062	2623	500
76282	1750	499
69572	2169	91
79456	3922	50
223664	2277	254
378937	1904	24
223665	1821	112
223666	4587	358
71591	3514	180
223669	2755	302
66398	998	76
26961	862	9820
239546	2298	16
117171	1092	223
17189	1252	118
71939	3359	52
93686	7358	5086
100042318	135	2
75761	2392	13
223672	1573	1
278679	2227	0
245282	3033	6
626615	1132	0
108956	2044	1
76409	553	0
328561	1986	731
666661	8431	1
328563	2057	56
666348	2227	5
71898	1595	10
239552	1838	308
17886	7371	15666
56551	1282	964
239554	4891	290
55944	1910	1112
100504021	4343	38
12300	2887	0
100861922	355	0
67042	1014	133
19293	904	0
17972	1454	2
12984	4619	96
12983	4765	154
100504034	407	0
73376	1241	0
22117	1096	92
246221	1522	408
72844	1574	1023
71753	3192	8
16185	2697	17
72709	2428	606
20607	3928	10
19354	3036	2
72318	2791	0
207393	4865	0
17305	1834	42
105844	4728	981
104445	2542	632
107753	592	7
106039	3034	1377
100504071	605	1
100038696	1506	21
20401	1900	556
57028	2001	55
16852	800	9258
97961	1993	202
110253	7736	3113
100038602	712	3
654469	1377	1
14958	2293	3414
26912	2977	463
14429	1245	6
223690	1878	266
223691	1893	1719
27008	6693	4789
27660	1253	32
69833	520	474
20665	2713	3472
100041655	680	37
100038573	3753	4
18693	2185	206
57274	1791	23
207495	2072	13
53357	3725	260
17133	1800	8895
223693	3455	678
100316695	73	0
27373	2760	748
100503109	3778	2
16520	2152	4
105785	1414	237
67040	7071	9799
13404	2192	38
75729	5187	50
73739	1119	243
223696	1024	608
74158	3394	1770
14904	3398	1251
223697	3809	4460
100504191	5404	165
54152	1476	470
504193	4873	0
73340	4949	23
494448	5449	2905
100038357	2556	0
109361	3607	32
80287	2459	1028
52609	2893	527
18591	2944	1134
27367	1361	344
100302601	77	13
100302600	48	2
20972	4465	6
66513	2932	279
17309	4665	207
239555	5086	290
11911	1725	10031
100861991	585	0
66538	830	101
239556	9794	0
383075	2110	0
17444	2919	0
213956	2993	292
106059	4502	9
213988	17528	1869
100628612	82	0
11564	2109	336
105835	2997	112
223701	4613	2653
67638	1094	5
207911	2189	4
78102	928	3
20524	1667	731
70356	1622	1302
321003	3236	116
57755	1186	0
56438	1655	463
383080	624	148
328572	8749	2769
214669	3430	169
214685	2547	459
19387	3002	838
20286	5958	2659
100504312	1116	0
21685	4458	398
57259	3994	4210
68479	1648	346
11429	2768	2322
78929	2514	343
105859	2490	1111
29858	1239	211
66346	1024	1
28075	2911	916
14375	2113	320
20826	1257	663
328573	4673	0
74369	3991	0
76457	2046	99
20788	4570	10644
723897	69	0
435145	1804	210
72049	1906	6
66570	1342	9
76505	1904	1
24050	4731	1480
74716	1318	3
17939	1913	692
338368	2745	51
69029	585	483
67130	560	303
100862061	465	1
56448	2772	780
545123	1590	0
13101	1647	0
13105	1651	5
545124	1266	159
380997	1624	0
223706	1622	0
68444	1646	0
627860	671	0
71754	1102	0
76279	1645	2
21411	7354	1145
21378	7979	4
100504637	1116	7
100526477	79	0
106026	2200	0
74039	2759	0
68607	1367	229
74778	1950	179
73826	3249	1831
104307	150	1
109754	2031	3953
100504676	694	10
239559	2175	14
66251	2618	672
69291	6003	137
23970	3880	2152
319953	2074	148
12124	943	6
223722	1893	90
12257	856	471
223723	3770	330
64706	7824	6
223726	3255	0
77627	5111	0
29859	2383	3
75772	1694	0
116939	4649	26
68653	1673	1278
170736	3705	22
64099	2812	4
72301	5917	0
223732	4426	17
109270	1835	41
328576	1237	0
73167	1549	41
271305	3727	6
18141	4749	716
223739	5032	815
100526461	98	2
22270	1106	0
73225	3739	972
140557	4040	3
100502582	462	2
67747	1652	2
100502602	1165	0
14114	3359	164
100861793	506	3
54138	2425	819
328577	1161	3
223745	411	5
22422	4415	77
105975	2976	4
723966	95	6
387245	85	3
19013	7528	95
72355	1057	107
18766	7058	13
239570	3751	340
29870	2780	126
72026	1520	78
12614	11050	532
223752	4447	203
223753	4546	147
223754	3229	586
106014	3041	137
328579	2778	0
70073	1241	0
223770	5137	2341
223773	5374	102
223774	2156	171
76737	1364	369
223775	2419	6056
100502684	1457	3
239591	2976	0
170790	2329	0
667558	653	109
83456	4052	0
406218	3412	38
69120	654	12
67976	2386	418
223776	2360	218
328580	6957	358
170787	2705	120
29857	1890	47
19094	2444	38
140570	6556	3099
69440	4611	324
71474	4341	397
77980	6268	1980
223780	1046	0
56727	1047	0
105847	2906	1100
52683	3315	980
100126824	1145	0
72962	2034	23
70113	1040	90
546648	1818	3
75459	553	0
100134861	4527	0
12895	2894	9
12651	1922	9
60597	3539	1
11883	3491	726
100532730	1906	4
58234	7131	246
11434	1504	2
68708	1646	250
100502796	930	125
54526	1845	0
380959	3727	440
100038621	977	0
66871	3715	2377
20738	809	0
16564	6454	946
635871	1723	0
26874	5540	240
545126	2041	0
239606	6541	162
66725	8230	473
239611	9018	0
223809	2977	0
12805	6184	7
239618	4284	1
67740	1754	0
223827	6534	515
67057	2318	636
67197	826	346
223828	4023	471
106042	4085	201
100502901	770	0
77248	1131	0
328594	1071	0
223838	8772	360
78895	2848	67
266632	2825	197
19230	2973	1865
320709	2781	43
100043315	1006	0
54003	3367	4
223843	2271	0
791370	2618	24
105722	5711	7081
100502979	737	0
402773	6216	7
100043335	1610	0
70040	3631	0
319722	6712	16
77044	9029	1909
72193	7724	2018
105727	8391	38
67760	4628	25057
69354	3932	14
105827	3214	118
239647	2202	43
71919	2260	180
19011	2718	49
223864	3834	399
100503050	988	20
67739	2526	655
56233	4960	547
22337	4354	3514
380967	1635	203
12824	5133	19
223870	6400	557
18642	3051	1302
78541	2278	131
239650	2329	1
545140	2083	1
634104	1776	10
629524	1451	0
70069	1326	1
239652	3673	104
