EntrezID	Length	MCL1-LD_BC2CTUACXX_GGCTAC_L001_R1
23955	2714	211
69019	1006	1240
76485	2521	253
30877	1884	2192
100217431	59	32
100217423	54	12
66923	8117	2455
66487	403	79
70021	1410	53
192187	7995	30
100861939	591	0
64652	5586	4560
21924	703	10
218877	3686	16
71838	1984	110
104416	3406	1625
110084	12872	9
12339	3562	999
24056	2482	6120
67011	1905	483
74427	4238	2483
382864	2835	0
56794	2618	66
26363	1942	220
105522	5229	1282
320621	3897	2
78754	2341	14
105638	3016	547
218885	2062	418
17695	522	0
27057	3577	178
53600	1162	852
26430	4391	755
239017	3449	17
67085	398	0
12647	2810	0
20508	2414	0
319955	8422	671
320321	2780	0
107751	1550	0
100504518	5547	0
69069	1473	0
105511	1694	0
320736	2743	1
545030	9681	1
67580	2717	13
622657	237	43
239027	2598	8
100862308	2257	1
26419	5756	1532
268729	4113	0
19256	3090	0
14560	2512	3
12165	2988	0
19661	5276	0
382867	4301	2
432838	1903	0
105518	1338	76
239029	2126	10
11752	1871	205
19065	1903	1
432839	1601	1
319508	4184	3
75698	3454	66
14661	3158	1819
100041231	632	113
69134	367	6
20618	732	14
105450	3935	23
12166	5332	1719
78243	778	1
24131	6016	333
30044	2869	0
218914	4585	3251
14803	3428	3
723847	98	0
239036	1162	0
218921	839	0
72972	7540	1372
57811	1659	3
239037	4317	1
239038	2781	0
170677	4304	139
70045	756	40
66092	3081	3868
18183	4036	0
75170	927	0
100503038	2706	0
73591	396	0
328381	1296	29
52588	2476	2776
100503457	841	8
70564	1537	748
71200	592	0
69496	995	0
11720	3208	29
20387	2775	0
17194	923	0
20390	1326	4824
666186	504	0
100041722	613	0
100042114	654	0
666376	504	0
666207	504	0
666214	613	0
100503856	844	0
73553	912	0
666233	606	0
100040771	759	0
666253	873	0
666298	636	0
100504358	672	0
100042055	847	0
100504444	504	0
100042130	555	0
666420	672	0
100041106	1566	696
666485	504	0
71826	883	0
666502	549	0
100861719	549	0
100042342	836	0
666561	672	0
13586	713	0
53877	462	0
93725	471	0
503844	708	9
630952	444	1
13587	716	0
74954	1289	0
666647	621	0
666660	792	0
666675	792	0
666678	672	0
385138	899	0
666723	792	0
666744	1240	0
19214	3187	0
100124437	69	0
73895	2282	67
19217	3768	144
70561	4028	1924
70713	2444	101
50527	4418	1905
100503256	404	0
67089	1564	1676
100504523	569	0
56291	4258	515
54342	2536	255
218952	3243	5064
67651	735	0
114874	5198	1107
100628600	93	0
320367	2557	0
666834	504	7
218963	703	5653
100041724	676	0
12159	1994	9
100502795	693	0
72391	773	23
12793	1484	843
63985	4171	1400
328388	2919	2
68755	1202	366
74480	7422	15
14528	2764	984
218973	4174	78
67296	2154	337
218975	4493	2458
16854	1406	1185
218977	4642	53
78938	3634	607
100504663	3451	334
16709	4485	1818
73961	825	0
93834	5849	367
624367	1599	1
218989	5218	241
18424	1737	0
606497	743	0
100041864	684	4197
66770	1629	0
218993	1115	0
105504	4659	2500
74385	3165	301
70646	4597	791
67082	1167	0
75288	1881	0
67419	2748	3
258487	1582	0
259147	1006	0
258485	1006	0
100041975	219	1
258314	1110	0
258313	966	0
258316	1035	0
258039	936	0
258275	972	0
258486	957	0
258360	981	0
258659	1044	0
258657	994	0
258658	942	0
257909	1065	0
239081	3162	0
258660	939	0
258662	936	0
258663	930	0
258661	936	0
258233	1144	0
73889	600	0
258422	1120	0
219019	936	0
257884	972	0
258296	1175	0
258295	945	0
258264	955	0
258113	924	0
56858	1021	0
219022	3653	217
239083	1508	2
85029	325	8
11546	1788	278
21745	8163	509
546611	1602	4
328399	2046	5
66246	1608	203
11792	1307	243
219024	2753	638
18950	2941	1242
667034	1223	45
75019	1665	5
328401	1187	0
497113	579	0
497106	438	0
404319	1132	0
11727	1275	0
58809	1996	31
219026	1257	0
78416	1072	0
19752	970	513
54159	759	0
11731	438	1
503847	462	0
93726	691	0
75377	1140	0
638695	1157	0
669149	2574	0
22301	2942	1
434459	1581	0
545047	851	0
219033	695	4
278676	1461	28
93719	713	0
52535	1623	249
214922	2334	63
29811	2157	140
219038	628	0
497071	614	0
268739	5643	1653
100502764	713	65
69890	3317	600
619301	1227	4
258420	936	0
15381	2844	4059
77945	5213	28
114741	4491	1085
67772	8190	1273
100217445	99	0
100861840	254	21
76338	2756	226
268741	4458	1842
56335	2021	301
50524	5336	23
258008	942	0
258424	942	0
258268	957	0
258423	1039	0
627171	332	0
57271	1010	0
57270	1868	0
57269	1679	0
100042372	330	0
667441	417	0
633740	343	0
667449	338	0
671652	337	0
436539	341	0
100042410	337	0
627394	338	0
100042419	335	0
277146	340	0
382180	341	0
667476	337	0
671927	336	0
667481	338	0
100101486	332	0
100042444	348	0
640196	343	0
627273	329	0
100043177	341	0
640931	323	0
630415	364	0
436468	349	0
100042470	338	0
328482	340	0
100042479	328	0
100043197	338	0
100038850	338	0
667542	342	0
667547	331	0
100043214	364	0
100101491	342	0
100043202	343	0
667574	220	0
195296	329	0
667583	346	0
385047	335	0
320734	334	0
667596	337	0
667604	337	0
547329	326	0
639655	338	0
634322	361	0
636127	340	0
279872	339	0
100126451	336	0
667626	333	0
620297	341	0
100042560	343	0
667635	329	0
100043218	341	0
100042568	331	0
100043204	364	0
100126452	352	0
100042574	334	0
667660	330	0
100042579	331	0
100126454	277	0
100043270	344	0
100043274	340	0
667681	347	0
100042593	331	0
193574	364	0
547424	352	0
100043282	343	0
279882	340	0
100042607	331	0
100042614	347	0
100126456	368	0
100126457	341	0
547328	337	0
100126458	337	0
100126459	350	0
100126460	331	0
100043308	361	0
634132	332	0
100126462	334	0
328483	338	0
547420	337	0
100126463	339	0
386450	341	0
674098	307	0
627324	337	0
100126464	338	0
667765	333	0
100126465	344	0
100126466	343	0
630061	329	0
630086	341	0
100126469	331	0
436467	364	0
386446	352	0
436479	330	0
100126471	328	1
100043322	344	0
654836	347	0
638566	331	0
667567	451	0
436545	349	0
320898	343	0
630461	338	0
100113414	331	0
21507	347	0
100113413	368	0
213480	341	0
432910	336	0
193587	337	0
195297	350	0
100113412	331	0
547330	361	0
211027	343	0
219060	328	0
627777	341	0
547427	328	0
547428	341	0
100101940	332	0
627813	337	0
100101942	348	0
320913	348	0
100114901	345	1
100114902	9	0
100114904	16	0
100115376	51	0
100118398	59	0
100123473	1105	0
626545	349	0
100124293	62	0
100124294	63	0
100124295	63	0
100124296	63	0
100124335	66	0
100124336	66	0
100124338	63	0
100124339	59	0
100124340	61	0
100124341	55	0
100124342	61	0
100124343	60	0
100124344	61	0
100124345	57	0
100124346	64	0
100124347	55	0
100124348	61	0
100124349	63	0
100124351	62	0
100124352	60	0
100124354	65	0
100124355	58	0
100124356	57	0
100124357	66	0
100124358	57	0
100124359	59	0
100124360	60	0
100124361	65	0
100124362	59	0
100124363	60	0
100124364	57	0
100124365	56	0
100124366	60	0
100124367	60	0
100124368	57	0
100124369	58	0
100124370	61	0
100124371	66	0
100124372	63	0
100124387	61	0
100124388	60	0
100124390	57	0
100124391	59	0
100124392	59	0
100124393	58	0
100124396	59	0
100124397	62	0
654839	62	0
100124398	63	0
100124399	66	0
654838	66	0
100101484	927	2
13135	3735	2064
105501	2749	1666
18348	1030	0
69089	2534	1651
20540	2506	263
68836	412	521
17387	2597	467
65107	3013	2498
140743	1887	464
27374	2641	757
219072	1587	211
16475	3503	322
74359	2585	52
19173	871	573
751525	109	0
73902	4247	0
239096	2728	99
56215	4967	3252
75913	1461	73
58248	1889	358
110794	1238	0
50934	4034	243
239099	5827	37
105651	1852	13
12050	3461	975
54196	1793	3693
59049	2294	528
13644	3571	547
140806	1064	0
67272	890	0
17888	6079	2
387204	83	0
791403	828	0
140781	6054	1
100124433	77	0
68966	1201	607
239102	8725	190
432855	2487	0
105663	2839	221
11766	2673	588
319984	4489	0
71412	1273	0
667952	531	1192
28200	1658	494
268747	4598	7
12891	2289	0
18185	2468	0
100038376	4874	0
74551	3400	486
28199	2703	1649
68680	912	2
19186	977	1309
85308	805	39
19188	977	170
268749	3381	374
16391	2688	629
56739	2055	7
75751	3611	1914
74140	2516	1753
100861981	382	3
71099	1420	13
67881	1802	346
18002	602	573
105446	1544	469
28113	1739	586
21816	3006	4581
56187	2547	1017
52585	1471	634
67842	3828	563
12684	1176	2
57260	1439	1
16995	1392	2
104110	3395	11
56532	1965	49
73181	4019	35
277154	7413	14
56410	4723	0
219094	3876	708
654795	1227	572
17228	1076	0
17223	793	0
545055	947	0
545056	1189	457
17224	1028	0
17232	2000	0
17225	971	0
17227	990	0
17231	839	0
13035	1002	0
14942	923	0
14941	937	0
14944	910	0
245839	954	0
14943	909	0
14940	934	0
14939	1418	3
192113	3951	738
100038506	2719	0
30054	5148	2
219103	4363	129
328417	6391	770
75339	2939	288
100503823	2171	125
66645	2375	422
219105	5541	1509
100503842	1225	9
76007	6876	1641
432860	2385	0
14611	1411	0
14619	2404	6707
14623	2476	2506
68631	1410	569
668090	392	39
21821	3079	288
239114	1222	54
68043	836	142
67518	532	0
57258	3456	222
100862055	503	0
50523	5554	284
20220	3458	617
100526476	64	1
219114	2260	44
67840	2321	395
75965	5173	1677
68514	2310	448
14180	4139	0
67932	1067	0
380907	626	0
71330	3903	242
628693	898	1
219131	1354	3
236451	1163	9
219132	2686	71
628705	1590	11
239122	3034	77
69008	3037	853
71891	4128	503
219134	3146	350
50769	3685	82
71844	2394	825
751526	110	0
219135	3837	523
72125	2718	0
100862065	1269	0
219140	7517	3836
239126	1903	9
100504019	351	0
70478	3582	327
29820	4777	336
50720	3343	0
24053	3515	0
100046950	1052	0
67355	798	0
219144	1482	3
68177	2077	72
16648	4167	1219
75349	677	0
66674	1690	248
66597	1699	170
668253	1694	43
328424	1832	8
100504051	1237	12
387134	93	1
387174	84	0
100316771	119	0
239133	1332	0
67153	1457	157
239134	2717	0
545062	725	76
629059	3557	3
319433	1402	1
18130	4998	1046
71000	891	0
268752	2011	612
432867	445	0
654465	359	1
654458	408	0
73670	1002	1
619548	614	0
72609	1746	0
13030	4743	14936
14137	2863	237
382913	1914	15
14463	3393	0
12143	2475	0
219148	4235	24
58865	1881	1
210376	2408	293
219149	2538	0
100124452	79	0
72400	1351	103
20680	3266	30
67750	1033	0
271209	6759	0
71037	1015	0
100504162	959	0
78176	865	1
73382	1023	0
110265	1937	241
78271	3011	0
268755	4039	0
387233	85	0
100526520	87	0
16554	5603	1021
219150	2931	380
210925	2709	255
54616	5978	418
14365	12742	149
50759	1229	1
380912	4229	436
18155	2157	0
74195	3042	587
100503545	2567	3
71145	5596	90
52033	1646	171
71988	2899	63
67179	2227	775
68584	1173	0
219151	3405	6
100504279	652	0
12759	1808	34697
268756	2265	12
11495	2551	0
13850	2035	185
110902	3527	3
19229	4034	339
100043676	4552	5
69303	771	0
66854	3684	24
56471	1232	0
100504326	557	0
11549	4137	96
791407	1887	40
12934	4432	26
432870	2156	0
239157	4518	0
12177	3237	1494
71978	4037	1803
13592	4342	0
628416	2018	0
73977	776	0
100038671	1888	0
108912	3932	100
105440	3307	497
14714	522	35
68813	10335	488
18039	2009	0
18040	3230	1
100043072	1851	0
11500	3469	0
58860	2412	2
13522	3863	7
20855	3743	378
73554	569	0
18092	1156	0
18095	3137	1
67712	4162	591
239167	3001	0
100504477	521	0
67464	3084	559
100504489	1650	3
100862072	2421	8
100862085	633	0
100504453	4540	0
100862375	3734	0
94352	5180	10
791405	3827	0
71843	1725	280
105513	2706	674
21933	3179	340
246710	5231	190
73523	1252	1
13655	1416	333
57784	1727	389
219158	3705	749
268759	1986	15
213019	1651	43
20410	2914	290
19057	1948	213
213053	5208	13173
57746	4913	50
67065	2156	1074
723838	82	0
105653	2789	2
12153	4454	476
20389	804	0
213469	3181	0
72549	1670	396
15460	5482	826
213484	3716	129
239170	4034	531
13829	4910	16
14171	1687	6
100861616	887	0
328440	997	7
65246	15118	974
13449	1717	1
73648	1357	0
14586	3462	11
100043132	677	0
74667	1548	0
675947	4074	0
319448	6136	3137
668489	1288	19
70086	1802	0
105670	3857	533
19645	4625	1889
751541	89	0
67168	2468	365
16432	1773	20785
100504566	2920	10
67381	1304	241
214254	2592	15
20916	2108	1148
100503116	767	24
74425	1660	0
15558	2971	0
13885	1618	618
380916	4707	778
100038618	1669	0
100043169	1456	0
271221	2651	0
70859	2519	5
18826	4337	4141
100043176	932	0
56373	1477	0
67302	6151	686
380918	905	0
67926	1836	0
75272	869	0
338337	4222	962
67554	1706	117
100043189	1363	88
22070	894	4931
100038852	313	3
100303751	112	54
68705	1467	504
668504	1001	143
67516	3015	4
67467	5448	509
27275	3974	467
21807	5160	7409
100503222	1966	83
75789	1658	0
72661	1039	0
73272	868	1
210808	2419	126
108811	1721	118
239188	3555	58
100043755	514	5141
629678	1163	0
380920	1354	0
66148	648	412
108670	2322	122
100502638	2210	0
219170	2238	0
100316715	106	0
21943	2235	14
219181	9416	934
380921	4161	2
219189	7195	1518
105590	2751	4
100861718	340	0
66214	914	66
66897	3875	113
211253	1862	50
211255	4529	261
432879	2982	4
22380	3452	560
13709	4217	3975
67955	1951	819
16840	1436	36
73989	1080	0
791080	98	0
18530	4003	3
100038734	3389	0
380924	1640	8
219228	9509	9
319903	2056	0
75155	622	0
56419	3516	128
219249	6139	519
219257	5237	0
328451	3224	1839
74967	1479	0
211712	5525	0
100502750	3774	0
66732	1156	0
93688	4048	0
13134	5225	24
76789	2256	612
77744	2293	90
72662	3722	515
52023	4230	151
12224	1728	3324
546623	297	0
16597	5742	31
76627	1862	0
210789	6641	1737
100502869	2500	11
66200	875	380
50933	930	588
380928	6104	159
239217	6057	588
100628599	84	0
71264	1061	0
16365	2588	12
211286	2447	475
50789	4264	1404
105689	15233	1888
64929	3053	1
105439	2743	216
70898	3091	5
13618	4037	12
73877	3132	0
320671	4192	2
18996	3801	1
72486	3456	10
320249	2663	0
100502987	3691	453
74213	4105	1010
76273	2432	4894
71362	1016	0
74864	602	0
380930	4956	134
24064	2087	2273
621364	684	0
212085	3083	0
73631	742	0
100043809	684	0
668736	684	0
668738	684	0
668739	684	0
621487	684	0
668743	684	0
100043811	684	0
621499	684	0
100043814	684	0
668742	684	0
76965	4252	0
239250	4242	0
622052	684	0
75409	4807	0
192885	2729	0
75822	1895	0
723905	84	0
387135	96	5
723891	82	4
387139	107	4
751527	87	0
75957	2339	235
751549	80	0
103978	2885	0
75088	561	0
23888	6762	14
100503703	2730	0
13190	2263	0
76355	2265	86
58245	2877	422
223227	3798	54
668814	622	0
73306	893	0
239273	5895	5
58187	1446	52
66573	4476	21
100037258	5190	2584
66435	6514	42
50787	1784	0
75432	439	0
239283	3732	0
105559	4553	2909
100503814	770	1
76108	4174	540
100862014	669	0
70572	4595	4858
223254	4857	2314
320268	5266	342
223255	2574	1769
56643	3123	15
105445	8881	2451
68889	2154	606
110168	1310	0
321019	2942	0
223262	915	0
319727	2711	22
68059	3062	4496
69634	1241	249
68245	468	0
328479	2541	0
65100	2383	0
69248	1149	0
22772	2967	0
100038380	1593	0
110821	2603	643
223267	1079	364
654799	3595	24
70551	3390	435
380934	2281	1
338370	7115	42
223272	2357	2
14169	3442	12
69393	423	0
20363	2216	15144
100039139	798	18
14600	4425	1530
106052	3446	161
106064	5084	1446
328489	3526	4
414066	4622	4
67041	3482	1580
100862317	649	0
239318	1896	0
12274	2841	0
223825	5232	0
109828	2709	0
239319	4531	62
67281	867	199
100302529	60	16
105787	4655	309
67515	1832	183
19219	2966	788
71432	1166	5
13132	4631	9770
12279	1767	78
23880	2677	7
78757	9314	1208
18414	4835	796
16880	10333	592
268780	4778	20
14573	3509	4
545085	2151	269
665556	741	1
170762	6404	540
73692	10469	259
71175	8965	2182
20512	4206	46
223332	3961	0
68646	3732	272
27401	6197	48
320506	3046	636
100505224	608	2
105887	2250	0
223337	2196	0
75568	946	57
16197	3210	0
320277	2995	7
19116	13415	2242
268782	1825	8
78244	2053	930
67832	2654	829
19355	1500	17
100862295	541	0
75777	1931	0
75646	5009	1618
100038608	3468	10
75259	4350	58
100502601	870	0
81799	2569	2
17117	2575	80
22293	2983	0
239336	4252	0
239337	6234	25
110960	2636	1267
18162	6927	18
381002	757	0
73339	840	0
20024	3321	2098
22763	4596	1766
100316684	83	6
100040052	321	288
268783	4518	1473
66629	2608	10753
68070	13413	158
100862396	1265	2
669751	207	1
77877	5474	157
14000	4571	727
12563	2632	0
12565	2903	0
70886	2309	0
320873	3405	0
64833	1537	494
215654	5639	0
545091	1165	120
320865	2744	0
100040529	2057	0
223413	1941	0
100862086	485	0
70350	1855	448
432939	2882	1
17909	8098	2048
66270	3346	4821
52521	2803	1574
211147	1547	0
448987	4616	44
622531	2490	0
100038662	1406	0
11732	3498	26
223431	1897	0
791293	3127	1
432940	1491	373
223433	3068	1
223435	11497	1300
328516	3433	3
110082	15616	0
100628607	74	0
18163	5947	21
73784	804	0
223453	1481	2307
67434	8600	867
252967	910	16
223455	6236	2030
69574	1041	10
12465	1769	6493
68073	1166	178
57254	1006	0
100616095	1483	0
66835	88	0
20356	10809	8
15529	3313	848
54381	2013	855
73486	731	10
75880	1006	0
239364	4009	8
67154	3680	2201
100503407	1497	8
114128	1897	97
17181	3520	36
77358	572	0
19946	629	129
239368	2376	0
15473	994	268
67724	3393	90
223473	3825	1114
71637	1096	25
16539	4360	0
56274	2911	303
107587	1710	0
100126269	731	0
666173	13371	1064
100316736	88	0
100124469	78	0
12864	503	1554
626596	4008	0
78803	4035	4
17749	619	46
26942	3219	92
30945	4276	2787
68839	2480	323
66696	2695	0
18458	2820	23564
22631	3926	2633
100505062	1257	5
100038735	2047	42
100862212	488	0
68036	4417	1804
100503499	1130	203
252973	4947	1064
52589	4051	242
100503538	1826	0
74892	587	0
382985	4513	181
100041478	522	1373
70790	9790	4907
100503601	687	0
18285	1105	0
21847	3045	7689
54375	5028	3179
69679	621	1
66335	2098	800
118452	2315	2
14368	4140	714
68588	1164	18
69906	2945	90
223499	1542	527
116838	7940	3
75766	1993	1
64705	2884	0
100503072	2594	0
239393	4064	59
