EntrezID	Length	MCL1-DI_BC2CTUACXX_ACAGTG_L002_R1
15466	2793	1
12890	4928	150
73666	2326	369
100040543	499	2713
319719	4793	1339
97820	2674	2124
100503805	347	180
56795	1048	88
28126	1734	842
67044	613	1017
74325	1576	3884
76577	4322	1518
105239	4410	3813
268663	4127	3
26913	4141	0
104069	1196	0
218268	1897	0
74257	1556	46
107448	3974	0
212032	3269	9
20184	2931	790
100504437	961	0
26919	3597	249
14186	3146	365
18193	12784	2646
19336	1865	1105
66494	1089	1501
17121	1299	70
66890	4315	2664
51791	2356	6
20505	3081	9
75477	545	0
58992	1961	2
26385	3243	1332
432763	1360	848
56320	3047	902
67399	2987	10026
27261	1546	58
72935	2205	866
212483	4341	2082
100861617	496	0
67511	1454	2008
218271	1596	61
12328	1387	631
212880	5673	2279
78521	4652	3623
69672	1527	342
72562	546	139
76856	1352	1
18740	2448	2
26914	2053	1614
212937	3498	0
18014	1672	1
57266	1827	21550
100038494	1480	5
100040926	822	2
328258	1498	149
16198	536	0
213311	1965	28
16841	877	5
21810	2678	63
17129	7175	2291
26946	3339	0
20745	6673	17
100503085	2142	22
100124491	76	0
77134	2678	8066
75731	1511	137
56085	3686	3332
100503697	474	1
56278	1518	110
75050	4462	24
70153	2822	464
100503714	347	275
15387	1978	4423
723902	108	7
74386	3877	57
114304	4565	628
67585	1627	0
18212	9880	122
67269	4860	306
319469	3154	2
78689	2631	693
105348	3693	335
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	0
75223	1239	0
100861875	598	2
69046	1915	710
13996	3135	36
214290	5551	2145
100503743	346	0
328263	3732	21
14451	3131	9777
100503759	3604	3
69635	5935	3536
218275	1348	0
70202	1332	0
214639	1373	11
13025	1147	120
116913	710	0
13024	1394	335
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	0
623505	561	6
432812	1622	0
100861954	924	0
630579	3114	21
100503600	804	0
100041979	2919	5
100041986	816	5
71508	2472	80
77117	2439	21
665503	750	36
211378	2638	20
100861712	1596	17
435366	1316	8
751548	108	0
380850	3279	10
14120	1294	2
14121	1433	1
72061	3509	1406
100504114	2764	138
387217	74	9
100861722	1758	2603
387221	73	3
100526474	85	1
387142	68	0
14088	4292	113
19206	4305	215
76251	6045	694
15487	1286	0
70484	2276	15
238673	3490	572
56541	2567	437
218294	5993	321
66503	1802	16
66129	972	335
13039	1971	29814
105278	1827	165
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	0
66631	3472	1133
100042311	207	3
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	0
170936	2869	159
665738	1905	0
544944	549	7
628648	549	0
628794	522	5
628746	917	639
628709	1890	0
100861707	1632	1
76803	515	0
100861733	1691	0
432768	579	525
67530	503	759
100038538	1652	29
66410	1486	495
19210	3424	1087
71226	1061	2
78251	3970	7
432769	2634	7
432770	2981	4
268670	3482	13
380855	2046	16
218311	2712	15
238690	2289	18
100038627	3164	21
431706	2117	3
218314	3909	27
629016	4641	17
408065	4079	23
72807	2033	39
328274	3331	32
238692	2742	77
408067	1671	34
238693	2359	28
170763	2710	49
212276	4971	63
100416706	4835	74
212281	5179	72
100862130	1261	5
408068	4504	39
235907	3960	47
68271	2908	5
22746	2218	12
72958	3274	10
320163	2987	17
212569	2321	6
408058	598	123
666185	2884	1
102402	1576	0
666272	1575	1
210009	3692	314
69577	2362	202
69315	1808	1
210044	4211	1
210106	3997	1723
210373	841	0
78925	2665	187
28114	4279	2276
76980	2682	15
28077	862	385
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	1209
271127	4974	2
77166	869	0
16371	2062	3665
100503367	732	0
328287	5099	445
16372	2463	4628
78446	585	0
50916	2601	2447
407785	567	572
94066	902	1
100504662	867	0
432777	1306	16
210992	1605	157
13162	3456	25
218335	2378	2334
21752	3426	162
22598	4405	0
74338	2439	3
71390	1535	0
20499	5131	569
72293	3222	101
100862265	473	0
69716	2267	95
105246	2407	890
71164	1301	2
72948	5090	769
74470	3632	66
105243	2490	2
211446	4596	778
11624	4732	1
18570	1524	1426
66945	2859	3047
67433	8615	757
432779	2746	14
238722	1629	8
100042547	1796	43
235956	1383	21
80898	4014	2331
12380	2894	1088
18548	2516	1
751556	96	3690
192657	3652	2858
93692	1327	848
73296	4937	425
75571	1053	9
218341	2906	108
238725	2146	1
77041	3657	289
218343	5381	990
238726	1434	0
78771	4289	16
105377	3742	295
72371	5633	209
382823	991	227
68675	4070	956
75507	1395	0
73093	4100	2
13865	2432	8
320174	2305	0
105171	4089	1414
100043074	2220	0
319983	1407	1
110789	19328	25
80289	3128	1137
67486	3060	42
72852	3881	96
100502757	4628	8
12626	1013	1278
100628621	59	0
17260	6565	1761
100502774	419	65
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	4
72745	2746	281
66671	1976	406
218397	5101	2687
12867	449	58
667230	483	3
13612	5358	39
12950	5055	0
13003	14689	5112
100042940	2690	36
108138	1547	272
66074	10809	455
435376	1176	1
66475	555	2439
66795	1609	200
100042959	1243	1099
320297	2807	2
66970	6656	970
373852	5617	7
74156	3049	11
69085	1532	413
76722	1486	0
19418	7235	41
17686	3945	410
13361	5290	284
218440	3940	10
73942	1383	53
218441	5451	408
79401	1602	0
218442	5319	814
21828	3202	21
382793	6275	279
76469	11850	39
100502942	907	0
408254	2990	0
100715	1873	171
26556	5716	4386
57748	8780	5584
619883	348	48
12116	2071	0
64918	2090	0
74129	2979	0
105364	950	2
11881	3989	1237
218454	4348	753
107767	3588	2552
328309	2177	33
11774	4020	1405
21371	503	974
18420	1182	0
218460	3063	393
218461	4931	17
100504102	1498	0
72114	1894	366
100316813	104	0
100217450	126	0
66549	3198	894
12919	1681	0
268686	300	0
14063	2768	287
14062	3296	1146
544963	5771	65
14064	2464	0
75209	4252	10
67463	3033	112
271144	3315	6
27015	4226	314
68018	5363	1044
15357	4430	1809
218476	5095	111
66479	1140	5
320557	4590	150
59050	2686	899
320806	5367	215
15212	1905	657
13803	4743	2467
100039691	3161	5
328314	1297	0
403201	558	0
110596	6259	398
105372	4071	692
68558	1750	192
218490	1129	3782
100504225	1542	5
15229	2461	7
70090	1186	0
68344	2252	0
380863	1155	5
218503	5119	1601
238799	5519	2658
432798	447	2542
69382	476	0
69603	718	0
238803	2758	6
68927	1675	117
218506	1848	221
320893	1721	0
17755	11852	393
27220	874	3
78038	2124	428
544971	9921	2786
20365	589	360
20595	1404	291
17948	4823	4
17951	5293	10
17952	6705	7
17940	5361	1
100862307	951	25
23894	1707	212
18260	3192	99
218518	3382	72
19356	2847	474
108143	2126	1482
76041	2705	65
12572	7598	615
66128	716	195
26886	1239	92
268697	2316	111
69048	3179	1621
544973	411	519
619937	648	25
328324	2439	2
71174	1285	76
78136	405	0
18708	7380	8204
17079	2326	3
328329	10671	3370
76624	677	0
621312	932	169
432800	1455	95
218543	4063	1494
59079	6592	10795
75805	3780	559
218544	2716	303
66975	4833	581
81003	4258	220
238831	2367	217
60411	1832	70
108154	4822	3
667518	407	2303
67285	1884	389
67288	1688	168
77803	1310	0
52882	5828	8
66763	2157	0
71816	3785	153
15550	4441	0
76582	4282	442
100504500	997	13
66254	2545	295
16563	4208	1009
100040322	1898	43
621156	605	190
105120	5610	2
72257	622	0
67263	5458	3537
75616	1864	702
75597	680	233
71991	2107	222
74559	5439	90
218581	2530	14
238871	7049	1005
100862401	2397	0
100124489	81	0
100316683	80	0
67295	8500	0
100504609	444	0
238875	2055	0
20620	2802	10420
73129	938	1
238880	2737	9
73274	3624	3676
100504654	415	2039
218613	5277	1397
26401	6963	850
100504675	1799	9
77318	3577	1
16195	5452	16882
218624	3680	1
13206	2849	0
268706	8913	176
19012	1536	1549
72198	3309	2128
218629	4098	701
218630	1876	234
622408	2354	0
735309	109	0
100190765	80	0
723868	91	0
100038414	2943	3
69590	1016	548
238896	1704	0
14938	878	13
14945	792	0
71690	2103	10
408066	8162	762
70917	2567	4
100861641	604	0
170625	4447	1950
56534	781	2
218639	3361	667
319803	3687	3
17993	1534	1130
14313	2337	13702
75161	1412	0
17434	1889	3136
16398	4218	1037
109700	5984	3759
105083	1572	446
670198	1269	26
100038421	958	0
623174	354	80
16392	2526	0
52552	3088	1034
623312	1622	0
13723	2622	2218
100861680	606	0
15165	7911	3
71100	922	0
59054	1590	629
75890	994	0
14165	4572	0
18115	3526	1208
218693	4709	1886
67392	2700	745
791300	2659	60
67304	1128	10
633640	2318	324
56838	3740	20
73480	547	0
208715	3283	2855
245269	4103	29
72465	2965	4887
100040377	1236	217
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	115
100861977	1664	53
100861753	1669	119
100861986	1596	903
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	0
236219	878	0
100040657	657	0
100040671	2174	153
100040682	865	38
544990	957	1
320333	1413	3
73549	1702	0
100040697	780	20
100862064	742	8
100038846	993	0
666890	1990	46
100041840	1573	0
100862069	742	5
100040859	706	0
100040870	967	0
100040880	858	1
100040923	657	0
100040852	5217	7
100040897	1206	8
100041012	865	30
100041019	759	0
545007	1815	21
100041054	615	0
623078	780	13
100041076	615	0
100041119	977	1
554327	1885	17
100041139	1022	0
100041177	615	0
100169868	1376	26
100040928	732	0
666549	1239	1
100041262	780	0
665981	615	0
100041283	766	3
673676	666	1
100041317	615	0
100041306	519	1
100041336	657	0
666800	1206	0
100041374	732	3
108978	2065	4
666772	660	1
666765	615	0
666329	519	5
666750	657	0
100041678	875	462
100036571	1146	218
100036572	1465	359
666706	615	2
100041184	708	0
100041825	657	0
100036568	2738	28
100041515	780	0
622931	1294	0
100041598	615	0
100041279	618	1
100041651	765	12
622640	615	0
100042054	800	10
100041702	1146	2
100862207	759	5
100861615	2277	310
100861646	980	0
100861657	1674	3
544998	657	13
100041958	1155	18
100041964	615	0
100042024	732	45
100041664	618	0
100504200	657	0
100041151	684	34
666918	918	25
100504413	522	0
100504218	618	2
100042100	1410	38
100038847	1955	33
100042129	849	0
100042149	2139	16
626456	732	10
100042182	732	1
100042217	615	0
100042235	795	15
545013	997	2
68308	1293	0
100041874	2149	110
100042304	695	0
218695	1124	1
286940	9067	2843
13421	3702	15
66082	2018	124
67053	2467	436
218699	2840	1683
68263	1485	1490
71393	1649	458
93732	2628	18
100861833	907	0
268709	3144	33
100504681	476	0
18300	1251	2
74430	2751	8
74859	1097	0
100041948	920	1370
14198	987	129
100042415	2774	144
19270	9190	5969
218734	2477	416
54713	2304	0
27062	5529	0
328354	1921	0
72003	2946	0
218739	1240	0
238939	2135	0
66231	1148	1176
246103	6853	3948
66413	1296	1590
258387	951	0
18330	954	0
16188	1394	50
218756	7389	1112
674895	3348	0
218763	1662	3
71147	3752	39
59007	2901	614
21974	5633	4523
218772	2775	84
21834	6555	402
353187	4640	3404
66480	1841	10556
69721	4592	108
22194	1386	516
100861885	364	1
218793	1374	371
100039452	657	0
432825	1004	0
18074	4884	138
68045	1510	770
14702	3826	182
67509	2304	77
16529	3364	545
74571	879	0
67725	2523	182
70601	3125	397
105428	3149	519
100504266	669	2
108671	1631	373
66242	566	341
76670	3800	11
11750	2965	1937
74843	1829	43
19056	3881	2075
75602	751	7
78787	6495	815
100504278	1046	31
59011	1294	1
68760	3922	21
218811	4515	2897
73068	3344	395
76133	1088	13
66121	595	351
268721	6073	3829
17423	3907	454
12325	3703	2406
18792	2343	1523
22330	5229	26605
55946	4424	577
11534	1952	2191
54169	7337	1395
435391	1103	0
27389	1963	3
67630	6997	1021
22334	1662	2968
69156	2241	38
319486	2176	5
100861834	912	0
218820	4213	1098
76633	911	85
74896	976	0
791307	2731	0
268723	2791	379
16531	7827	1316
620499	714	334
71228	7853	2191
105418	1492	0
218832	4683	323
20088	875	7571
70955	986	0
75862	774	0
432830	608	1
328365	7525	3972
100526533	85	0
77592	3858	0
105675	1549	552
68173	1777	213
74272	868	0
71918	4375	1577
11744	2395	1568
211623	451	34
66039	2355	517
105594	1653	0
278672	2010	158
100039484	870	0
100039175	1547	1
100039192	1732	43
100039213	1660	0
100039227	2334	15
100039503	870	0
100039246	1122	0
100039257	1732	0
100039280	1714	0
100039293	2334	7
71106	3387	75
83997	4501	8890
100039353	357	0
211922	5432	767
11843	2042	12781
211948	3529	2844
110083	10638	10
142687	2101	9
72993	6961	2588
15209	1138	0
171463	8220	125
665333	853	89
71704	3585	887
218850	7577	737
320234	2951	360
238988	6083	2
100502956	629	0
100504469	1855	0
22418	4373	310
12294	3695	0
319476	7318	0
80795	1018	981
56249	2121	389
50905	2061	333
218865	5891	642
12289	9252	1434
75901	5616	740
21881	3207	4189
100526475	60	0
18753	2775	4959
328370	2372	235
54650	8122	607
69179	3738	413
66175	1179	82
16427	3145	28
16426	2819	4
16424	3077	1
23955	2714	175
69019	1006	1729
76485	2521	284
30877	1884	5322
100217431	59	68
100217423	54	64
66923	8117	3557
66487	403	116
70021	1410	204
192187	7995	151
100861939	591	1
64652	5586	6856
21924	703	9
218877	3686	104
71838	1984	106
104416	3406	1802
110084	12872	91
12339	3562	1765
24056	2482	6567
67011	1905	432
74427	4238	3000
382864	2835	2
56794	2618	122
26363	1942	463
105522	5229	2165
320621	3897	2
78754	2341	36
105638	3016	928
218885	2062	413
17695	522	0
27057	3577	876
53600	1162	608
26430	4391	771
239017	3449	22
67085	398	0
12647	2810	2
20508	2414	0
319955	8422	701
320321	2780	0
107751	1550	0
100504518	5547	0
69069	1473	4
105511	1694	0
320736	2743	23
545030	9681	0
67580	2717	3
622657	237	56
239027	2598	46
100862308	2257	3
26419	5756	2590
268729	4113	0
19256	3090	0
14560	2512	24
12165	2988	2
19661	5276	0
382867	4301	0
432838	1903	2
105518	1338	6
239029	2126	4
11752	1871	27
19065	1903	6
432839	1601	36
319508	4184	24
75698	3454	92
14661	3158	4398
100041231	632	320
69134	367	0
20618	732	119
105450	3935	193
12166	5332	3611
78243	778	0
24131	6016	40
30044	2869	0
218914	4585	2870
14803	3428	0
723847	98	0
239036	1162	0
218921	839	0
72972	7540	1544
57811	1659	1
239037	4317	0
239038	2781	1
170677	4304	110
70045	756	6
66092	3081	3076
18183	4036	1
75170	927	0
100503038	2706	0
73591	396	0
328381	1296	27
52588	2476	927
100503457	841	0
70564	1537	136
71200	592	1
69496	995	0
11720	3208	28
20387	2775	1
17194	923	0
20390	1326	78
666186	504	0
100041722	613	0
100042114	654	0
666376	504	0
666207	504	0
666214	613	0
100503856	844	0
73553	912	0
666233	606	0
100040771	759	0
666253	873	0
666298	636	0
100504358	672	0
100042055	847	0
100504444	504	0
100042130	555	0
666420	672	0
100041106	1566	1025
666485	504	0
71826	883	0
666502	549	0
100861719	549	0
100042342	836	0
666561	672	0
13586	713	0
53877	462	0
93725	471	0
503844	708	0
630952	444	0
13587	716	0
74954	1289	0
666647	621	0
666660	792	0
666675	792	0
666678	672	0
385138	899	0
666723	792	0
666744	1240	0
19214	3187	0
100124437	69	0
73895	2282	4
19217	3768	39
70561	4028	861
70713	2444	10
50527	4418	1552
100503256	404	0
67089	1564	2301
100504523	569	0
56291	4258	875
54342	2536	301
218952	3243	12371
67651	735	3
114874	5198	808
100628600	93	0
320367	2557	0
666834	504	8
218963	703	7698
100041724	676	0
12159	1994	33
100502795	693	0
72391	773	35
12793	1484	1182
63985	4171	734
328388	2919	0
68755	1202	324
74480	7422	716
14528	2764	754
218973	4174	120
67296	2154	364
218975	4493	2662
16854	1406	135
218977	4642	86
78938	3634	849
100504663	3451	236
16709	4485	3619
73961	825	1
93834	5849	511
624367	1599	4
218989	5218	275
18424	1737	0
606497	743	0
100041864	684	2984
66770	1629	0
218993	1115	0
105504	4659	2229
74385	3165	390
70646	4597	1744
67082	1167	0
75288	1881	0
67419	2748	139
258487	1582	0
259147	1006	0
258485	1006	0
100041975	219	5
258314	1110	0
258313	966	0
258316	1035	0
258039	936	0
258275	972	0
258486	957	0
258360	981	0
258659	1044	0
258657	994	0
258658	942	0
257909	1065	0
239081	3162	0
258660	939	0
258662	936	0
258663	930	0
258661	936	0
258233	1144	0
73889	600	0
258422	1120	0
219019	936	0
257884	972	0
258296	1175	0
258295	945	0
258264	955	0
258113	924	0
56858	1021	0
219022	3653	236
239083	1508	3
85029	325	6
11546	1788	366
21745	8163	385
546611	1602	8
328399	2046	19
66246	1608	362
11792	1307	310
219024	2753	481
18950	2941	2180
667034	1223	72
75019	1665	1
328401	1187	0
497113	579	0
497106	438	0
404319	1132	0
11727	1275	52
58809	1996	4396
219026	1257	1
78416	1072	0
19752	970	23
54159	759	0
11731	438	0
503847	462	0
93726	691	0
75377	1140	0
638695	1157	0
669149	2574	0
22301	2942	0
434459	1581	0
545047	851	0
219033	695	0
278676	1461	20
93719	713	0
52535	1623	253
214922	2334	17
29811	2157	2657
219038	628	0
497071	614	0
268739	5643	3661
100502764	713	100
69890	3317	1699
619301	1227	20
258420	936	0
15381	2844	7027
77945	5213	3
114741	4491	1333
67772	8190	1522
100217445	99	0
100861840	254	20
76338	2756	656
268741	4458	2239
56335	2021	260
50524	5336	64
258008	942	0
258424	942	0
258268	957	0
258423	1039	0
627171	332	0
57271	1010	0
57270	1868	0
57269	1679	0
100042372	330	0
667441	417	0
633740	343	0
667449	338	0
671652	337	1
436539	341	0
100042410	337	0
627394	338	0
100042419	335	0
277146	340	0
382180	341	0
667476	337	0
671927	336	0
667481	338	0
100101486	332	0
100042444	348	0
640196	343	0
627273	329	0
100043177	341	0
640931	323	0
630415	364	0
436468	349	0
100042470	338	0
328482	340	0
100042479	328	0
100043197	338	0
100038850	338	0
667542	342	0
667547	331	0
100043214	364	0
100101491	342	0
100043202	343	0
