EntrezID	Length	MCL1-LE_BC2CTUACXX_TAGCTT_L001_R1
66381	1379	82
104776	3346	943
100861863	582	0
217708	2144	125
12677	3180	0
19300	2527	311
432677	3608	0
627191	2499	4
67963	3262	5414
74316	868	339
16997	6603	40
100303738	3954	1
68497	5434	850
73736	716	87
56531	7034	637
100502763	1133	1
73422	2682	3
78920	2767	1201
238323	2534	3
18654	1569	7
217715	1573	349
217716	5428	87
66204	648	63
72350	4482	13
217718	5386	1173
100502783	668	0
68581	3526	1165
14281	2093	28167
81703	1881	1113
53314	904	53
217721	3435	203
58520	1185	356
320244	4841	304
21809	3385	1183
100861892	920	1
76411	809	159
328136	3160	0
70373	3919	124
26380	4621	334
238328	6189	130
68737	3850	197
627607	1949	0
238330	4112	873
217732	4409	363
238331	792	0
217733	3335	0
64242	1616	4
217734	5059	177
14874	2108	360
382620	7179	101
238333	2066	0
71275	1412	2
104799	2701	253
217737	1320	860
217738	1425	0
20773	3754	815
211064	1949	179
100526546	79	0
654309	1170	2
380773	419	178
66354	2257	809
666806	1872	0
193322	1812	0
100042776	998	7
100042786	689	24
100862206	930	15
100861908	435	0
100861898	530	0
544881	1851	0
100038992	222	29
100038982	4341	6
100039042	1766	0
100039052	1822	1
100039076	798	0
100039087	1899	0
100039100	435	0
100039162	435	0
100039129	435	0
667350	930	28
546543	222	0
100039315	1893	3
666862	435	0
435337	1842	0
633093	4204	0
266459	1641	0
100503047	438	0
72113	2287	237
71818	2283	2
18191	9782	4
13371	5815	153
75216	4807	154
71349	1023	0
22095	4874	0
83602	5806	80
108800	9896	175
666955	2624	6
20338	6300	1140
399558	7099	0
100862089	695	0
69423	613	0
14420	3704	235
14744	2035	2
72258	2533	0
104871	2025	16
24000	5738	444
75553	4184	695
319670	10136	169
76260	2308	52
67639	1176	0
71375	2611	111
100503855	3630	0
100503812	646	0
73457	645	0
78767	2069	15
104884	2058	115
217826	3112	0
19179	1502	866
217827	3708	227
100038378	1982	14
12313	4001	3771
100861669	753	0
100038713	4791	0
104718	3442	866
73086	4406	98
100040123	408	1423
217830	3229	79
667148	701	235
238377	3505	4
68339	6292	462
100038467	3405	3
100316805	121	0
68734	4594	1047
319760	3100	11
74947	3665	3
271036	3716	0
74413	2584	1808
23876	5829	45
109181	6448	977
100504056	2370	6
110616	5404	262
100040297	1174	816
51786	5315	352
238384	2092	0
217835	4007	61
19141	1874	414
27277	2902	750
12652	1882	1
217837	2856	447
100504113	601	0
100316812	93	0
100859931	3835	0
64113	3728	2
320351	1205	203
100233175	1162	95
66622	3247	238
238386	4306	330
75483	476	0
217843	8870	0
170952	905	0
100504156	1406	0
65256	2690	3
68149	3715	42
27225	3157	826
52668	1053	995
76933	463	7
217845	1093	0
74521	3683	6
217847	1570	0
12401	1462	0
194604	1346	0
68348	3158	0
20701	1425	2
20703	1442	0
20700	1939	1
20702	1424	0
20704	1374	0
380780	1489	2
71907	1694	0
68054	3690	0
321018	1353	0
268591	2162	0
74069	1864	0
271047	2070	0
16625	1690	0
238393	2290	11
20715	1949	18
546546	2051	52
628900	2193	9
238395	1999	0
20714	1652	0
100504264	762	0
20717	1659	8
20716	2085	140
14836	1174	1
791311	3002	0
192119	9851	627
100504301	717	10
94040	11962	466
212073	5532	192
69434	529	4
100306943	275	0
100526471	65	0
73046	930	1
100504315	801	0
27381	1009	0
27379	1026	0
27382	1041	0
27378	830	0
27380	1031	0
21432	1395	0
69952	3282	0
100040339	1575	0
268595	5786	0
12062	1680	0
12061	1338	0
76559	10173	975
66787	2787	64
78801	3093	8
18789	4509	2088
100503099	2076	0
22367	3796	272
76639	1028	0
71033	1353	0
73160	999	0
74968	1443	0
58208	7923	1
100503150	980	0
52690	2725	833
12454	2632	527
668158	1547	184
100861813	1116	0
214305	2605	0
13116	2118	20
68519	4201	10
100504467	1549	1
14026	2698	229
723909	99	0
70059	3574	30
22632	2324	857
214663	1964	161
100503195	604	3
723946	96	0
104910	1580	15
22375	2883	522
212198	2657	25
380785	2712	0
13386	4811	0
17263	12906	11
100316809	80	0
791079	94	0
751547	91	0
100124466	83	0
723843	97	0
723880	67	0
751555	94	0
100526472	89	0
100526519	89	0
353326	5235	0
723866	91	0
76880	1317	0
723937	124	0
387146	70	0
723867	94	0
100316735	75	0
100526473	80	0
387154	62	0
75745	3584	8
100316669	120	0
723854	79	0
449562	69	0
449561	67	0
100861570	71	0
100303647	30	0
100861571	72	0
100303646	71	0
100861572	71	0
100124461	77	0
723858	66	0
723936	82	0
723927	63	0
723859	61	0
100316751	120	0
723839	86	0
791071	81	0
723842	97	0
723878	85	0
751539	74	0
100316673	121	0
751521	99	0
723881	76	0
751522	63	0
751552	92	0
723856	86	0
100124453	84	0
723934	82	0
723855	68	0
723833	79	0
723935	75	0
723940	82	0
723917	74	0
100124450	78	0
723912	76	0
387152	71	0
751523	66	0
723875	73	0
100040724	1300	0
100124484	82	0
387172	66	0
751524	79	0
723857	68	0
723941	90	0
723862	79	0
723913	80	0
723933	79	0
723863	81	0
100499517	83	0
67280	1621	68
353504	1280	0
100526515	82	0
107585	1868	0
629595	385	720
26931	5591	979
100503237	2404	8
319786	1306	10
13424	14398	3253
66323	954	0
100861856	712	0
15519	2850	4587
69641	2427	250
26448	1693	6
66709	1653	2
72805	3725	153
100041649	398	1734
67236	2179	355
104859	7830	318
74251	2558	81
77878	1093	0
217864	2725	650
22031	6975	586
93835	1685	1
100503323	1310	0
217866	6718	1095
380787	657	0
74190	2923	6
21928	3570	588
212539	1215	0
217869	3966	4700
100316932	122	85
100504687	1954	12
17169	3388	731
12709	1478	19
328162	2433	185
70369	2138	190
68020	1242	197
16593	3067	353
74335	2422	80
68520	1310	153
21981	4333	965
77675	1729	10
70257	365	1119
74691	4809	1
217874	761	0
104816	2732	128
100526547	85	0
387199	76	0
668303	6918	28
100504733	1752	0
100126692	3223	0
319942	2636	7
104885	2373	13
70435	4601	125
11565	1791	59
30954	782	103
11651	2690	6536
382639	3478	240
217882	6640	2104
104759	1978	4
100041194	3572	0
100047183	10677	4
217887	1915	46
71963	2420	398
56696	2439	0
16450	4054	27
66174	793	170
72308	2755	729
399566	2098	60
217893	5480	654
75671	1267	0
116870	2775	388
100861919	848	0
68337	1439	611
12925	447	46
104732	3355	282
69195	1601	0
238447	1225	1
380792	1480	0
404711	1007	0
16016	1222	0
16017	1478	0
380795	1201	0
380797	1008	1
16019	1491	0
777656	54	0
777655	48	0
777654	48	0
777648	53	0
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	0
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	0
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	0
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	0
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	0
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	0
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	163
22355	3385	0
217935	3725	222
52635	5541	1322
100502747	4161	2
319545	2892	150
76044	6604	684
19276	4688	0
627375	273	33
100038689	842	0
432713	449	0
387171	69	0
217944	3987	3261
217946	2611	161
13411	14072	2
20688	5770	47
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	28
238455	3818	148
217951	1168	0
73266	979	0
100504487	1282	0
76937	585	0
73270	669	0
14569	2681	4458
105203	8338	1108
142688	2366	566
70405	1426	5
80796	915	0
494124	549	0
56349	3738	1266
238463	3096	0
83428	1478	0
105387	2445	53
105349	1172	0
27384	1232	3
432720	1242	0
111002	1043	0
622402	1231	2
83702	1359	0
116852	1306	0
77337	1209	0
56043	1713	91
432723	2462	0
71867	593	6
23849	4217	28244
69617	3543	605
56421	3986	161
100039532	333	131
94191	5456	0
207615	7990	333
319554	2867	261
100039655	684	0
320581	2243	1
69237	2579	549
217980	4707	1365
100039719	419	0
208440	8026	253
66505	4114	1042
12671	3168	10
664793	832	0
20191	16813	0
328186	3772	63
238505	4486	208
100039826	507	187
11472	2985	7
432725	483	9
217995	6776	592
56048	2980	360
171211	8103	0
67475	4239	666
664862	2941	109
18812	852	0
18811	790	0
107849	694	3
100039786	960	275
630663	672	0
83924	2981	65
18073	6046	1646
17101	11806	263
14706	2968	2
97884	3681	349
70430	1807	221
14593	2371	197
94246	6105	704
94253	9460	0
100862358	659	0
75398	768	253
19166	946	838
105351	2023	139
670994	509	264
100504070	2565	0
14634	8427	64
71071	1123	0
328190	1538	0
16323	1529	0
192136	1727	9
66308	2672	56
69562	7081	699
100316665	121	0
56044	2662	567
67008	3436	149
73992	859	0
218030	2118	0
218035	3197	689
218038	3195	1
21641	350	1
21638	419	0
21640	406	0
21639	341	0
100126431	60	0
107573	518	1
21637	353	0
100126432	60	0
107575	517	0
107574	503	3
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	99
105298	2387	16
20379	1760	0
73412	2088	0
319293	2773	0
353346	3433	0
432730	1786	112
140580	5874	72
665386	340	14
27052	2915	0
258528	951	0
18341	954	0
258527	945	0
19720	4204	342
100862095	660	0
14780	1629	0
75512	1262	2
258526	951	0
22758	4418	20
72739	2602	309
319207	3580	14
432731	3990	721
100316752	81	0
66707	1455	1
544922	2458	18
100038371	934	5
93681	8900	128
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	17
319191	393	5
319152	488	6
319186	381	97
319159	312	10
319160	312	71
319169	393	1
319187	381	131
56702	672	17
319153	483	19
319170	393	2
319188	594	13
665596	2121	36
665433	514	7
100041230	405	3
319161	312	25
319171	393	11
665622	2121	202
100316716	132	0
193452	2703	21
195236	4975	0
54373	2152	110
193453	1159	2
319168	387	3
319184	381	0
319158	537	188
319167	473	1
319183	381	12
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	127
30946	4456	143
320842	617	3
100503351	492	1
12231	3449	70711
238555	2983	106
100503366	456	1
69386	479	17
319173	393	0
97908	492	8
319182	381	14
260423	1003	4
319157	312	3
14957	2977	93
319151	411	11
319166	704	8
319181	615	107
319180	381	5
319165	393	9
319149	411	8
319156	312	2
319179	2510	94
50709	1931	88
319164	2493	8
68024	728	728
107970	912	2
319155	312	3
15216	1722	30
50708	1561	1208
319148	480	1
100504109	380	0
319178	469	1
319172	506	0
319150	411	2
326620	312	3
326619	312	3
360198	534	3
80838	747	23
214158	1416	1
218103	2974	0
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	0
214189	1412	0
68732	5158	256
12763	9755	1
100503456	1683	0
76024	1116	0
193385	6968	11
320489	3837	0
666145	873	0
57441	977	154
79555	2551	1752
66834	686	314
56196	1977	173
210108	4977	0
73326	690	0
214579	5647	152
14756	4659	544
380836	2035	600
195208	8042	0
22360	2137	0
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	46
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	1
19113	959	0
19114	1277	0
18814	997	1
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	593
72518	2716	23
20677	2967	887
77920	1415	0
68916	2538	178
13557	5097	200
218121	2881	152
11607	2284	89
66694	1313	2346
75090	1136	0
105352	2768	253
16364	4683	12
66482	4250	236
100862264	410	0
210554	1186	0
73924	841	0
15220	2807	38
71307	714	0
100503631	1525	0
14238	2366	0
17300	3990	175
218138	1510	1318
100503660	2763	0
238564	5641	0
78903	2642	283
100862286	426	0
66222	1918	0
380839	1599	0
20708	1859	33
20723	3397	41
20706	1930	0
100862294	471	0
282663	1718	0
20707	1955	0
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	0
97848	1328	0
20719	1888	221
68808	777	0
18105	4045	201
19766	4495	1281
68021	1209	151
22151	1607	2142
432745	1033	0
73710	1922	88
100862316	823	0
69666	541	79
73102	6251	533
66895	1872	429
108161	1315	0
19134	4466	1289
71864	2395	0
66761	1045	0
69123	1346	33
23986	1610	695
100503727	648	3
100503742	1171	0
12593	3929	189
208366	2736	50
76487	2308	0
380840	1515	58
100042773	682	1133
69955	2126	352
68404	1596	0
74145	3927	0
17084	997	0
100042802	1500	163
68750	13633	1640
107513	9306	4468
100862351	869	0
71213	2858	23
71340	2744	233
109620	9592	251
67797	1789	173
12161	2410	0
105245	2617	2684
17828	1769	76
66143	1039	668
108652	2214	285
218165	2816	0
791406	3005	0
21418	3268	202
14538	7039	305
100628630	72	0
100862098	887	5
68083	1753	379
66154	952	1149
17152	3565	0
107889	2879	0
637277	2037	4
54326	3837	0
108934	4483	289
18003	4712	740
621976	7170	353
328231	1730	3
109254	2566	3
100038577	1696	0
110521	8753	884
13614	2344	572
218194	5922	749
67046	1263	117
328232	6654	98
68346	1369	81
70078	1811	683
56705	3064	789
76137	4356	1150
328234	3456	2
622552	1270	0
12522	2145	7
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	777
94245	1311	166
218203	2983	180
66355	1554	20
20238	10608	406
76000	722	23
791386	3153	0
380842	1363	0
666794	3224	6
67252	3658	0
97863	1381	866
218210	6021	1463
16553	6866	719
105283	1428	0
105193	2294	11
22017	2715	63
218214	4281	395
110052	2602	1349
218215	4694	1428
319467	2505	0
619327	3502	0
70971	2012	0
320614	3156	0
15904	1660	9
320315	667	0
67911	4187	23
442803	789	0
387247	103	4
387252	89	0
387244	94	2
218232	4311	17
12022	1361	0
18676	5260	1041
218236	4919	3957
68128	1461	70
75607	6613	161
18081	1132	412
68480	804	196
66329	1436	147
30938	3110	138
76895	6351	694
75678	2776	322
66336	1054	61
407800	3596	11
66695	2354	8
27047	1751	0
18295	2540	16
70930	4242	373
105148	4396	1756
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	29
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	11
20729	4479	383
100862200	1571	0
75124	1163	2
667728	3480	280
13610	4484	6
20418	1537	0
66197	694	141
75420	2913	419
20354	4377	1165
100502610	2646	0
23882	1081	3620
74050	3272	0
68203	4348	0
100040572	733	0
20963	5272	54
105404	2308	150
11992	1345	192
18030	1992	1204
26564	3970	0
100862222	607	0
268656	2570	736
100040421	2339	0
17702	2162	22
13488	3529	0
14057	2811	614
15466	2793	0
12890	4928	49
73666	2326	423
100040543	499	25
319719	4793	122
97820	2674	1734
100503805	347	23
56795	1048	24
28126	1734	207
67044	613	415
74325	1576	857
76577	4322	575
105239	4410	1002
268663	4127	32
26913	4141	1
104069	1196	0
218268	1897	0
74257	1556	131
107448	3974	27
212032	3269	2
20184	2931	403
100504437	961	1
26919	3597	110
14186	3146	0
18193	12784	1649
19336	1865	451
66494	1089	1059
17121	1299	16
66890	4315	2283
51791	2356	3
20505	3081	0
75477	545	0
58992	1961	0
26385	3243	582
432763	1360	26
56320	3047	90
67399	2987	83
27261	1546	6
72935	2205	393
212483	4341	1220
100861617	496	0
67511	1454	2102
218271	1596	159
12328	1387	248
212880	5673	746
78521	4652	891
69672	1527	398
72562	546	113
76856	1352	0
18740	2448	0
26914	2053	816
212937	3498	0
18014	1672	0
57266	1827	132
100038494	1480	0
100040926	822	0
328258	1498	335
16198	536	0
213311	1965	4
16841	877	0
21810	2678	5
17129	7175	562
26946	3339	0
20745	6673	52
100503085	2142	5
100124491	76	0
77134	2678	1218
75731	1511	130
56085	3686	3722
100503697	474	0
56278	1518	118
75050	4462	5
70153	2822	400
100503714	347	63
15387	1978	1406
723902	108	3
74386	3877	114
114304	4565	20881
67585	1627	0
18212	9880	4
67269	4860	374
319469	3154	0
78689	2631	316
105348	3693	1529
70900	3142	0
72219	4277	5
238662	4281	3
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	501
13996	3135	26
214290	5551	1050
100503743	346	0
328263	3732	0
14451	3131	46
100503759	3604	7
69635	5935	2261
218275	1348	0
70202	1332	0
214639	1373	33
13025	1147	12
116913	710	0
13024	1394	21
21984	1372	0
100861903	332	0
