EntrezID	Length	MCL1-LC_BC2CTUACXX_GCCAAT_L001_R1
238395	1999	0
20714	1652	0
100504264	762	0
20717	1659	1
20716	2085	121
14836	1174	0
791311	3002	0
192119	9851	968
100504301	717	15
94040	11962	1938
212073	5532	190
69434	529	7
100306943	275	0
100526471	65	0
73046	930	1
100504315	801	0
27381	1009	0
27379	1026	0
27382	1041	0
27378	830	0
27380	1031	0
21432	1395	0
69952	3282	0
100040339	1575	0
268595	5786	1
12062	1680	3
12061	1338	3
76559	10173	1983
66787	2787	141
78801	3093	13
18789	4509	2883
100503099	2076	0
22367	3796	426
76639	1028	0
71033	1353	0
73160	999	0
74968	1443	0
58208	7923	6
100503150	980	0
52690	2725	1158
12454	2632	985
668158	1547	160
100861813	1116	0
214305	2605	3
13116	2118	52
68519	4201	62
100504467	1549	0
14026	2698	881
723909	99	0
70059	3574	101
22632	2324	2235
214663	1964	108
100503195	604	3
723946	96	0
104910	1580	34
22375	2883	990
212198	2657	59
380785	2712	5
13386	4811	3
17263	12906	14
100316809	80	0
791079	94	0
751547	91	0
100124466	83	0
723843	97	0
723880	67	0
751555	94	0
100526472	89	0
100526519	89	0
353326	5235	1
723866	91	0
76880	1317	0
723937	124	0
387146	70	0
723867	94	0
100316735	75	0
100526473	80	0
387154	62	0
75745	3584	8
100316669	120	0
723854	79	0
449562	69	0
449561	67	0
100861570	71	0
100303647	30	0
100861571	72	0
100303646	71	0
100861572	71	1
100124461	77	0
723858	66	0
723936	82	0
723927	63	0
723859	61	0
100316751	120	0
723839	86	0
791071	81	0
723842	97	0
723878	85	0
751539	74	0
100316673	121	0
751521	99	0
723881	76	0
751522	63	0
751552	92	0
723856	86	0
100124453	84	0
723934	82	0
723855	68	0
723833	79	0
723935	75	0
723940	82	0
723917	74	0
100124450	78	0
723912	76	0
387152	71	0
751523	66	0
723875	73	0
100040724	1300	0
100124484	82	0
387172	66	0
751524	79	0
723857	68	0
723941	90	0
723862	79	0
723913	80	0
723933	79	0
723863	81	0
100499517	83	0
67280	1621	3
353504	1280	0
100526515	82	0
107585	1868	0
629595	385	1459
26931	5591	1849
100503237	2404	7
319786	1306	6
13424	14398	7036
66323	954	5
100861856	712	2
15519	2850	7089
69641	2427	340
26448	1693	13
66709	1653	5
72805	3725	172
100041649	398	880
67236	2179	534
104859	7830	396
74251	2558	193
77878	1093	3
217864	2725	1047
22031	6975	1269
93835	1685	17
100503323	1310	3
217866	6718	2752
380787	657	1
74190	2923	83
21928	3570	1799
212539	1215	131
217869	3966	13240
100316932	122	181
100504687	1954	87
17169	3388	2972
12709	1478	53
328162	2433	352
70369	2138	426
68020	1242	458
16593	3067	646
74335	2422	107
68520	1310	154
21981	4333	1106
77675	1729	4
70257	365	1472
74691	4809	0
217874	761	0
104816	2732	74
100526547	85	0
387199	76	0
668303	6918	21
100504733	1752	0
100126692	3223	0
319942	2636	1
104885	2373	0
70435	4601	365
11565	1791	110
30954	782	210
11651	2690	5899
382639	3478	607
217882	6640	6024
104759	1978	4
100041194	3572	2
100047183	10677	1
217887	1915	230
71963	2420	1540
56696	2439	1
16450	4054	74
66174	793	328
72308	2755	1423
399566	2098	136
217893	5480	1020
75671	1267	0
116870	2775	1030
100861919	848	0
68337	1439	4334
12925	447	249
104732	3355	336
69195	1601	2
238447	1225	0
380792	1480	0
404711	1007	0
16016	1222	0
16017	1478	0
380795	1201	0
380797	1008	0
16019	1491	0
777656	54	0
777655	48	0
777654	48	0
777648	53	0
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	0
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	0
780804	296	0
668421	340	0
780818	353	0
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	0
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	0
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	0
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	0
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	306
22355	3385	1
217935	3725	648
52635	5541	4179
100502747	4161	2
319545	2892	230
76044	6604	609
19276	4688	0
627375	273	60
100038689	842	0
432713	449	0
387171	69	0
217944	3987	1569
217946	2611	442
13411	14072	34
20688	5770	157
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	168
238455	3818	880
217951	1168	0
73266	979	0
100504487	1282	0
76937	585	4
73270	669	0
14569	2681	6368
105203	8338	1112
142688	2366	722
70405	1426	281
80796	915	0
494124	549	0
56349	3738	509
238463	3096	0
83428	1478	0
105387	2445	14
105349	1172	3
27384	1232	13
432720	1242	0
111002	1043	5
622402	1231	2
83702	1359	0
116852	1306	0
77337	1209	0
56043	1713	174
432723	2462	0
71867	593	12
23849	4217	45791
69617	3543	1475
56421	3986	664
100039532	333	284
94191	5456	2
207615	7990	707
319554	2867	175
100039655	684	0
320581	2243	0
69237	2579	2028
217980	4707	2344
100039719	419	0
208440	8026	601
66505	4114	2126
12671	3168	5
664793	832	0
20191	16813	2
328186	3772	76
238505	4486	214
100039826	507	488
11472	2985	0
432725	483	31
217995	6776	1422
56048	2980	826
171211	8103	1
67475	4239	778
664862	2941	89
18812	852	0
18811	790	0
107849	694	1
100039786	960	598
630663	672	0
83924	2981	20
18073	6046	106
17101	11806	197
14706	2968	0
97884	3681	415
70430	1807	421
14593	2371	349
94246	6105	2456
94253	9460	1
100862358	659	0
75398	768	407
19166	946	1579
105351	2023	82
670994	509	736
100504070	2565	0
14634	8427	111
71071	1123	0
328190	1538	0
16323	1529	6
192136	1727	11
66308	2672	127
69562	7081	1980
100316665	121	0
56044	2662	968
67008	3436	262
73992	859	0
218030	2118	0
218035	3197	983
218038	3195	4
21641	350	0
21638	419	0
21640	406	0
21639	341	0
100126431	60	0
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	232
105298	2387	8
20379	1760	2
73412	2088	0
319293	2773	0
353346	3433	0
432730	1786	203
140580	5874	157
665386	340	53
27052	2915	0
258528	951	0
18341	954	0
258527	945	0
19720	4204	596
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	47
72739	2602	446
319207	3580	15
432731	3990	576
100316752	81	0
66707	1455	2
544922	2458	22
100038371	934	1
93681	8900	111
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	10
319191	393	5
319152	488	1
319186	381	51
319159	312	6
319160	312	35
319169	393	0
319187	381	70
56702	672	10
319153	483	10
319170	393	0
319188	594	10
665596	2121	31
665433	514	1
100041230	405	0
319161	312	14
319171	393	4
665622	2121	83
100316716	132	0
193452	2703	74
195236	4975	1
54373	2152	134
193453	1159	3
319168	387	1
319184	381	2
319158	537	83
319167	473	2
319183	381	4
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	107
30946	4456	403
320842	617	2
100503351	492	1
12231	3449	28687
238555	2983	89
100503366	456	0
69386	479	17
319173	393	0
97908	492	1
319182	381	8
260423	1003	1
319157	312	2
14957	2977	72
319151	411	4
319166	704	2
319181	615	69
319180	381	5
319165	393	2
319149	411	4
319156	312	4
319179	2510	50
50709	1931	56
319164	2493	12
68024	728	401
107970	912	0
319155	312	3
15216	1722	64
50708	1561	2054
319148	480	1
100504109	380	1
319178	469	0
319172	506	1
319150	411	0
326620	312	0
326619	312	1
360198	534	4
80838	747	4
214158	1416	0
218103	2974	0
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	0
214189	1412	1
68732	5158	1426
12763	9755	6
100503456	1683	0
76024	1116	0
193385	6968	15
320489	3837	0
666145	873	0
57441	977	182
79555	2551	4728
66834	686	543
56196	1977	445
210108	4977	2
73326	690	0
214579	5647	544
14756	4659	666
380836	2035	556
195208	8042	1
22360	2137	0
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	5
13529	911	0
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	0
19110	852	0
28078	1045	0
100862257	354	1929
72518	2716	62
20677	2967	7342
77920	1415	0
68916	2538	421
13557	5097	541
218121	2881	304
11607	2284	434
66694	1313	2747
75090	1136	0
105352	2768	322
16364	4683	17
66482	4250	502
100862264	410	0
210554	1186	2
73924	841	0
15220	2807	423
71307	714	0
100503631	1525	0
14238	2366	1
17300	3990	1023
218138	1510	962
100503660	2763	0
238564	5641	1
78903	2642	643
100862286	426	0
66222	1918	1
380839	1599	0
20708	1859	26
20723	3397	123
20706	1930	1
100862294	471	0
282663	1718	0
20707	1955	3
20726	2101	0
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	0
97848	1328	0
20719	1888	373
68808	777	1
18105	4045	258
19766	4495	1850
68021	1209	371
22151	1607	8447
432745	1033	15
73710	1922	735
100862316	823	0
69666	541	238
73102	6251	1698
66895	1872	1064
108161	1315	0
19134	4466	3139
71864	2395	0
66761	1045	0
69123	1346	82
23986	1610	2054
100503727	648	0
100503742	1171	0
12593	3929	373
208366	2736	102
76487	2308	0
380840	1515	115
100042773	682	1334
69955	2126	568
68404	1596	0
74145	3927	2
17084	997	1
100042802	1500	60
68750	13633	1544
107513	9306	4774
100862351	869	0
71213	2858	82
71340	2744	683
109620	9592	362
67797	1789	424
12161	2410	0
105245	2617	4220
17828	1769	137
66143	1039	485
108652	2214	492
218165	2816	0
791406	3005	0
21418	3268	1006
14538	7039	1023
100628630	72	0
100862098	887	11
68083	1753	1522
66154	952	1590
17152	3565	5
107889	2879	0
637277	2037	5
54326	3837	10
108934	4483	583
18003	4712	4278
621976	7170	718
328231	1730	1
109254	2566	4
100038577	1696	0
110521	8753	2092
13614	2344	3253
218194	5922	308
67046	1263	121
328232	6654	156
68346	1369	166
70078	1811	1135
56705	3064	1366
76137	4356	885
328234	3456	5
622552	1270	0
12522	2145	4
328235	1204	0
100503592	1937	0
69491	565	3
16468	6158	1961
94245	1311	355
218203	2983	314
66355	1554	28
20238	10608	227
76000	722	34
791386	3153	0
380842	1363	0
666794	3224	7
67252	3658	1
97863	1381	504
218210	6021	3403
16553	6866	1043
105283	1428	2
105193	2294	29
22017	2715	77
218214	4281	410
110052	2602	2148
218215	4694	2734
319467	2505	0
619327	3502	0
70971	2012	0
320614	3156	0
15904	1660	12
320315	667	0
67911	4187	45
442803	789	1
387247	103	4
387252	89	0
387244	94	0
218232	4311	25
12022	1361	0
18676	5260	1610
218236	4919	4786
68128	1461	145
75607	6613	235
18081	1132	881
68480	804	548
66329	1436	50
30938	3110	224
76895	6351	1725
75678	2776	1748
66336	1054	124
407800	3596	18
66695	2354	14
27047	1751	0
18295	2540	7
70930	4242	396
105148	4396	2323
667488	1791	0
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	61
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	10
20729	4479	1152
100862200	1571	0
75124	1163	2
667728	3480	629
13610	4484	20
20418	1537	0
66197	694	176
75420	2913	540
20354	4377	967
100502610	2646	1
23882	1081	6281
74050	3272	0
68203	4348	0
100040572	733	0
20963	5272	0
105404	2308	0
11992	1345	221
18030	1992	515
26564	3970	7
100862222	607	0
268656	2570	1055
100040421	2339	0
17702	2162	29
13488	3529	1
14057	2811	795
15466	2793	0
12890	4928	131
73666	2326	712
100040543	499	46
319719	4793	231
97820	2674	1638
100503805	347	57
56795	1048	46
28126	1734	501
67044	613	1034
74325	1576	2021
76577	4322	806
105239	4410	2286
268663	4127	26
26913	4141	2
104069	1196	0
218268	1897	0
74257	1556	280
107448	3974	14
212032	3269	2
20184	2931	432
100504437	961	0
26919	3597	129
14186	3146	14
18193	12784	1955
19336	1865	906
66494	1089	2065
17121	1299	29
66890	4315	3442
51791	2356	16
20505	3081	0
75477	545	0
58992	1961	0
26385	3243	864
432763	1360	53
56320	3047	99
67399	2987	706
27261	1546	14
72935	2205	1070
212483	4341	1925
100861617	496	0
67511	1454	2987
218271	1596	217
12328	1387	558
212880	5673	2029
78521	4652	1255
69672	1527	479
72562	546	147
76856	1352	2
18740	2448	0
26914	2053	2265
212937	3498	0
18014	1672	0
57266	1827	71
100038494	1480	0
100040926	822	2
328258	1498	461
16198	536	0
213311	1965	2
16841	877	0
21810	2678	21
17129	7175	934
26946	3339	0
20745	6673	99
100503085	2142	5
100124491	76	0
77134	2678	4297
75731	1511	224
56085	3686	5619
100503697	474	0
56278	1518	287
75050	4462	16
70153	2822	492
100503714	347	226
15387	1978	3177
723902	108	6
74386	3877	68
114304	4565	14200
67585	1627	0
18212	9880	1
67269	4860	359
319469	3154	0
78689	2631	764
105348	3693	1036
70900	3142	0
72219	4277	1
238662	4281	2
238663	3827	0
75223	1239	0
100861875	598	0
69046	1915	576
13996	3135	41
214290	5551	2333
100503743	346	0
328263	3732	0
14451	3131	74
100503759	3604	18
69635	5935	4702
218275	1348	0
70202	1332	0
214639	1373	0
13025	1147	21
116913	710	0
13024	1394	58
21984	1372	0
100861903	332	0
26898	1274	3
104002	1330	1
56835	1335	20
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	0
623505	561	5
432812	1622	0
100861954	924	0
630579	3114	27
100503600	804	0
100041979	2919	12
100041986	816	4
71508	2472	127
77117	2439	31
665503	750	140
211378	2638	9
100861712	1596	11
435366	1316	2
751548	108	0
380850	3279	1
14120	1294	25
14121	1433	4
72061	3509	370
100504114	2764	74
387217	74	0
100861722	1758	644
387221	73	1
100526474	85	0
387142	68	0
14088	4292	100
19206	4305	139
76251	6045	452
15487	1286	0
70484	2276	71
238673	3490	570
56541	2567	297
218294	5993	357
66503	1802	7
66129	972	411
13039	1971	9173
105278	1827	54
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	2
66631	3472	1992
100042311	207	3
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	0
170936	2869	92
665738	1905	0
544944	549	2
628648	549	0
628794	522	0
628746	917	463
628709	1890	0
100861707	1632	0
76803	515	0
100861733	1691	0
432768	579	577
67530	503	707
100038538	1652	18
66410	1486	354
19210	3424	1501
71226	1061	0
78251	3970	11
432769	2634	11
432770	2981	4
268670	3482	10
380855	2046	23
218311	2712	9
238690	2289	34
100038627	3164	7
431706	2117	8
218314	3909	21
629016	4641	25
408065	4079	38
72807	2033	101
328274	3331	44
238692	2742	107
408067	1671	50
238693	2359	28
170763	2710	80
212276	4971	147
100416706	4835	169
212281	5179	178
100862130	1261	0
408068	4504	51
235907	3960	105
68271	2908	4
22746	2218	15
72958	3274	5
320163	2987	3
212569	2321	14
408058	598	53
666185	2884	0
102402	1576	0
666272	1575	0
210009	3692	235
69577	2362	164
69315	1808	3
210044	4211	0
210106	3997	1036
210373	841	0
78925	2665	181
28114	4279	3447
76980	2682	2
28077	862	541
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	1042
271127	4974	1
77166	869	0
16371	2062	4120
100503367	732	0
328287	5099	635
16372	2463	6742
78446	585	0
50916	2601	3
407785	567	587
94066	902	0
100504662	867	1
432777	1306	0
210992	1605	683
13162	3456	0
218335	2378	3056
21752	3426	88
22598	4405	34
74338	2439	11
71390	1535	0
20499	5131	570
72293	3222	2
100862265	473	0
69716	2267	68
105246	2407	706
71164	1301	0
72948	5090	52
74470	3632	42
105243	2490	0
211446	4596	623
11624	4732	1
18570	1524	2139
66945	2859	4494
67433	8615	544
432779	2746	15
238722	1629	7
100042547	1796	32
235956	1383	50
80898	4014	2258
12380	2894	978
18548	2516	1
751556	96	4293
192657	3652	4758
93692	1327	2146
73296	4937	302
75571	1053	10
218341	2906	46
238725	2146	0
77041	3657	196
218343	5381	606
238726	1434	2
78771	4289	1
105377	3742	215
72371	5633	90
382823	991	242
68675	4070	419
75507	1395	0
73093	4100	3
13865	2432	2
320174	2305	0
105171	4089	3123
100043074	2220	2
319983	1407	0
