EntrezID	Length	MCL1-LF_BC2CTUACXX_CTTGTA_L001_R1
100504312	1116	0
21685	4458	333
57259	3994	2139
68479	1648	496
11429	2768	5013
78929	2514	341
105859	2490	4
29858	1239	98
66346	1024	0
28075	2911	999
14375	2113	448
20826	1257	302
328573	4673	0
74369	3991	0
76457	2046	287
20788	4570	2027
723897	69	0
435145	1804	6
72049	1906	8
66570	1342	82
76505	1904	0
24050	4731	4
74716	1318	14
17939	1913	1845
338368	2745	1
69029	585	1048
67130	560	219
100862061	465	1
56448	2772	31
545123	1590	0
13101	1647	1
13105	1651	5
545124	1266	110
380997	1624	0
223706	1622	0
68444	1646	0
627860	671	0
71754	1102	6
76279	1645	0
21411	7354	755
21378	7979	1
100504637	1116	16
100526477	79	0
106026	2200	2
74039	2759	4
68607	1367	385
74778	1950	280
73826	3249	999
104307	150	0
109754	2031	2876
100504676	694	6
239559	2175	16
66251	2618	2068
69291	6003	200
23970	3880	1784
319953	2074	86
12124	943	39
223722	1893	153
12257	856	390
223723	3770	306
64706	7824	110
223726	3255	0
77627	5111	0
29859	2383	0
75772	1694	0
116939	4649	23
68653	1673	2172
170736	3705	6
64099	2812	2
72301	5917	0
223732	4426	5
109270	1835	297
328576	1237	5
73167	1549	249
271305	3727	5
18141	4749	853
223739	5032	1102
100526461	98	1
22270	1106	3
73225	3739	32
140557	4040	0
100502582	462	0
67747	1652	0
100502602	1165	0
14114	3359	8
100861793	506	1
54138	2425	425
328577	1161	0
223745	411	0
22422	4415	30
105975	2976	0
723966	95	0
387245	85	1
19013	7528	86
72355	1057	177
18766	7058	2
239570	3751	385
29870	2780	123
72026	1520	120
12614	11050	53
223752	4447	284
223753	4546	44
223754	3229	291
106014	3041	0
328579	2778	0
70073	1241	0
223770	5137	810
223773	5374	224
223774	2156	188
76737	1364	649
223775	2419	6743
100502684	1457	0
239591	2976	0
170790	2329	0
667558	653	152
83456	4052	0
406218	3412	19
69120	654	10
67976	2386	2338
223776	2360	186
328580	6957	343
170787	2705	222
29857	1890	38
19094	2444	65
140570	6556	2875
69440	4611	110
71474	4341	324
77980	6268	1010
223780	1046	10
56727	1047	0
105847	2906	478
52683	3315	918
100126824	1145	0
72962	2034	3
70113	1040	1
546648	1818	0
75459	553	1
100134861	4527	0
12895	2894	0
12651	1922	5
60597	3539	1
11883	3491	218
100532730	1906	10
58234	7131	25
11434	1504	0
68708	1646	78
100502796	930	111
54526	1845	0
380959	3727	521
100038621	977	0
66871	3715	114
20738	809	0
16564	6454	1047
635871	1723	0
26874	5540	1
545126	2041	0
239606	6541	0
66725	8230	2
239611	9018	0
223809	2977	0
12805	6184	41
239618	4284	0
67740	1754	0
223827	6534	386
67057	2318	232
67197	826	232
223828	4023	228
106042	4085	192
100502901	770	0
77248	1131	0
328594	1071	0
223838	8772	2
78895	2848	49
266632	2825	127
19230	2973	1006
320709	2781	69
100043315	1006	0
54003	3367	0
223843	2271	0
791370	2618	3
105722	5711	476
100502979	737	4
402773	6216	2
100043335	1610	0
70040	3631	20
319722	6712	7
77044	9029	851
72193	7724	1144
105727	8391	96
67760	4628	5677
69354	3932	2
105827	3214	545
239647	2202	123
71919	2260	111
19011	2718	0
223864	3834	217
100503050	988	0
67739	2526	1407
56233	4960	112
22337	4354	10489
380967	1635	289
12824	5133	0
223870	6400	449
18642	3051	406
78541	2278	161
239650	2329	0
545140	2083	0
634104	1776	0
629524	1451	0
70069	1326	0
239652	3673	36
257943	960	0
258278	918	0
259038	930	0
73302	824	0
258449	928	1
258277	936	7
16770	733	95445
258502	933	11
69612	2110	146
100217417	118	6
100503377	1587	33
100217416	112	2
12455	2175	391
100048895	3428	64
73863	566	3
11512	6033	564
12297	3120	301
74351	2814	1089
223881	2203	141
105833	1880	20
66120	736	7143
11842	3481	3422
22410	2227	1
22408	2371	0
13199	3740	0
100049164	2467	2
19082	1639	316
381022	19827	1103
69159	1213	2
13363	2367	1
74775	2167	110
100861967	1494	0
100503512	1197	0
22143	1564	381
22142	1591	25
75951	907	1
22146	1977	654
100503555	1138	0
19132	1865	2
78733	2266	68
239659	717	0
72778	1464	14
72572	2058	159
16512	3583	5
51812	1916	78
73600	388	1
545136	3187	0
54614	3159	558
22379	4410	295
110213	2803	11993
380969	4854	104
75284	1271	26
72393	4520	31
11827	1416	0
11830	1551	349
11831	2060	0
26934	3065	338
11419	3764	28
83797	3153	168
14555	2786	10047
66379	723	501
71949	2010	521
65970	4429	544
100042918	393	320
72277	621	0
207214	6738	2254
70281	1121	12
239667	9063	972
11908	2329	370
75002	1349	0
100503618	338	26
70152	1883	260
668178	1446	1
393082	1779	1
554292	1449	0
380975	506	0
18174	5637	1294
432982	2320	2
68614	2579	223
207785	4126	94
21422	3192	135
19009	4575	116
78445	878	4
23994	1822	2312
207818	1145	240
109901	1106	15
207839	5769	2
619313	961	0
59033	11793	4
20273	11324	116
668225	4206	48
208258	1448	0
11482	3625	523
11479	3277	659
380977	1776	2
105968	583	0
56149	2014	32
15370	2477	1099
68118	1230	229
77717	1967	0
74127	1774	29
100316694	83	0
110310	1586	354
406219	1826	24
66322	903	1
64818	1857	0
16679	1960	0
100126226	1757	0
574415	282	0
16680	2570	0
114566	2100	0
239673	2534	0
109052	3268	0
432985	402	0
432986	717	0
406223	1659	0
432987	2961	1
16688	2237	4
16687	2258	7
110308	2190	88
56735	2174	0
406222	1589	0
105866	1563	0
223915	2154	0
16681	2613	0
16678	2447	4
406220	1719	85
77055	2312	0
16682	2133	8
223917	2097	4
332131	3434	18
16691	1805	9262
16668	1400	5779
100862030	494	0
75705	3854	2768
209039	4707	145
223918	2437	313
16012	1289	17
223920	2126	0
246277	2265	484
68744	3740	707
16421	2674	7
19411	3210	163
106073	1742	175
105988	6630	185
56612	679	514
60315	1480	169
223921	1816	236
170574	2284	0
20683	7818	867
110542	1947	1
66151	1229	487
18521	2880	1433
26404	5528	26
21357	1790	122
54615	1002	7
223922	2855	295
100043600	1126	18
67942	647	1051
751542	75	1
67488	2824	211
15422	2433	0
15421	843	0
100503872	2222	0
109663	915	0
209448	1914	1
723958	85	0
15427	1719	1
15426	2369	1
15425	1592	1
15424	2730	0
751557	92	0
15423	1983	0
432989	1324	0
71726	3611	79
12419	8986	952
15382	1918	681
18022	1669	11
56447	1665	1920
724064	97	0
100862049	791	0
80910	1551	4
29813	2291	64
16402	4367	106
74174	723	0
223927	723	0
105855	4717	1
100503932	3335	0
18574	2954	3
58200	1295	2
14663	625	1492270
20771	776	3
20770	639	2
258859	942	0
54483	3281	0
74120	3242	709
18312	939	0
385674	5942	20
71063	5630	363
74763	2425	910
73261	1097	16
76779	1595	136
268857	4080	1
52864	5706	145
13419	1305	5
68015	2297	1311
12914	7507	717
76397	936	0
436332	1977	4
11515	4457	188
106393	4978	61
83383	2113	46
83396	3619	35
66449	552	76
78885	3488	284
246154	3189	546
83945	2648	737
67824	1162	127
15369	1366	203
66626	3898	466
78809	4179	11
100169865	1896	10
207740	1386	384
17237	3293	660
100503704	1531	6
66911	1269	322
72615	2483	416
74684	2832	62
71089	2576	0
432995	478	421
66049	1392	1964
74022	3352	2259
170644	6455	1193
19041	6277	367
665119	2337	0
27426	2249	164
239691	1372	4
208211	1759	201
70511	2140	194
268859	5481	0
68238	675	0
74720	1406	0
239706	1313	61
268860	4636	12
100861674	598	0
66690	2878	85
54128	1802	846
52502	2849	842
436336	524	0
252870	5427	2832
69053	4074	871
14811	4512	0
68172	805	0
75329	2639	3
13731	3440	85
70426	1277	0
26425	2131	257
383103	3303	11
12265	5693	6
58239	1389	65
74374	6244	501
100503866	2048	0
12703	1220	25
21959	550	0
19120	407	0
19119	612	0
19118	400	0
100503881	456	2
223970	3739	61
56722	2237	6083
100503907	2184	66
100043147	1984	8
20621	2904	863
106200	2977	798
106205	3823	2646
66409	1839	986
69918	2156	22
14852	6826	2864
100316833	78	0
21935	812	0
74478	2672	106
223978	2663	882
791359	540	1
72555	4844	0
622509	1419	0
75493	746	0
50505	6703	142
239719	8997	277
100124432	79	0
723899	87	0
70100	2917	0
74108	2902	177
67118	3003	393
66598	1611	53
26565	1022	0
76684	331	0
432999	2645	3
106298	3598	686
18203	1148	233
94184	4140	1420
93734	3036	288
74482	1823	0
67254	2355	0
223989	7765	604
723916	67	0
67203	2287	307
17880	6632	287
66086	1422	169
17250	5935	72
545280	1622	0
20583	2014	8
66793	1128	0
442816	3364	0
632352	871	50
70620	5892	36
17217	3589	1222
19090	12674	293
72083	1010	97
12609	2260	5789
224008	3261	384
67451	2891	718
433003	348	4
70120	1587	308
74006	4058	1172
224014	4024	101
18316	930	0
74066	1583	0
50525	2466	1
665562	378	36
16136	870	0
22362	768	1
21976	2959	317
68606	4933	181
26413	5700	1882
106369	2659	17
66053	2471	455
70458	1266	0
723816	82	0
791069	97	0
64136	1108	683
76872	3934	18
69101	1320	46
22195	2609	947
239731	5848	0
58180	6339	71
224019	1408	24
224020	6431	1283
15160	2188	2
67474	3432	1771
12929	3863	559
72168	2657	81
66863	3108	931
69009	1164	106
74685	2231	1
18440	2346	31
224022	3231	1428
77626	4664	647
72315	1278	485
94112	3383	799
665892	523	288
224023	2618	385
224024	3302	110
433004	1119	0
80733	1105	33
13356	4080	1621
22114	1451	0
22115	1388	0
27886	2821	143
195333	725	4
13358	1678	13371
22363	429	0
53960	1371	0
13353	1262	260
19125	2283	157
65079	1874	11
66779	1536	0
27801	4868	271
19385	852	684
15547	3684	639
94223	4226	139
100316814	79	0
27883	1514	92
387180	65	0
11877	4624	141
12846	2400	892
26462	1905	181
13972	3650	136
21380	1777	2
619305	1963	0
14724	2085	0
18951	2127	113
12741	1416	32
12544	2143	207
22230	1996	707
72307	1232	156
18100	1055	183
15260	4534	421
100505355	336	2
100504250	423	0
110785	320	0
404737	38	0
110787	317	0
404740	38	0
16142	351	0
110786	317	0
404739	38	0
404743	369	0
110612	349	0
258443	948	0
258458	942	0
259071	939	0
258937	939	0
258354	939	0
258158	942	0
258959	942	0
258960	945	0
239739	3343	17
108105	4872	0
68162	1126	0
239743	2405	1
75785	6683	362
208146	7344	556
208158	3274	1
381038	1323	291
224044	2735	2
27416	6197	47
224045	2556	1223
100504291	955	12
13544	2953	1200
11773	2057	2212
100042948	3445	20
27406	3288	882
328643	4721	0
100316739	85	0
208624	1425	209
107522	4113	193
73047	1282	9
21762	3053	1850
208643	5417	11329
100217430	58	1
78408	2271	20
12724	3645	54
245841	787	61
21832	2512	4
12667	3275	1
625060	995	0
625123	1169	0
66561	1286	0
13845	4145	75
328646	2450	0
209018	5032	242
100504359	639	0
72190	5164	51
74147	3010	1365
100043489	3960	67
71751	6709	70
66664	1359	130
239759	3802	498
75826	4566	1129
239760	432	185
319765	3899	43
20462	2135	1395
100043507	207	46
100862159	453	0
104156	3822	354
110197	5506	4
671242	273	0
12970	708	0
70573	2702	124
67838	3236	2277
11625	1474	0
59083	1784	13
94175	1737	0
385643	2522	0
16644	2900	0
13682	3174	3150
100216532	68	29
100217420	164	38
106344	1216	234
11450	1232	0
100043541	5837	0
320099	2643	6
20440	4836	12694
100504504	1643	0
239766	3120	0
17174	2752	0
67775	1573	36
20604	599	0
224055	2428	0
100862208	921	2
12053	3285	175
68841	854	57
210126	15996	1084
624582	5159	2074
723830	86	0
319487	2793	0
71338	1084	0
22061	6056	18
100043571	2152	260
210530	2248	483
12737	3242	608
114141	1173	0
100043057	1538	0
16180	8486	435
100504628	1588	0
239789	4084	0
239790	1268	0
224065	835	1
67501	6981	695
100038623	815	0
14167	3287	0
100504645	1776	0
751543	109	0
239796	3080	143
27281	2915	0
268878	4535	8
224079	4480	3098
74143	6002	1419
328657	982	0
100043102	2428	0
71528	1209	1
15205	1451	1327
75531	545	0
71756	4583	0
74488	5308	6
14729	2189	3
224088	7310	5416
224090	4241	504
224092	2302	494
224093	3075	901
268880	3111	356
78618	6493	2839
66849	4074	1231
100862313	499	0
11815	1862	1002
114672	2628	2
71911	3333	1935
224098	827	0
13383	5565	2025
30060	4133	87
239827	2184	1
106264	1471	349
68092	2037	535
320213	6334	545
224105	4099	1285
72084	990	167
66994	1701	96
224109	3559	15
328660	983	0
268882	4046	210
68980	1420	56
100316697	134	0
69576	1267	0
70238	4468	253
224111	10318	441
277203	1257	0
100504089	534	345
100502673	1564	410
66061	631	10
13026	5194	725
106407	1544	0
245308	1310	0
22042	4914	12112
51789	4454	3855
675921	1392	0
140474	11281	598
224116	4283	703
381043	520	0
100502698	5343	924
69823	4397	950
70144	5918	212
69707	4027	1
57808	598	835
239833	4111	82
100316698	85	0
106326	4521	179
69150	2442	446
100502742	747	11
22661	9431	913
171286	3245	18
77446	4780	286
17063	2969	3
16419	3282	1295
22247	3219	403
545156	16920	114
100043670	708	736
76378	844	0
239839	4107	33
107589	7809	118
76649	586	0
278725	3755	0
100862381	1851	0
70757	3603	316
224129	5060	167
317717	3992	242
72599	1809	65
69768	477	0
20357	4556	0
546663	240	2484
224132	4554	226
66667	4606	28
547253	7251	288
100043217	699	1
209200	5181	352
80285	3564	434
16646	4022	756
69544	1785	17
70186	635	245
381045	1225	81
209294	2731	0
268885	414	0
433016	414	0
100503125	465	2
408196	294	3
76770	528	0
20861	418	0
209324	297	0
100038854	387	0
100034684	441	1
20862	423	0
20863	412	0
12374	4534	1
12524	2539	0
106347	2878	467
57738	4194	1564
106389	2170	41
320299	2271	173
68306	2416	9
224139	11025	1511
15163	2018	2
207215	2518	0
77782	8552	117
207227	12064	2
74197	3058	107
67657	2022	81
15233	1708	3
68194	454	30
14314	3609	44
320184	8592	4188
239845	4584	1
75175	954	0
414072	4197	21
56637	8298	1252
18171	2527	0
320214	2765	7
12856	436	319
64082	2205	3
85031	1974	11
11544	1583	198
12519	1701	1
76916	2077	272
224143	2641	198
67846	2934	812
12549	7722	27
56375	2300	62
22268	1769	2
74663	1368	0
207683	3414	4
100502943	3915	0
268890	2467	0
14432	1310	0
75722	4820	0
100503040	2530	0
170658	500	658
56490	3145	77
791329	2990	1
626693	1546	0
100124467	83	3
100043314	963	2
13490	1341	0
106248	2829	237
212153	3643	96
332175	1278	1
207798	3625	150
100499519	126	0
11964	3946	2833
72117	4526	2767
207806	12606	609
320007	4266	9
212514	4342	137
212517	6583	0
117606	4428	433
100526478	84	1
212547	2866	292
66067	1304	59
57781	1891	1
239849	1700	0
271375	1750	1
74603	2207	0
67896	3648	24
100038470	2344	0
74102	4200	229
67841	2013	720
547267	922	29
208154	3235	9
17470	2347	315
208166	2122	0
100047671	927	0
208169	3879	1
14525	3364	1
212998	2192	207
208171	2585	0
56370	1163	0
213012	2127	65
208177	5679	77
100503378	2271	1
433022	7337	1045
84544	2181	1
58998	4147	8
639644	1793	0
73693	1534	0
73703	1941	0
433023	628	0
17450	3050	0
77647	684	0
57263	696	1
57262	598	0
245195	608	0
224170	5771	68
224171	3974	300
667772	6340	0
73255	1155	0
216818	720	0
73916	2540	29
100503470	1220	0
16423	1919	599
100503490	515	2
628951	1432	0
224180	807	0
100043404	510	0
70508	8742	339
619312	2871	0
69339	1296	0
75211	1362	0
68190	1815	6
208650	6323	641
100862397	709	0
11658	4959	286
73820	712	0
239852	2589	0
100628589	67	0
80859	3878	5974
385658	6436	34
74201	8512	39
629242	3740	3
68193	679	612
66391	1350	6
271377	4999	622
76302	2271	795
52575	1846	202
66315	5287	178
224224	6912	17
320712	4742	10
21787	1948	1136
239853	2701	0
56277	2698	0
100503609	674	0
69457	3067	2
28185	3778	1301
52633	1286	302
100503632	1734	6
67581	3652	374
71027	1382	1
66497	1171	101
100503647	1106	1
78749	4044	29
12837	5110	90
73379	6487	138
54613	1593	1
328695	702	0
224247	677	0
12892	3186	896
71223	1290	0
224250	2194	724
259003	1089	0
259002	1164	0
259004	1029	0
258998	930	0
258999	960	0
258178	1142	0
259001	1391	0
258478	1196	0
258318	930	0
258319	1087	0
258392	924	0
258035	930	0
404309	925	0
257972	930	0
433031	921	0
259000	927	0
258775	930	0
258477	926	0
258036	921	0
404310	927	0
258996	927	0
258997	924	0
258479	921	0
258994	918	0
257881	918	0
258993	921	0
404311	918	0
328699	1456	0
75636	385	0
67014	2159	191
224273	6544	683
56297	1496	22
75145	549	0
13840	4213	0
106338	1344	64
68146	3524	248
68159	1188	386
19128	3270	219
13837	3978	1
224291	1325	0
67609	1331	204
72020	4745	302
100861916	1138	74
106143	4320	1084
15557	2509	0
18736	876	1
68942	1838	698
73569	3331	5
239857	9564	0
75501	376	0
224318	1118	0
74185	2846	486
52645	610	0
70972	774	0
78221	709	0
19876	7568	32
268902	8047	22
751561	78	0
320355	2192	0
224344	2699	7
110920	4162	1301
67742	1845	0
78215	511	0
268903	4529	1793
76610	369	0
76601	1129	0
30940	4413	1058
77994	3151	1
387229	65	0
387246	94	0
723952	71	0
100862299	530	0
100503619	950	1
13052	6113	1013
12228	1389	63
67102	6160	210
75818	1880	1
78812	2211	0
246048	2530	0
19146	3726	0
78654	399	0
100039724	357	0
17968	6167	1
75247	539	0
402727	2512	0
78023	297	0
387173	65	0
27393	1850	259
67374	4822	7
11957	758	1947
14390	4987	446
11820	3357	4547
100038614	1654	17
224405	2035	12
11504	4886	385
75310	907	0
23794	8104	2133
67768	1791	103
78913	7737	984
53858	2104	85
74112	2921	1016
12469	2391	1637
414095	1406	1
224419	1652	0
12013	5858	1011
100039901	1698	0
14805	3660	0
78924	2394	0
239931	1172	9
54420	2358	3523
239932	1571	0
69699	879	0
69533	973	0
239933	609	0
69661	792	0
268905	750	0
16699	885	0
117172	943	0
69696	1026	0
546672	712	0
433047	781	0
75351	793	0
23927	855	0
26560	836	0
170657	493	0
170651	605	0
77918	526	0
170654	304	0
16704	482	0
170939	461	0
71369	570	0
68740	380	0
100040201	570	0
16700	594	0
100040214	546	0
68484	611	0
100040249	216	0
622935	534	0
170656	748	0
16701	789	0
16703	579	0
71363	621	0
16693	1008	0
21844	7798	296
100038709	4591	9
20655	648	1175
224432	4182	409
26559	5009	11
68500	717	0
66578	1300	53
100503390	1353	1
77037	992	0
207932	7365	325
70967	2142	0
