EntrezID	Length	MCL1-DH_BC2CTUACXX_CAGATC_L002_R1
75040	675	0
28071	2324	490
114712	886	0
22160	1630	52
100861990	2847	0
79221	4428	18
75456	1676	0
217463	6226	700
100169866	1859	2
751520	87	0
11622	5494	1567
71581	1058	11
403205	819	1
23795	760	0
66109	1923	444
100862018	317	0
432649	1451	99
66912	1871	2578
217473	2446	304
71156	1323	0
66042	1751	526
75847	2690	173
100628578	74	0
17286	2348	137
319660	2155	54
217480	5544	41
73867	919	0
14009	4223	238
11861	3807	739
20259	2999	108
380755	1213	10
15982	1816	18797
100316693	100	12
629820	401	3
246196	2454	310
238130	8072	338
93757	1177	64
16981	3185	35
27362	1865	4698
100039062	3025	200
67452	4406	1334
319504	7581	112
217517	4325	360
664883	7000	18
217536	1728	392
15228	3985	3
67293	854	0
620583	2931	0
69054	708	0
18760	3778	465
217558	6726	258
76983	2091	506
12810	2683	56
94186	4164	3107
11782	1113	432
207304	8988	5214
544864	3627	56
320487	7761	825
328092	2564	68
14762	1388	0
76826	1193	71
11855	5197	2854
73278	304	0
238161	10263	58
27386	5879	335
67335	282	0
112407	2676	924
665239	591	0
100038648	3622	0
104725	1363	814
100316682	80	0
66266	1043	284
72183	1879	1072
12632	2940	1307
217578	6179	3747
72658	1187	100
665137	778	122
24067	4264	2262
73385	3863	495
100039815	912	145
665155	3286	106
100101807	3863	51
100039830	912	26
100101806	2516	330
100503822	1075	90
59032	2395	206
66132	3117	198
26443	997	1649
18035	1579	7776
79459	1575	255
56856	3102	0
56784	7904	2678
52592	2566	396
100503961	1221	0
217588	1509	161
621837	231	624
104798	2288	0
21869	2865	2
97836	617	0
18094	1260	0
18511	2574	3
217593	2766	14
328099	4006	926
73490	1454	97
100504018	1480	4
100040044	1040	0
15375	3188	85
70846	1475	0
100504027	1426	0
100503562	3217	3
20605	3869	112
66864	4539	154
100504043	3093	2
20334	4108	1257
66603	1106	135
78232	1255	465
18949	3469	1658
338320	1628	4
217615	3082	1136
70611	3446	2002
100504078	1246	0
100504101	1089	0
238205	3726	93
73309	521	0
623046	3566	0
217648	1463	128
66689	2854	111
328108	6434	1411
328110	4068	1118
30795	945	251
104806	7775	589
217653	4017	53
70948	2228	20
238217	1023	0
320772	9834	4
100316870	12530	2
20090	390	574
69706	1501	24
66483	517	847
217664	2616	2800
109065	2639	311
414085	2546	61
18974	1695	305
271005	1949	106
69554	1946	1760
66244	3722	908
11845	3731	8409
76062	1037	5
207965	1027	159
20663	5612	1953
217666	3338	313
68055	1485	74
71091	1689	7
751538	110	0
74724	1421	2
399510	4454	1836
70934	1852	7
73991	2818	176
100040999	628	10
64010	2524	1168
18080	10344	776
791312	2278	8
100504285	1080	0
110095	2821	134
414124	1296	0
94090	7430	78
72736	2320	896
100861697	1220	9
319710	4662	6378
56444	4022	1091
19167	1434	320
73204	1589	97
238247	5780	1366
75266	596	0
30056	1117	348
76967	5763	374
59036	3761	674
67348	637	0
73815	767	0
208846	6004	1929
238252	1374	60
67217	1705	420
104771	1976	354
73936	2630	6
104001	3710	1886
78257	5247	32
67708	4420	230
66375	1304	424
19042	2789	1257
100861726	1074	0
75801	1910	1
20476	3956	0
20471	2849	1
20474	5572	55
17420	2505	363
76357	1669	40
625098	2959	78
380765	689	0
238257	3282	191
73644	1039	0
18755	3301	495
666385	682	0
15251	4761	6403
100504452	3947	16
277089	675	10
75627	2125	258
238266	2705	0
100504476	1161	0
74284	1046	2
386753	2995	1
238271	4061	0
80837	2358	1167
217674	1614	5
26932	4810	2311
72338	2981	15
665931	832	0
81535	3324	1354
319565	21718	4557
100628610	83	0
13983	3362	6
80384	2246	0
108156	3324	1658
238276	6685	34
109929	1777	136
268564	3987	2837
100504512	984	2
15512	2683	5728
210762	1453	59
100041694	893	0
100628604	79	1
263406	4955	898
100504549	540	0
20741	10394	139
211151	641	287
14776	1067	7
104886	3126	1611
110606	2560	381
17187	2005	1450
53618	3982	630
626215	531	0
268566	3402	665
70897	1778	4
56217	5515	3054
73834	1410	552
13665	3152	1638
27260	1551	632
268567	3961	576
211945	6439	537
110417	2353	95
11847	1417	234
53612	1281	550
17252	1574	859
77974	1674	60
211978	9368	533
19363	2837	47
12192	2984	41104
69548	4845	232
109711	3739	16992
320808	5707	1090
100217447	124	0
97827	3323	617
69522	508	7
108760	3920	1308
13877	812	882
328133	5230	978
68354	941	0
217682	3527	14
380768	4399	1
217684	5065	6920
67340	377	0
100504661	1142	4
20384	1653	9013
20493	2102	11
64075	3496	41
100526532	84	0
110893	5068	2
100042143	2865	0
214321	2496	7
11498	2330	14
66272	1997	266
100504690	622	0
24071	10398	842
56622	2911	0
69792	1004	226
100504704	757	0
69480	2042	20
338372	11896	133
54604	12139	2642
217692	7701	577
50779	2626	10
791340	968	0
74283	1082	0
70127	1298	0
73828	2182	421
217695	3869	927
67039	4244	2900
19164	3023	1683
170721	4375	4639
18222	1962	1199
71952	2346	441
171210	2200	500
26897	1559	851
171282	2325	16
171281	2594	6
217698	1518	18
217700	1822	31
105000	5765	383
70481	2359	25
238317	7373	4087
100502697	3342	3
77219	3290	613
52708	5236	799
217705	3357	52
217707	1602	302
12499	4990	464
72873	2190	8
66381	1379	129
104776	3346	788
100861863	582	0
217708	2144	142
12677	3180	0
19300	2527	220
432677	3608	0
627191	2499	0
67963	3262	1921
74316	868	266
16997	6603	22006
100303738	3954	33
68497	5434	557
73736	716	197
56531	7034	1795
100502763	1133	7
73422	2682	9
78920	2767	2328
238323	2534	24
18654	1569	863
217715	1573	390
217716	5428	171
66204	648	148
72350	4482	42
217718	5386	2193
100502783	668	0
68581	3526	1271
14281	2093	96721
81703	1881	1644
53314	904	96
217721	3435	78
58520	1185	342
320244	4841	516
21809	3385	2566
100861892	920	3
76411	809	606
328136	3160	2
70373	3919	661
26380	4621	7
238328	6189	610
68737	3850	167
627607	1949	0
238330	4112	3110
217732	4409	607
238331	792	0
217733	3335	3
64242	1616	13
217734	5059	449
14874	2108	609
382620	7179	553
238333	2066	10
71275	1412	26
104799	2701	408
217737	1320	2220
217738	1425	61
20773	3754	2512
211064	1949	471
100526546	79	1
654309	1170	4
380773	419	261
66354	2257	1271
666806	1872	1
193322	1812	0
100042776	998	25
100042786	689	23
100862206	930	18
100861908	435	1
100861898	530	1
544881	1851	0
100038992	222	17
100038982	4341	8
100039042	1766	0
100039052	1822	1
100039076	798	1
100039087	1899	0
100039100	435	0
100039162	435	0
100039129	435	0
667350	930	41
546543	222	0
100039315	1893	0
666862	435	0
435337	1842	0
633093	4204	0
266459	1641	2
100503047	438	0
72113	2287	329
71818	2283	5
18191	9782	1
13371	5815	162
75216	4807	229
71349	1023	0
22095	4874	0
83602	5806	372
108800	9896	4252
666955	2624	29
20338	6300	1283
399558	7099	47
100862089	695	0
69423	613	0
14420	3704	306
14744	2035	3
72258	2533	0
104871	2025	82
24000	5738	1139
75553	4184	1345
319670	10136	215
76260	2308	356
67639	1176	0
71375	2611	1088
100503855	3630	0
100503812	646	0
73457	645	2
78767	2069	13
104884	2058	279
217826	3112	4
19179	1502	1033
217827	3708	196
100038378	1982	4
12313	4001	9360
100861669	753	0
100038713	4791	0
104718	3442	1130
73086	4406	318
100040123	408	3546
217830	3229	49
667148	701	547
238377	3505	3
68339	6292	175
100038467	3405	1
100316805	121	0
68734	4594	2693
319760	3100	19
74947	3665	1
271036	3716	0
74413	2584	41
23876	5829	823
109181	6448	1123
100504056	2370	21
110616	5404	505
100040297	1174	664
51786	5315	924
238384	2092	0
217835	4007	333
19141	1874	906
27277	2902	864
12652	1882	2
217837	2856	521
100504113	601	1
100316812	93	0
100859931	3835	0
64113	3728	22
320351	1205	771
100233175	1162	175
66622	3247	579
238386	4306	1801
75483	476	0
217843	8870	247
170952	905	7
100504156	1406	3
65256	2690	615
68149	3715	128
27225	3157	2472
52668	1053	1848
76933	463	28
217845	1093	8
74521	3683	65
217847	1570	0
12401	1462	0
194604	1346	0
68348	3158	0
20701	1425	48
20703	1442	10
20700	1939	11
20702	1424	1
20704	1374	0
380780	1489	0
71907	1694	1
68054	3690	0
321018	1353	0
268591	2162	0
74069	1864	0
271047	2070	0
16625	1690	2
238393	2290	963
20715	1949	797
546546	2051	8281
628900	2193	2190
238395	1999	3
20714	1652	2
100504264	762	0
20717	1659	828
20716	2085	17585
14836	1174	6
791311	3002	0
192119	9851	1479
100504301	717	10
94040	11962	2648
212073	5532	300
69434	529	9
100306943	275	3
100526471	65	0
73046	930	6
100504315	801	0
27381	1009	0
27379	1026	0
27382	1041	0
27378	830	0
27380	1031	0
21432	1395	0
69952	3282	0
100040339	1575	0
268595	5786	10
12062	1680	114
12061	1338	2
76559	10173	1363
66787	2787	323
78801	3093	8
18789	4509	3584
100503099	2076	0
22367	3796	361
76639	1028	0
71033	1353	0
73160	999	0
74968	1443	0
58208	7923	327
100503150	980	0
52690	2725	1201
12454	2632	860
668158	1547	115
100861813	1116	2
214305	2605	29
13116	2118	161
68519	4201	922
100504467	1549	15
14026	2698	1089
723909	99	0
70059	3574	176
22632	2324	2588
214663	1964	141
100503195	604	10
723946	96	0
104910	1580	63
22375	2883	954
212198	2657	91
380785	2712	937
13386	4811	102
17263	12906	475
100316809	80	0
791079	94	0
751547	91	0
100124466	83	0
723843	97	0
723880	67	0
751555	94	0
100526472	89	0
100526519	89	0
353326	5235	5
723866	91	0
76880	1317	0
723937	124	0
387146	70	0
723867	94	0
100316735	75	0
100526473	80	0
387154	62	0
75745	3584	197
100316669	120	0
723854	79	0
449562	69	0
449561	67	0
100861570	71	0
100303647	30	7
100861571	72	0
100303646	71	0
100861572	71	0
100124461	77	0
723858	66	0
723936	82	0
723927	63	0
723859	61	0
100316751	120	0
723839	86	0
791071	81	0
723842	97	0
723878	85	0
751539	74	0
100316673	121	0
751521	99	0
723881	76	0
751522	63	0
751552	92	0
723856	86	0
100124453	84	0
723934	82	0
723855	68	0
723833	79	0
723935	75	0
723940	82	0
723917	74	0
100124450	78	0
723912	76	0
387152	71	1
751523	66	0
723875	73	0
100040724	1300	6
100124484	82	0
387172	66	0
751524	79	0
723857	68	1
723941	90	0
723862	79	0
723913	80	0
723933	79	0
723863	81	0
100499517	83	0
67280	1621	0
353504	1280	0
100526515	82	0
107585	1868	11
629595	385	1839
26931	5591	2571
100503237	2404	12
319786	1306	14
13424	14398	11186
66323	954	28
100861856	712	1
15519	2850	19689
69641	2427	227
26448	1693	29
66709	1653	2
72805	3725	122
100041649	398	249
67236	2179	401
104859	7830	401
74251	2558	393
77878	1093	0
217864	2725	1711
22031	6975	1233
93835	1685	19
100503323	1310	0
217866	6718	3316
380787	657	55
74190	2923	228
21928	3570	281
212539	1215	23
217869	3966	16489
100316932	122	108
100504687	1954	57
17169	3388	2042
12709	1478	1291
328162	2433	332
70369	2138	947
68020	1242	379
16593	3067	1010
74335	2422	113
68520	1310	106
21981	4333	839
77675	1729	2
70257	365	755
74691	4809	0
217874	761	0
104816	2732	7
100526547	85	0
387199	76	0
668303	6918	130
100504733	1752	0
100126692	3223	0
319942	2636	7
104885	2373	2
70435	4601	2864
11565	1791	252
30954	782	392
11651	2690	4714
382639	3478	211
217882	6640	5943
104759	1978	9
100041194	3572	47
100047183	10677	73
217887	1915	327
71963	2420	1222
56696	2439	11
16450	4054	5393
66174	793	295
72308	2755	1065
399566	2098	144
217893	5480	664
75671	1267	0
116870	2775	1450
100861919	848	0
68337	1439	3740
12925	447	989
104732	3355	193
69195	1601	11
238447	1225	0
380792	1480	0
404711	1007	0
16016	1222	0
16017	1478	0
380795	1201	0
380797	1008	0
16019	1491	7
777656	54	0
777655	48	0
777654	48	0
777648	53	0
777661	11	0
777662	16	0
777664	17	0
777667	17	0
777672	17	0
777675	17	0
777677	17	0
777679	17	0
777657	23	0
238405	2271	0
777681	17	0
238406	2507	0
777685	353	0
777686	350	0
777688	294	0
238412	293	0
777780	294	0
668389	293	0
544896	351	0
638605	293	0
668395	294	0
630486	291	0
641178	294	0
628098	294	0
791089	286	0
791090	293	0
629785	203	0
780793	350	0
780792	294	0
633568	294	0
780794	294	0
640046	292	0
780800	357	0
780801	294	0
780802	294	0
780803	294	1
780804	296	0
668421	340	0
780818	353	0
238418	351	0
629812	299	0
195180	294	0
629818	351	0
780825	351	0
629826	351	0
668438	350	0
632654	363	0
629833	299	0
633457	299	0
780828	300	0
780829	296	0
636260	294	0
780831	291	0
629842	300	0
435321	294	0
629845	299	0
628398	300	0
639510	300	0
238427	300	0
432701	300	0
629849	300	0
380808	357	0
432702	294	0
668469	294	0
380809	359	0
668474	294	0
780864	297	0
668478	294	0
629859	293	0
629860	294	0
629863	294	0
629865	294	0
629866	294	0
629871	294	0
668493	294	0
382692	294	0
668497	294	0
780883	294	0
780884	294	0
780885	294	0
629884	294	0
629893	294	0
628614	294	0
629897	294	0
668517	294	0
780891	294	0
629906	310	0
629908	294	0
629915	294	0
629919	293	0
629925	294	0
640506	301	0
780929	294	0
382696	294	0
780931	309	0
629930	301	0
211331	294	0
780932	309	0
382695	294	0
780938	297	0
780939	349	0
432708	457	0
674018	294	0
668544	282	0
100502704	1206	0
238448	294	0
668549	351	0
432709	302	0
780956	351	0
380823	309	0
636462	301	0
380824	294	0
435328	294	0
619833	309	0
780960	301	0
638634	294	0
619886	302	0
619916	294	0
100775172	301	0
668577	295	0
100775173	309	0
668582	301	0
622728	294	0
100775174	294	0
619994	294	0
213570	294	0
435331	294	0
668589	294	0
668591	294	0
100775175	294	0
620140	293	0
434609	351	0
668597	294	0
668599	296	0
56220	2068	131
22355	3385	11
217935	3725	496
52635	5541	4809
100502747	4161	0
319545	2892	163
76044	6604	740
19276	4688	13
627375	273	66
100038689	842	0
432713	449	0
387171	69	0
217944	3987	450
217946	2611	756
13411	14072	18
20688	5770	1085
100384890	884	0
320145	4480	0
77706	3876	0
320910	3096	647
238455	3818	290
217951	1168	0
73266	979	0
100504487	1282	1
76937	585	12
73270	669	3
14569	2681	3983
105203	8338	1565
142688	2366	357
70405	1426	162
80796	915	5
494124	549	0
56349	3738	1625
238463	3096	0
83428	1478	0
105387	2445	59
105349	1172	6
27384	1232	3
432720	1242	0
111002	1043	10
622402	1231	1
83702	1359	0
116852	1306	0
77337	1209	0
56043	1713	149
432723	2462	0
71867	593	28
23849	4217	20750
69617	3543	2563
56421	3986	3870
100039532	333	318
94191	5456	0
207615	7990	641
319554	2867	152
100039655	684	0
320581	2243	0
69237	2579	2082
217980	4707	1166
100039719	419	0
208440	8026	1526
66505	4114	3909
12671	3168	141
664793	832	0
20191	16813	47
328186	3772	301
238505	4486	416
100039826	507	313
11472	2985	27
432725	483	29
217995	6776	1265
56048	2980	1356
171211	8103	180
67475	4239	606
664862	2941	350
18812	852	0
18811	790	0
107849	694	3
100039786	960	1125
630663	672	0
83924	2981	109
18073	6046	1887
17101	11806	773
14706	2968	4
97884	3681	1100
70430	1807	317
14593	2371	338
94246	6105	3225
94253	9460	0
100862358	659	0
75398	768	300
19166	946	1039
105351	2023	52
670994	509	670
100504070	2565	0
14634	8427	1522
71071	1123	0
328190	1538	0
16323	1529	45
192136	1727	15
66308	2672	354
69562	7081	1824
100316665	121	3
56044	2662	716
67008	3436	357
73992	859	0
218030	2118	0
218035	3197	1161
218038	3195	0
21641	350	0
21638	419	0
21640	406	0
21639	341	0
100126431	60	0
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	0
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	312
105298	2387	344
20379	1760	23
73412	2088	0
319293	2773	0
353346	3433	1
432730	1786	311
140580	5874	343
665386	340	82
27052	2915	1
258528	951	0
18341	954	0
258527	945	0
19720	4204	591
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	52
72739	2602	582
319207	3580	105
432731	3990	596
100316752	81	0
66707	1455	1
544922	2458	41
100038371	934	2
93681	8900	142
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	4
319191	393	2
319152	488	0
319186	381	8
319159	312	2
319160	312	8
319169	393	0
319187	381	9
56702	672	4
319153	483	12
319170	393	1
319188	594	2
665596	2121	6
665433	514	1
100041230	405	0
319161	312	5
319171	393	0
665622	2121	14
100316716	132	0
193452	2703	91
195236	4975	3
54373	2152	170
193453	1159	0
319168	387	0
319184	381	1
319158	537	14
319167	473	2
319183	381	2
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	119
30946	4456	497
320842	617	20
100503351	492	1
12231	3449	275
238555	2983	0
100503366	456	0
69386	479	9
319173	393	0
97908	492	1
319182	381	1
260423	1003	2
319157	312	0
14957	2977	9
319151	411	2
319166	704	1
319181	615	11
319180	381	3
319165	393	0
319149	411	0
319156	312	2
319179	2510	17
50709	1931	7
319164	2493	5
68024	728	70
107970	912	0
319155	312	0
15216	1722	67
50708	1561	347
319148	480	1
100504109	380	0
319178	469	2
319172	506	0
319150	411	1
326620	312	2
326619	312	6
360198	534	4
80838	747	7
214158	1416	5
218103	2974	0
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	0
214189	1412	0
68732	5158	1371
12763	9755	280
100503456	1683	0
76024	1116	25
193385	6968	1448
320489	3837	85
666145	873	7
57441	977	158
79555	2551	12152
66834	686	338
56196	1977	800
210108	4977	3
