EntrezID	Length	MCL1-LB_BC2CTUACXX_TGACCA_L001_R1
268756	2265	20
11495	2551	0
13850	2035	199
110902	3527	3
19229	4034	1052
100043676	4552	4
69303	771	1
66854	3684	479
56471	1232	0
100504326	557	0
11549	4137	690
791407	1887	141
12934	4432	115
432870	2156	0
239157	4518	0
12177	3237	1427
71978	4037	2308
13592	4342	14
628416	2018	0
73977	776	0
100038671	1888	0
108912	3932	147
105440	3307	676
14714	522	5
68813	10335	1730
18039	2009	0
18040	3230	1
100043072	1851	0
11500	3469	0
58860	2412	0
13522	3863	5
20855	3743	354
73554	569	0
18092	1156	0
18095	3137	2
67712	4162	877
239167	3001	0
100504477	521	2
67464	3084	803
100504489	1650	5
100862072	2421	15
100862085	633	0
100504453	4540	0
100862375	3734	0
94352	5180	18
791405	3827	0
71843	1725	429
105513	2706	1011
21933	3179	618
246710	5231	198
73523	1252	0
13655	1416	1528
57784	1727	678
219158	3705	1297
268759	1986	51
213019	1651	436
20410	2914	1478
19057	1948	361
213053	5208	11558
57746	4913	57
67065	2156	1285
723838	82	2
105653	2789	7
12153	4454	1750
20389	804	2
213469	3181	4
72549	1670	545
15460	5482	3193
213484	3716	181
239170	4034	846
13829	4910	68
14171	1687	15
100861616	887	0
328440	997	10
65246	15118	1504
13449	1717	10
73648	1357	0
14586	3462	67
100043132	677	0
74667	1548	0
675947	4074	0
319448	6136	2540
668489	1288	11
70086	1802	1
105670	3857	757
19645	4625	5150
751541	89	1
67168	2468	721
16432	1773	33492
100504566	2920	7
67381	1304	338
214254	2592	20
20916	2108	1300
100503116	767	49
74425	1660	0
15558	2971	3
13885	1618	864
380916	4707	1086
100038618	1669	0
100043169	1456	0
271221	2651	8
70859	2519	3
18826	4337	2152
100043176	932	1
56373	1477	2
67302	6151	1089
380918	905	0
67926	1836	0
75272	869	0
338337	4222	1347
67554	1706	410
100043189	1363	74
22070	894	6567
100038852	313	2
100303751	112	87
68705	1467	517
668504	1001	182
67516	3015	3
67467	5448	811
27275	3974	540
21807	5160	12492
100503222	1966	66
75789	1658	0
72661	1039	9
73272	868	4
210808	2419	79
108811	1721	130
239188	3555	16
100043755	514	7182
629678	1163	0
380920	1354	0
66148	648	361
108670	2322	95
100502638	2210	0
219170	2238	0
100316715	106	0
21943	2235	418
219181	9416	1183
380921	4161	57
219189	7195	1716
105590	2751	4
100861718	340	0
66214	914	89
66897	3875	298
211253	1862	88
211255	4529	497
432879	2982	17
22380	3452	780
13709	4217	5144
67955	1951	1268
16840	1436	215
73989	1080	0
791080	98	0
18530	4003	5
100038734	3389	0
380924	1640	258
219228	9509	22
319903	2056	0
75155	622	0
56419	3516	389
219249	6139	772
219257	5237	5
328451	3224	3194
74967	1479	0
211712	5525	1
100502750	3774	0
66732	1156	0
93688	4048	0
13134	5225	186
76789	2256	790
77744	2293	194
72662	3722	854
52023	4230	289
12224	1728	3076
546623	297	0
16597	5742	247
76627	1862	0
210789	6641	2040
100502869	2500	21
66200	875	436
50933	930	529
380928	6104	1812
239217	6057	1037
100628599	84	0
71264	1061	0
16365	2588	1
211286	2447	828
50789	4264	2576
105689	15233	2664
64929	3053	1
105439	2743	389
70898	3091	4
13618	4037	26
73877	3132	0
320671	4192	0
18996	3801	3
72486	3456	125
320249	2663	0
100502987	3691	586
74213	4105	1505
76273	2432	3819
71362	1016	1
74864	602	0
380930	4956	414
24064	2087	4073
621364	684	0
212085	3083	0
73631	742	0
100043809	684	0
668736	684	0
668738	684	0
668739	684	0
621487	684	0
668743	684	0
100043811	684	0
621499	684	0
100043814	684	0
668742	684	0
76965	4252	0
239250	4242	1
622052	684	0
75409	4807	0
192885	2729	0
75822	1895	0
723905	84	6
387135	96	4
723891	82	3
387139	107	3
751527	87	0
75957	2339	296
751549	80	0
103978	2885	0
75088	561	0
23888	6762	58
100503703	2730	0
13190	2263	0
76355	2265	164
58245	2877	313
223227	3798	31
668814	622	0
73306	893	0
239273	5895	136
58187	1446	878
66573	4476	202
100037258	5190	4209
66435	6514	280
50787	1784	26
75432	439	0
239283	3732	1
105559	4553	3736
100503814	770	0
76108	4174	636
100862014	669	0
70572	4595	6553
223254	4857	3036
320268	5266	454
223255	2574	2035
56643	3123	12
105445	8881	3914
68889	2154	646
110168	1310	0
321019	2942	2
223262	915	0
319727	2711	21
68059	3062	4833
69634	1241	231
68245	468	0
328479	2541	0
65100	2383	0
69248	1149	0
22772	2967	0
100038380	1593	0
110821	2603	786
223267	1079	222
654799	3595	3
70551	3390	446
380934	2281	0
338370	7115	64
223272	2357	9
14169	3442	24
69393	423	0
20363	2216	4155
100039139	798	4
14600	4425	670
106052	3446	326
106064	5084	1254
328489	3526	13
414066	4622	10
67041	3482	1365
100862317	649	0
239318	1896	0
12274	2841	0
223825	5232	0
109828	2709	3
239319	4531	130
67281	867	282
100302529	60	23
105787	4655	720
67515	1832	224
19219	2966	751
71432	1166	0
13132	4631	597
12279	1767	23
23880	2677	4
78757	9314	1419
18414	4835	7436
16880	10333	1690
268780	4778	986
14573	3509	1
545085	2151	302
665556	741	0
170762	6404	813
73692	10469	652
71175	8965	2945
20512	4206	7
223332	3961	1
68646	3732	272
27401	6197	112
320506	3046	667
100505224	608	1
105887	2250	0
223337	2196	0
75568	946	1344
16197	3210	5
320277	2995	44
19116	13415	30328
268782	1825	46
78244	2053	1100
67832	2654	1313
19355	1500	40
100862295	541	0
75777	1931	0
75646	5009	1049
100038608	3468	3
75259	4350	30
100502601	870	0
81799	2569	1
17117	2575	115
22293	2983	0
239336	4252	0
239337	6234	204
110960	2636	1406
18162	6927	167
381002	757	1
73339	840	0
20024	3321	2853
22763	4596	2385
100316684	83	7
100040052	321	378
268783	4518	1781
66629	2608	9681
68070	13413	660
100862396	1265	5
669751	207	3
77877	5474	337
14000	4571	1258
12563	2632	0
12565	2903	0
70886	2309	0
320873	3405	1
64833	1537	508
215654	5639	0
545091	1165	351
320865	2744	16
100040529	2057	0
223413	1941	1
100862086	485	0
70350	1855	2499
432939	2882	1
17909	8098	2069
66270	3346	2124
52521	2803	1382
211147	1547	0
448987	4616	49
622531	2490	1
100038662	1406	0
11732	3498	325
223431	1897	0
791293	3127	1
432940	1491	459
223433	3068	3
223435	11497	1822
328516	3433	0
110082	15616	0
100628607	74	0
18163	5947	369
73784	804	0
223453	1481	1463
67434	8600	707
252967	910	15
223455	6236	3024
69574	1041	71
12465	1769	8495
68073	1166	207
57254	1006	0
100616095	1483	23
66835	88	0
20356	10809	109
15529	3313	1239
54381	2013	480
73486	731	15
75880	1006	0
239364	4009	20
67154	3680	3118
100503407	1497	13
114128	1897	467
17181	3520	19
77358	572	0
19946	629	186
239368	2376	0
15473	994	319
67724	3393	122
223473	3825	916
71637	1096	7
16539	4360	0
56274	2911	647
107587	1710	10
100126269	731	0
666173	13371	1713
100316736	88	0
100124469	78	0
12864	503	1699
626596	4008	1
78803	4035	2
17749	619	65
26942	3219	79
30945	4276	2704
68839	2480	506
66696	2695	0
18458	2820	24384
22631	3926	4360
100505062	1257	10
100038735	2047	15
100862212	488	0
68036	4417	1706
100503499	1130	341
252973	4947	2522
52589	4051	809
100503538	1826	0
74892	587	0
382985	4513	397
100041478	522	1899
70790	9790	6555
100503601	687	2
18285	1105	0
21847	3045	11671
54375	5028	4162
69679	621	0
66335	2098	634
118452	2315	5
14368	4140	1344
68588	1164	203
69906	2945	255
223499	1542	624
116838	7940	72
75766	1993	1
64705	2884	0
100503072	2594	0
239393	4064	210
105976	1868	0
328531	2053	0
432945	1459	0
22762	4974	5
170719	5074	1455
100503540	2387	0
223513	1762	2
11600	4078	1418
100503767	2214	1
239405	3340	1
16341	1541	3249
100038728	668	1
66736	1245	686
239408	1472	0
22045	3976	0
67429	3447	697
223527	2429	1096
192190	12750	21
55960	1564	280
319613	3602	54
69659	862	0
239410	3350	0
432950	342	33
67498	4496	0
71120	855	0
74726	1298	0
75281	1185	0
239420	13022	0
83925	10204	17307
100316685	90	17
100502643	1874	5
68135	1228	6226
78581	2917	172
19357	3605	3605
239435	1348	0
239436	1906	0
100039748	726	3768
69790	871	365
14042	3464	1254
100503094	3793	0
320679	934	25
100628567	75	0
665097	1222	0
18383	2818	9
383032	405	0
239447	4587	1
105853	2775	1749
18133	2366	13
18606	3398	18
100862169	768	0
319944	5033	681
72107	1309	59
100503794	935	1
97998	3437	196
12818	6448	65
73334	817	0
68537	786	657
105837	4451	279
20649	2153	494
15117	4244	91
594843	485	2
210463	2368	0
387609	4374	567
319829	4025	2
67819	3145	514
100504341	1571	2
210544	4206	263
239463	2089	1177
75758	1309	506
22770	5212	961
70472	5683	695
76773	1324	160
67731	6936	873
268807	2212	7
69787	1162	4
210998	5621	2826
631797	5672	0
74868	3644	1320
546638	540	3
68260	4133	91
75841	4348	1170
69694	1366	234
100502741	896	3
66218	651	2230
211401	5140	4774
100416830	1098	0
20775	2748	2041
223593	4018	1258
68501	3283	464
211770	4026	18523
100503021	1861	6
71088	1753	0
399603	5563	983
320469	5130	52
117586	1823	0
432956	2513	1
17869	2399	6067
19296	3074	390
67552	1911	23
432958	632	0
73994	1125	0
83492	2382	1
78462	813	0
331063	2312	0
74236	1133	0
270328	2142	0
665769	1025	0
74548	2084	0
74460	1930	1
223601	3800	695
100861767	521	0
13196	4582	451
71603	2805	0
11514	5039	0
76740	5210	1676
18256	1799	0
654498	2262	0
110862	2878	0
54562	2084	1
213068	2931	13
239510	6670	1548
21819	8437	2
20491	2886	6
22402	5022	14
17988	2890	19455
100040667	3197	7
20442	5784	5192
69334	1039	1
380993	4468	194
387226	96	0
387228	82	0
13992	1894	938
100504454	570	0
100503580	4789	0
70363	4623	0
69700	6128	2
100503602	481	0
223604	1209	0
76510	7476	1087
353342	4721	545
100041120	207	733
93696	851	328
239528	8031	1844
100861801	692	0
14083	4991	1830
387169	68	0
100040929	870	6029
105841	5299	537
106068	4775	843
100503661	1549	0
239530	2141	6
19245	4619	273
268816	2242	0
100041273	454	35
100503729	708	0
107831	6227	1
69439	3549	0
11838	3057	2419
16469	5529	86
66769	1214	2
72373	856	2
223626	1488	106
57277	525	1
68311	492	2
69462	464	2
23936	3952	257
17068	691	4820
78725	1594	20
76486	773	268
625599	895	0
15202	803	0
110115	2398	0
13072	1625	0
67038	1887	221
17069	2301	38327
57248	878	96
110454	828	3168
17067	1647	373
100041546	801	2
546643	772	0
546644	405	0
223631	1470	0
17071	877	0
100041107	495	0
105892	857	2
23934	1368	1
68453	797	14
22701	3737	55
100503873	2847	0
72665	1766	10
72960	1895	230
14787	2286	15
378435	1080	6
223642	3338	245
100861886	367	0
69146	1776	67
223645	2169	10
223646	1890	189
66656	2847	3560
105734	4801	91
66194	1353	511
22122	1312	1087
78834	2486	522
69020	1816	71
223648	2414	17
332110	1930	46
105732	4628	4865
432964	1123	43
105782	5547	2814
67959	1960	3356
223649	2496	4345
223650	11474	1748
271278	2640	3
100503893	240	10
18810	17515	12491
100316774	63	1
671535	3395	785
66168	1693	5240
100038659	971	0
74281	1605	0
100526548	90	0
100503915	1823	9
75475	3970	1585
109075	1789	228
14731	2036	1164
66445	1194	2882
106025	1733	707
68877	1749	943
59053	1967	326
73542	1514	1
223658	6983	1272
12181	2476	1600
20289	1136	61
15499	2018	1207
13350	1755	507
170729	4010	0
666504	858	0
30840	1719	714
52710	2700	274
268822	2035	959
94230	4516	2444
72027	2226	225
66914	885	1372
72749	4207	412
54151	2425	948
16581	3143	323
100861904	462	0
14106	1208	1
73062	2623	840
76282	1750	362
69572	2169	78
79456	3922	134
223664	2277	197
378937	1904	14
223665	1821	117
223666	4587	516
71591	3514	107
223669	2755	557
66398	998	107
26961	862	26590
239546	2298	26
117171	1092	293
17189	1252	92
71939	3359	29
93686	7358	1955
100042318	135	1
75761	2392	160
223672	1573	42
278679	2227	0
245282	3033	1
626615	1132	0
108956	2044	1
76409	553	0
328561	1986	12
666661	8431	3
328563	2057	2
666348	2227	2
71898	1595	91
239552	1838	106
17886	7371	17752
56551	1282	1897
239554	4891	250
55944	1910	2187
100504021	4343	53
12300	2887	0
100861922	355	0
67042	1014	181
19293	904	5
17972	1454	0
12984	4619	329
12983	4765	316
100504034	407	0
73376	1241	0
22117	1096	994
246221	1522	1166
72844	1574	351
71753	3192	392
16185	2697	23
72709	2428	452
20607	3928	4
19354	3036	5
72318	2791	16
207393	4865	1
17305	1834	22
105844	4728	1195
104445	2542	2522
107753	592	22
106039	3034	1644
100504071	605	0
100038696	1506	9
20401	1900	493
57028	2001	33
16852	800	225
97961	1993	627
110253	7736	984
100038602	712	4
654469	1377	0
14958	2293	5548
26912	2977	200
14429	1245	1
223690	1878	477
223691	1893	4340
27008	6693	2586
27660	1253	29
69833	520	801
20665	2713	5607
100041655	680	16
100038573	3753	6
18693	2185	942
57274	1791	36
207495	2072	4
53357	3725	602
17133	1800	13525
223693	3455	866
100316695	73	3
27373	2760	2487
100503109	3778	42
16520	2152	5
105785	1414	105
67040	7071	12369
13404	2192	3
75729	5187	58
73739	1119	206
223696	1024	1126
74158	3394	1833
14904	3398	1357
223697	3809	8886
100504191	5404	66
54152	1476	487
504193	4873	0
73340	4949	5
494448	5449	816
100038357	2556	0
109361	3607	9
80287	2459	787
52609	2893	712
18591	2944	2621
27367	1361	745
100302601	77	34
100302600	48	8
20972	4465	477
66513	2932	353
17309	4665	70
239555	5086	821
11911	1725	10146
100861991	585	0
66538	830	465
239556	9794	0
383075	2110	0
17444	2919	0
213956	2993	127
106059	4502	2
213988	17528	2006
100628612	82	0
11564	2109	981
105835	2997	1416
223701	4613	732
67638	1094	2
207911	2189	40
78102	928	38
20524	1667	2941
70356	1622	3401
321003	3236	252
57755	1186	0
56438	1655	567
383080	624	368
328572	8749	2706
214669	3430	251
214685	2547	323
19387	3002	4104
20286	5958	2718
100504312	1116	1
21685	4458	892
57259	3994	5052
68479	1648	732
11429	2768	4070
78929	2514	639
105859	2490	166
29858	1239	492
66346	1024	0
28075	2911	2717
14375	2113	883
20826	1257	981
328573	4673	0
74369	3991	0
76457	2046	319
20788	4570	6494
723897	69	0
435145	1804	18
72049	1906	3
66570	1342	117
76505	1904	0
24050	4731	4
74716	1318	7
17939	1913	1325
338368	2745	10
69029	585	966
67130	560	497
100862061	465	4
56448	2772	1036
545123	1590	3
13101	1647	6
13105	1651	24
545124	1266	311
380997	1624	0
223706	1622	0
68444	1646	0
627860	671	0
71754	1102	2
76279	1645	4
21411	7354	1484
21378	7979	1
100504637	1116	17
100526477	79	0
106026	2200	1
74039	2759	2
68607	1367	318
74778	1950	633
73826	3249	3196
104307	150	0
109754	2031	3168
100504676	694	10
239559	2175	43
66251	2618	708
69291	6003	74
23970	3880	2383
319953	2074	146
12124	943	563
223722	1893	195
12257	856	1433
223723	3770	759
64706	7824	137
223726	3255	0
77627	5111	0
29859	2383	2
75772	1694	0
116939	4649	26
68653	1673	1623
170736	3705	43
64099	2812	1
72301	5917	3
223732	4426	138
109270	1835	212
328576	1237	6
73167	1549	554
271305	3727	45
18141	4749	2191
223739	5032	1870
100526461	98	6
22270	1106	385
73225	3739	109
140557	4040	2
100502582	462	1
67747	1652	0
100502602	1165	0
14114	3359	39
100861793	506	11
54138	2425	1686
328577	1161	0
223745	411	0
22422	4415	1570
105975	2976	58
723966	95	2
387245	85	6
19013	7528	20
72355	1057	107
18766	7058	1
239570	3751	387
29870	2780	131
72026	1520	171
12614	11050	455
223752	4447	1529
223753	4546	402
223754	3229	947
106014	3041	3
328579	2778	0
70073	1241	0
223770	5137	3807
223773	5374	1162
223774	2156	232
76737	1364	1135
223775	2419	4898
100502684	1457	0
239591	2976	0
170790	2329	0
667558	653	268
83456	4052	0
406218	3412	26
69120	654	17
67976	2386	1271
223776	2360	197
328580	6957	583
170787	2705	581
29857	1890	435
19094	2444	154
140570	6556	7281
69440	4611	469
71474	4341	447
77980	6268	2311
223780	1046	34
56727	1047	0
105847	2906	1202
52683	3315	1939
100126824	1145	0
72962	2034	14
70113	1040	6
546648	1818	1
75459	553	0
100134861	4527	0
12895	2894	6
12651	1922	19
60597	3539	1
11883	3491	657
100532730	1906	6
58234	7131	158
11434	1504	2
68708	1646	234
100502796	930	209
54526	1845	0
380959	3727	816
100038621	977	0
66871	3715	152
20738	809	0
16564	6454	1052
635871	1723	0
26874	5540	3
545126	2041	0
239606	6541	7
66725	8230	21
239611	9018	0
223809	2977	2
12805	6184	71
239618	4284	0
67740	1754	0
223827	6534	1271
67057	2318	452
67197	826	349
223828	4023	441
106042	4085	173
100502901	770	1
77248	1131	0
328594	1071	0
223838	8772	4
78895	2848	120
266632	2825	199
19230	2973	2130
320709	2781	84
100043315	1006	0
54003	3367	0
223843	2271	0
791370	2618	67
105722	5711	4382
100502979	737	9
402773	6216	1
100043335	1610	0
70040	3631	6
319722	6712	30
77044	9029	2501
72193	7724	2911
105727	8391	1487
67760	4628	12901
69354	3932	3
105827	3214	227
239647	2202	208
71919	2260	472
19011	2718	22
223864	3834	105
100503050	988	4
67739	2526	1018
56233	4960	831
22337	4354	5167
380967	1635	856
12824	5133	4
223870	6400	1013
18642	3051	614
78541	2278	286
239650	2329	0
545140	2083	0
634104	1776	0
629524	1451	0
70069	1326	3
239652	3673	64
257943	960	0
258278	918	0
259038	930	0
73302	824	0
258449	928	1
258277	936	0
16770	733	6346
258502	933	0
69612	2110	293
100217417	118	11
100503377	1587	119
100217416	112	6
12455	2175	834
100048895	3428	108
73863	566	21
11512	6033	3143
12297	3120	1544
74351	2814	2102
223881	2203	550
105833	1880	8
66120	736	569
11842	3481	5773
22410	2227	4
22408	2371	4
13199	3740	2
100049164	2467	31
19082	1639	506
381022	19827	3556
69159	1213	67
13363	2367	12
74775	2167	766
100861967	1494	9
100503512	1197	0
22143	1564	1493
22142	1591	177
75951	907	2
22146	1977	2436
100503555	1138	0
19132	1865	2
78733	2266	55
239659	717	0
72778	1464	47
72572	2058	660
