EntrezID	Length	MCL1-DJ_BC2CTUACXX_CGATGT_L002_R1
238455	3818	225
217951	1168	0
73266	979	0
100504487	1282	1
76937	585	18
73270	669	2
14569	2681	4236
105203	8338	1428
142688	2366	432
70405	1426	265
80796	915	2
494124	549	0
56349	3738	2159
238463	3096	0
83428	1478	0
105387	2445	18
105349	1172	1
27384	1232	3
432720	1242	0
111002	1043	17
622402	1231	3
83702	1359	0
116852	1306	0
77337	1209	0
56043	1713	228
432723	2462	0
71867	593	15
23849	4217	24058
69617	3543	1732
56421	3986	5201
100039532	333	205
94191	5456	0
207615	7990	538
319554	2867	142
100039655	684	0
320581	2243	0
69237	2579	2080
217980	4707	1100
100039719	419	0
208440	8026	1634
66505	4114	4663
12671	3168	129
664793	832	0
20191	16813	24
328186	3772	228
238505	4486	350
100039826	507	358
11472	2985	9
432725	483	17
217995	6776	956
56048	2980	1222
171211	8103	112
67475	4239	374
664862	2941	212
18812	852	0
18811	790	0
107849	694	1
100039786	960	1130
630663	672	0
83924	2981	68
18073	6046	1919
17101	11806	505
14706	2968	5
97884	3681	1295
70430	1807	302
14593	2371	313
94246	6105	2561
94253	9460	0
100862358	659	0
75398	768	294
19166	946	1332
105351	2023	76
670994	509	557
100504070	2565	0
14634	8427	1396
71071	1123	0
328190	1538	0
16323	1529	42
192136	1727	9
66308	2672	287
69562	7081	1167
100316665	121	3
56044	2662	907
67008	3436	253
73992	859	0
218030	2118	1
218035	3197	1130
218038	3195	0
21641	350	0
21638	419	0
21640	406	0
21639	341	0
100126431	60	1
107573	518	0
21637	353	0
100126432	60	0
107575	517	0
107574	503	3
100126433	60	0
21636	350	0
21632	347	0
100126434	61	0
107576	571	0
76205	1284	393
105298	2387	406
20379	1760	4
73412	2088	0
319293	2773	0
353346	3433	0
432730	1786	320
140580	5874	547
665386	340	75
27052	2915	1
258528	951	0
18341	954	0
258527	945	0
19720	4204	372
100862095	660	0
14780	1629	0
75512	1262	0
258526	951	0
22758	4418	43
72739	2602	406
319207	3580	186
432731	3990	306
100316752	81	0
66707	1455	2
544922	2458	29
100038371	934	1
93681	8900	122
258280	1054	0
404335	981	0
258533	945	0
258739	985	0
218066	942	0
258534	954	0
258536	980	0
258067	942	0
319185	381	4
319191	393	3
319152	488	1
319186	381	17
319159	312	1
319160	312	16
319169	393	2
319187	381	31
56702	672	1
319153	483	4
319170	393	3
319188	594	1
665596	2121	13
665433	514	2
100041230	405	0
319161	312	5
319171	393	0
665622	2121	56
100316716	132	0
193452	2703	32
195236	4975	2
54373	2152	134
193453	1159	0
319168	387	0
319184	381	0
319158	537	12
319167	473	0
319183	381	2
252912	927	0
252906	939	0
632534	897	0
252907	903	0
171259	960	0
626299	891	0
171257	1088	0
100312484	906	0
171278	897	0
171254	903	0
171247	1104	0
171246	939	0
171245	972	0
171255	903	0
171258	909	0
171270	936	0
632793	909	0
171251	951	0
171250	939	0
432735	939	0
171252	927	0
432736	939	0
171269	921	0
171277	897	0
171275	1074	0
171249	1155	0
171248	1104	0
171253	903	0
171279	897	0
171273	897	0
171256	897	0
171272	939	0
171271	897	0
100312485	939	0
171274	927	0
100036518	1086	0
74061	1434	0
218100	4912	164
30946	4456	319
320842	617	11
100503351	492	2
12231	3449	722
238555	2983	2
100503366	456	0
69386	479	8
319173	393	0
97908	492	1
319182	381	1
260423	1003	0
319157	312	0
14957	2977	20
319151	411	2
319166	704	1
319181	615	44
319180	381	2
319165	393	0
319149	411	0
319156	312	1
319179	2510	35
50709	1931	23
319164	2493	6
68024	728	172
107970	912	1
319155	312	1
15216	1722	34
50708	1561	813
319148	480	3
100504109	380	0
319178	469	1
319172	506	1
319150	411	0
326620	312	0
326619	312	2
360198	534	5
80838	747	4
214158	1416	7
218103	2974	1
105355	4276	0
20504	2049	0
319848	2483	0
319177	384	0
319163	390	1
214189	1412	1
68732	5158	557
12763	9755	81
100503456	1683	0
76024	1116	49
193385	6968	1873
320489	3837	182
666145	873	6
57441	977	81
79555	2551	8489
66834	686	311
56196	1977	849
210108	4977	3
73326	690	2
214579	5647	118
14756	4659	408
380836	2035	288
195208	8042	37
22360	2137	0
100503530	583	0
73576	1641	0
15192	1994	0
19109	895	0
18775	878	0
215028	774	0
215029	774	0
27372	929	0
18776	936	0
67000	1282	0
19111	868	0
13529	911	3
66392	864	0
19112	862	0
74188	892	0
67310	934	0
73244	864	0
75596	925	0
19113	959	0
19114	1277	0
18814	997	0
67505	1016	0
56635	870	0
666317	706	1
19110	852	0
28078	1045	0
100862257	354	1230
72518	2716	540
20677	2967	7787
77920	1415	18
68916	2538	308
13557	5097	533
218121	2881	11
11607	2284	42
66694	1313	1432
75090	1136	0
105352	2768	220
16364	4683	6
66482	4250	563
100862264	410	0
210554	1186	1
73924	841	0
15220	2807	23
71307	714	0
100503631	1525	0
14238	2366	2
17300	3990	643
218138	1510	227
100503660	2763	0
238564	5641	1
78903	2642	813
100862286	426	0
66222	1918	3
380839	1599	1
20708	1859	983
20723	3397	2393
20706	1930	4
100862294	471	0
282663	1718	4
20707	1955	2
20726	2101	1
20710	1921	0
20709	1912	0
544923	8413	0
93806	1925	0
238568	1467	0
435350	1494	1
97848	1328	9
20719	1888	2364
68808	777	14
18105	4045	324
19766	4495	6826
68021	1209	485
22151	1607	8191
432745	1033	2
73710	1922	187
100862316	823	0
69666	541	218
73102	6251	457
66895	1872	10491
108161	1315	0
19134	4466	2859
71864	2395	2
66761	1045	0
69123	1346	48
23986	1610	1762
100503727	648	0
100503742	1171	0
12593	3929	346
208366	2736	78
76487	2308	2
380840	1515	124
100042773	682	829
69955	2126	469
68404	1596	2
74145	3927	6
17084	997	7
100042802	1500	3
68750	13633	558
107513	9306	3335
100862351	869	0
71213	2858	71
71340	2744	754
109620	9592	15476
67797	1789	556
12161	2410	28
105245	2617	2790
17828	1769	150
66143	1039	552
108652	2214	508
218165	2816	0
791406	3005	0
21418	3268	488
14538	7039	5547
100628630	72	0
100862098	887	16
68083	1753	1104
66154	952	1301
17152	3565	2
107889	2879	0
637277	2037	0
54326	3837	26
108934	4483	849
18003	4712	7902
621976	7170	397
328231	1730	0
109254	2566	0
100038577	1696	0
110521	8753	1987
13614	2344	219
218194	5922	42
67046	1263	100
328232	6654	830
68346	1369	44
70078	1811	886
56705	3064	1593
76137	4356	310
328234	3456	0
622552	1270	0
12522	2145	51
328235	1204	0
100503592	1937	0
69491	565	0
16468	6158	969
94245	1311	634
218203	2983	849
66355	1554	165
20238	10608	3769
76000	722	149
791386	3153	0
380842	1363	5
666794	3224	756
67252	3658	235
97863	1381	330
218210	6021	4472
16553	6866	3477
105283	1428	0
105193	2294	204
22017	2715	64
218214	4281	491
110052	2602	3892
218215	4694	427
319467	2505	0
619327	3502	0
70971	2012	5
320614	3156	24
15904	1660	2453
320315	667	58
67911	4187	21
442803	789	1
387247	103	5
387252	89	1
387244	94	2
218232	4311	292
12022	1361	0
18676	5260	1850
218236	4919	6655
68128	1461	336
75607	6613	929
18081	1132	667
68480	804	217
66329	1436	0
30938	3110	9
76895	6351	2997
75678	2776	773
66336	1054	77
407800	3596	115
66695	2354	121
27047	1751	3
18295	2540	146
70930	4242	488
105148	4396	611
667488	1791	1
218244	3429	0
667503	3354	0
667507	3006	0
667552	3054	0
100502978	3253	0
380882	3152	0
69211	541	0
109082	1785	97
328250	2548	0
751559	109	0
100124649	109	0
380845	649	0
100503376	2471	0
667693	3109	0
71654	1185	0
667712	3558	0
77428	2990	7
20729	4479	2307
100862200	1571	0
75124	1163	13
667728	3480	781
13610	4484	318
20418	1537	0
66197	694	157
75420	2913	211
20354	4377	124
100502610	2646	0
23882	1081	5986
74050	3272	0
68203	4348	241
100040572	733	0
20963	5272	26
105404	2308	33
11992	1345	217
18030	1992	3992
26564	3970	314
100862222	607	0
268656	2570	288
100040421	2339	0
17702	2162	2
13488	3529	7
14057	2811	335
15466	2793	0
12890	4928	165
73666	2326	280
100040543	499	2600
319719	4793	965
97820	2674	1902
100503805	347	137
56795	1048	74
28126	1734	561
67044	613	1035
74325	1576	3563
76577	4322	1321
105239	4410	2955
268663	4127	1
26913	4141	1
104069	1196	0
218268	1897	0
74257	1556	66
107448	3974	0
212032	3269	1
20184	2931	766
100504437	961	0
26919	3597	217
14186	3146	225
18193	12784	2584
19336	1865	974
66494	1089	1384
17121	1299	43
66890	4315	2412
51791	2356	12
20505	3081	3
75477	545	0
58992	1961	5
26385	3243	1152
432763	1360	733
56320	3047	890
67399	2987	9198
27261	1546	46
72935	2205	762
212483	4341	2354
100861617	496	0
67511	1454	1692
218271	1596	80
12328	1387	577
212880	5673	1953
78521	4652	3342
69672	1527	318
72562	546	164
76856	1352	0
18740	2448	0
26914	2053	1376
212937	3498	1
18014	1672	1
57266	1827	32913
100038494	1480	8
100040926	822	3
328258	1498	108
16198	536	0
213311	1965	34
16841	877	4
21810	2678	45
17129	7175	2144
26946	3339	0
20745	6673	3
100503085	2142	21
100124491	76	1
77134	2678	6577
75731	1511	137
56085	3686	2843
100503697	474	0
56278	1518	130
75050	4462	41
70153	2822	544
100503714	347	234
15387	1978	3655
723902	108	20
74386	3877	52
114304	4565	398
67585	1627	0
18212	9880	98
67269	4860	358
319469	3154	0
78689	2631	552
105348	3693	310
70900	3142	0
72219	4277	0
238662	4281	0
238663	3827	1
75223	1239	0
100861875	598	0
69046	1915	602
13996	3135	42
214290	5551	1810
100503743	346	0
328263	3732	21
14451	3131	11531
100503759	3604	0
69635	5935	3399
218275	1348	1
70202	1332	0
214639	1373	12
13025	1147	97
116913	710	0
13024	1394	396
21984	1372	0
100861903	332	0
26898	1274	0
104002	1330	0
56835	1335	0
58518	1323	0
56094	2493	0
116911	4221	0
56092	1493	0
64139	1204	0
117066	1442	0
100861626	801	0
100503368	912	0
623505	561	3
432812	1622	0
100861954	924	2
630579	3114	18
100503600	804	1
100041979	2919	9
100041986	816	5
71508	2472	72
77117	2439	19
665503	750	36
211378	2638	17
100861712	1596	8
435366	1316	6
751548	108	0
380850	3279	4
14120	1294	1
14121	1433	1
72061	3509	1415
100504114	2764	125
387217	74	6
100861722	1758	2398
387221	73	1
100526474	85	0
387142	68	0
14088	4292	108
19206	4305	183
76251	6045	633
15487	1286	0
70484	2276	17
238673	3490	497
56541	2567	492
218294	5993	279
66503	1802	6
66129	972	441
13039	1971	32392
105278	1827	190
68880	1097	0
238680	4868	0
78124	3233	0
238683	3390	0
218304	1170	1
66631	3472	953
100042311	207	6
258816	927	0
97895	3527	0
100862013	589	0
100038683	1203	0
170936	2869	188
665738	1905	0
544944	549	4
628648	549	1
628794	522	5
628746	917	614
628709	1890	0
100861707	1632	2
76803	515	0
100861733	1691	0
432768	579	434
67530	503	770
100038538	1652	19
66410	1486	426
19210	3424	837
71226	1061	1
78251	3970	7
432769	2634	8
432770	2981	2
268670	3482	12
380855	2046	12
218311	2712	8
238690	2289	28
100038627	3164	19
431706	2117	5
218314	3909	29
629016	4641	14
408065	4079	12
72807	2033	28
328274	3331	15
238692	2742	65
408067	1671	28
238693	2359	27
170763	2710	32
212276	4971	39
100416706	4835	82
212281	5179	53
100862130	1261	0
408068	4504	47
235907	3960	38
68271	2908	2
22746	2218	12
72958	3274	2
320163	2987	17
212569	2321	2
408058	598	142
666185	2884	0
102402	1576	0
666272	1575	0
210009	3692	208
69577	2362	137
69315	1808	1
210044	4211	0
210106	3997	1291
210373	841	0
78925	2665	129
28114	4279	1744
76980	2682	4
28077	862	346
67550	2122	0
74280	1044	0
75086	505	0
73584	682	0
218333	7675	1099
271127	4974	1
77166	869	0
16371	2062	3047
100503367	732	0
328287	5099	329
16372	2463	3615
78446	585	0
50916	2601	2066
407785	567	529
94066	902	0
100504662	867	0
432777	1306	55
210992	1605	119
13162	3456	36
218335	2378	2045
21752	3426	167
22598	4405	0
74338	2439	0
71390	1535	0
20499	5131	512
72293	3222	89
100862265	473	0
69716	2267	97
105246	2407	821
71164	1301	4
72948	5090	898
74470	3632	67
105243	2490	3
211446	4596	666
11624	4732	1
18570	1524	1275
66945	2859	2644
67433	8615	620
432779	2746	11
238722	1629	8
100042547	1796	68
235956	1383	30
80898	4014	1900
12380	2894	1205
18548	2516	5
751556	96	3429
192657	3652	2519
93692	1327	797
73296	4937	349
75571	1053	9
218341	2906	128
238725	2146	2
77041	3657	308
218343	5381	958
238726	1434	0
78771	4289	15
105377	3742	269
72371	5633	198
382823	991	207
68675	4070	895
75507	1395	1
73093	4100	3
13865	2432	9
320174	2305	0
105171	4089	742
100043074	2220	3
319983	1407	0
110789	19328	19
80289	3128	1009
67486	3060	20
72852	3881	85
100502757	4628	12
12626	1013	1158
100628621	59	0
17260	6565	1834
100502774	419	54
320203	1368	0
723967	72	0
72677	1102	0
553095	531	0
320919	2348	2
72745	2746	236
66671	1976	331
218397	5101	2220
12867	449	40
667230	483	1
13612	5358	21
12950	5055	0
13003	14689	3488
100042940	2690	57
108138	1547	290
66074	10809	360
435376	1176	0
66475	555	2152
66795	1609	248
100042959	1243	962
320297	2807	9
66970	6656	1037
373852	5617	5
74156	3049	21
69085	1532	344
76722	1486	1
19418	7235	36
17686	3945	341
13361	5290	236
218440	3940	2
73942	1383	54
218441	5451	383
79401	1602	0
218442	5319	825
21828	3202	6
382793	6275	219
76469	11850	31
100502942	907	0
408254	2990	0
100715	1873	159
26556	5716	3774
57748	8780	4526
619883	348	62
12116	2071	0
64918	2090	0
74129	2979	0
105364	950	0
11881	3989	1213
218454	4348	458
107767	3588	2371
328309	2177	44
11774	4020	1483
21371	503	1005
18420	1182	0
218460	3063	366
218461	4931	15
100504102	1498	0
72114	1894	355
100316813	104	0
100217450	126	0
66549	3198	764
12919	1681	0
268686	300	0
14063	2768	249
14062	3296	1033
544963	5771	100
14064	2464	0
75209	4252	6
67463	3033	135
271144	3315	13
27015	4226	224
68018	5363	738
15357	4430	1461
218476	5095	110
66479	1140	4
320557	4590	169
59050	2686	883
320806	5367	216
15212	1905	724
13803	4743	2320
100039691	3161	2
328314	1297	0
403201	558	0
110596	6259	477
105372	4071	444
68558	1750	194
218490	1129	3443
100504225	1542	10
15229	2461	5
70090	1186	0
68344	2252	0
380863	1155	2
218503	5119	1533
238799	5519	2398
432798	447	2209
69382	476	0
69603	718	0
238803	2758	7
68927	1675	103
218506	1848	170
320893	1721	0
17755	11852	634
27220	874	1
78038	2124	368
544971	9921	2263
20365	589	376
20595	1404	248
17948	4823	4
17951	5293	1
17952	6705	3
17940	5361	0
100862307	951	29
23894	1707	194
18260	3192	65
218518	3382	55
19356	2847	391
108143	2126	1302
76041	2705	88
12572	7598	510
66128	716	188
26886	1239	71
268697	2316	70
69048	3179	1269
544973	411	436
619937	648	19
328324	2439	5
71174	1285	77
78136	405	0
18708	7380	8509
17079	2326	4
328329	10671	3380
76624	677	2
621312	932	89
432800	1455	84
218543	4063	1404
59079	6592	10882
75805	3780	425
218544	2716	240
66975	4833	530
81003	4258	244
238831	2367	175
60411	1832	51
108154	4822	0
667518	407	1998
67285	1884	346
67288	1688	164
77803	1310	0
52882	5828	10
66763	2157	0
71816	3785	129
15550	4441	0
76582	4282	384
100504500	997	15
66254	2545	237
16563	4208	719
100040322	1898	45
621156	605	160
105120	5610	0
72257	622	0
67263	5458	2819
75616	1864	699
75597	680	192
71991	2107	155
74559	5439	67
218581	2530	6
238871	7049	985
100862401	2397	1
100124489	81	0
100316683	80	0
67295	8500	0
100504609	444	0
238875	2055	0
20620	2802	9088
73129	938	2
238880	2737	6
73274	3624	2805
100504654	415	1725
218613	5277	977
26401	6963	752
100504675	1799	3
77318	3577	4
16195	5452	18434
218624	3680	0
13206	2849	0
268706	8913	165
19012	1536	1792
72198	3309	1634
218629	4098	547
218630	1876	163
622408	2354	0
735309	109	0
100190765	80	0
723868	91	0
100038414	2943	8
69590	1016	449
238896	1704	0
14938	878	3
14945	792	0
71690	2103	4
408066	8162	858
70917	2567	4
100861641	604	0
170625	4447	1993
56534	781	0
218639	3361	710
319803	3687	0
17993	1534	1084
14313	2337	11200
75161	1412	0
17434	1889	2423
16398	4218	759
109700	5984	4849
105083	1572	389
670198	1269	32
100038421	958	0
623174	354	76
16392	2526	0
52552	3088	838
623312	1622	0
13723	2622	1843
100861680	606	0
15165	7911	7
71100	922	0
59054	1590	504
75890	994	0
14165	4572	0
18115	3526	1100
218693	4709	1601
67392	2700	816
791300	2659	61
67304	1128	13
633640	2318	193
56838	3740	19
73480	547	0
208715	3283	2220
245269	4103	35
72465	2965	4161
100040377	1236	176
380878	886	0
52673	831	0
54382	857	0
333467	925	0
673151	1658	104
100861977	1664	43
100861753	1669	124
100861986	1596	779
639910	1426	0
236546	881	0
100038937	708	0
638189	506	0
625360	1659	0
236219	878	0
100040657	657	0
100040671	2174	122
100040682	865	38
544990	957	1
320333	1413	1
73549	1702	1
100040697	780	16
100862064	742	5
100038846	993	0
666890	1990	29
100041840	1573	0
100862069	742	2
100040859	706	0
100040870	967	0
100040880	858	0
100040923	657	0
100040852	5217	2
100040897	1206	7
100041012	865	38
100041019	759	0
545007	1815	7
100041054	615	0
623078	780	5
100041076	615	0
100041119	977	0
554327	1885	23
100041139	1022	0
100041177	615	0
100169868	1376	11
100040928	732	0
666549	1239	2
100041262	780	1
665981	615	0
100041283	766	0
673676	666	1
100041317	615	0
100041306	519	2
100041336	657	0
666800	1206	0
100041374	732	1
108978	2065	3
666772	660	2
666765	615	0
666329	519	19
666750	657	0
100041678	875	417
100036571	1146	214
100036572	1465	321
666706	615	0
100041184	708	0
100041825	657	0
100036568	2738	24
100041515	780	0
622931	1294	0
100041598	615	0
100041279	618	0
100041651	765	18
622640	615	1
100042054	800	7
100041702	1146	1
100862207	759	8
100861615	2277	262
100861646	980	3
100861657	1674	3
544998	657	9
100041958	1155	29
100041964	615	0
100042024	732	47
100041664	618	0
100504200	657	2
100041151	684	36
